state_id,parent_id,generation,tau,source,frozen_zero_count,smooth_support,structural_support,structural_additions,hard_support,hard_additions,u_support,v_support,output_support,max_abs_amplitude,residual,note,additions_rel_1em03,support_rel_1em03,additions_rel_1em04,support_rel_1em04,additions_rel_1em06,support_rel_1em06,additions_rel_1em08,support_rel_1em08,additions_rel_1em12,support_rel_1em12,step,tangent_dim,tangent_grad_norm,correction_iters,correction_norm,noise_mix
210,197,19,0.1,projected_sparsity_noise,423,517.5403923397189,198,143,198,143,57,71,70,9.950224217593151,3.957376566620454e-15,accepted_child,139,194,142,197,143,198,143,198,143,198,0.2,17,15.059281351557603,3,0.013710485923380221,0.12
211,196,19,0.1,projected_sparsity,423,517.6442330328348,198,143,198,143,57,71,70,9.947792943272141,3.5192144801796337e-15,accepted_child,139,194,139,194,143,198,143,198,143,198,0.2,17,15.20961624793105,3,0.015068807648483626,0.0
212,196,19,0.1,projected_sparsity_noise,423,517.6384299323073,198,143,198,143,57,71,70,9.947997885107599,3.048046866378851e-15,accepted_child,139,194,143,198,143,198,143,198,143,198,0.2,17,15.20961624793105,3,0.014995409161184775,0.06
213,196,19,0.1,projected_sparsity_noise,423,517.6944948409114,198,143,198,143,57,71,70,9.945538218073516,3.80800696571726e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,15.20961624793105,3,0.015955380032311915,0.12
214,199,19,0.1,projected_sparsity,423,517.7142689189495,198,143,198,143,57,71,70,9.94334000908748,3.4436043051072123e-15,accepted_child,139,194,140,195,143,198,143,198,143,198,0.2,17,15.049824673136253,3,0.014847460995425348,0.0
215,199,19,0.1,projected_sparsity_noise,423,517.7513989898227,198,143,198,143,57,71,70,9.937567686801819,3.893605759245534e-15,accepted_child,139,194,143,198,143,198,143,198,143,198,0.2,17,15.049824673136253,3,0.015213861134100958,0.06
216,199,19,0.1,projected_sparsity_noise,423,517.6012380753853,198,143,198,143,57,71,70,9.94741151362974,2.969792556881352e-15,accepted_child,142,197,142,197,143,198,143,198,143,198,0.2,17,15.049824673136253,3,0.01305771768718507,0.12
217,0,19,0.1,projected_sparsity,423,558.385952580556,198,143,198,143,57,71,70,8.70297093568372,4.537248080290891e-15,accepted_child,143,198,143,198,143,198,143,198,143,198,0.2,17,15.523448861662413,3,0.009472052071168517,0.0
218,0,19,0.1,projected_sparsity_noise,423,558.4274444426975,198,143,198,143,57,71,70,8.70525882576502,3.5622435007499656e-15,accepted_child,143,198,143,198,143,198,143,198,143,198,0.2,17,15.523448861662413,3,0.009635723321391532,0.06
219,0,19,0.1,projected_sparsity_noise,423,558.3861574799906,198,143,198,143,57,71,70,8.702955725759294,4.454614335979089e-15,accepted_child,143,198,143,198,143,198,143,198,143,198,0.2,17,15.523448861662413,3,0.009175897698096932,0.12
209,197,19,0.1,projected_sparsity_noise,423,517.5290558665182,198,143,198,143,57,71,70,9.951810688683668,4.194213912420859e-15,frontier,142,197,142,197,143,198,143,198,143,198,,,,,,
210,197,19,0.1,projected_sparsity_noise,423,517.5403923397189,198,143,198,143,57,71,70,9.950224217593151,3.957376566620454e-15,frontier,139,194,142,197,143,198,143,198,143,198,,,,,,
216,199,19,0.1,projected_sparsity_noise,423,517.6012380753853,198,143,198,143,57,71,70,9.94741151362974,2.969792556881352e-15,frontier,142,197,142,197,143,198,143,198,143,198,,,,,,
0,-1,0,0.1,retau:initial,423,561.0161260875857,198,143,198,143,57,71,70,8.639924364388474,1.6636573637991994e-13,frontier,143,198,143,198,143,198,143,198,143,198,,,,,,
220,209,20,0.1,projected_sparsity,423,516.0007553220433,198,143,198,143,57,71,70,9.990191988297378,2.7783337713183507e-15,accepted_child,139,194,142,197,143,198,143,198,143,198,0.2,17,14.986400011330117,3,0.014525100923102474,0.0
221,209,20,0.1,projected_sparsity_noise,423,516.0575950974896,198,143,198,143,57,71,70,9.989632851150828,4.9402259943501815e-15,accepted_child,139,194,142,197,143,198,143,198,143,198,0.2,17,14.986400011330117,3,0.01502852533340843,0.06
222,209,20,0.1,projected_sparsity_noise,423,515.9554204155014,198,143,198,143,57,71,70,9.997821253197104,3.016905000437476e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,14.986400011330117,3,0.014149411962003932,0.12
223,210,20,0.1,projected_sparsity,423,516.017388954202,198,143,198,143,57,71,70,9.987687390427697,3.972950035533564e-15,accepted_child,138,193,142,197,143,198,143,198,143,198,0.2,17,14.942206106183743,3,0.014239138568243203,0.0
224,210,20,0.1,projected_sparsity_noise,423,516.0445704727629,198,143,198,143,57,71,70,9.989795380153343,3.4132539778563266e-15,accepted_child,142,197,142,197,143,198,143,198,143,198,0.2,17,14.942206106183743,3,0.01452252580214226,0.06
225,210,20,0.1,projected_sparsity_noise,423,516.0488720627188,198,143,198,143,57,71,70,9.98707101074319,3.4384117282532114e-15,accepted_child,139,194,143,198,143,198,143,198,143,198,0.2,17,14.942206106183743,3,0.014148409026157776,0.12
226,216,20,0.1,projected_sparsity,423,516.0898885752835,198,143,198,143,57,71,70,9.985615408015324,4.116712498014228e-15,accepted_child,141,196,142,197,143,198,143,198,143,198,0.2,17,14.82145048661942,3,0.014023330814353691,0.0
227,216,20,0.1,projected_sparsity_noise,423,516.157185681783,198,143,198,143,57,71,70,9.98290376254954,4.047019070687421e-15,accepted_child,142,197,142,197,143,198,143,198,143,198,0.2,17,14.82145048661942,3,0.014334070024163563,0.06
228,216,20,0.1,projected_sparsity_noise,423,516.1616210025725,198,143,198,143,57,71,70,9.981182099402185,3.806197414688761e-15,accepted_child,142,197,142,197,143,198,143,198,143,198,0.2,17,14.82145048661942,3,0.014630278269156999,0.12
229,0,20,0.1,projected_sparsity,423,558.385952580556,198,143,198,143,57,71,70,8.70297093568372,4.537248080290891e-15,accepted_child,143,198,143,198,143,198,143,198,143,198,0.2,17,15.523448861662413,3,0.009472052071168517,0.0
230,0,20,0.1,projected_sparsity_noise,423,558.4536549777761,198,143,198,143,57,71,70,8.698312280620689,4.285130611185306e-15,accepted_child,143,198,143,198,143,198,143,198,143,198,0.2,17,15.523448861662413,3,0.01078949834391504,0.06
231,0,20,0.1,projected_sparsity_noise,423,558.4129194942566,198,143,198,143,57,71,70,8.697906117908918,3.530150599784068e-15,accepted_child,143,198,143,198,143,198,143,198,143,198,0.2,17,15.523448861662413,3,0.010008591056289923,0.12
222,209,20,0.1,projected_sparsity_noise,423,515.9554204155014,198,143,198,143,57,71,70,9.997821253197104,3.016905000437476e-15,frontier,142,197,143,198,143,198,143,198,143,198,,,,,,
220,209,20,0.1,projected_sparsity,423,516.0007553220433,198,143,198,143,57,71,70,9.990191988297378,2.7783337713183507e-15,frontier,139,194,142,197,143,198,143,198,143,198,,,,,,
223,210,20,0.1,projected_sparsity,423,516.017388954202,198,143,198,143,57,71,70,9.987687390427697,3.972950035533564e-15,frontier,138,193,142,197,143,198,143,198,143,198,,,,,,
0,-1,0,0.1,retau:initial,423,561.0161260875857,198,143,198,143,57,71,70,8.639924364388474,1.6636573637991994e-13,frontier,143,198,143,198,143,198,143,198,143,198,,,,,,
232,222,21,0.1,projected_sparsity,423,514.4501116435155,198,143,198,143,57,71,70,10.035042654297703,3.573380398377942e-15,accepted_child,139,194,143,198,143,198,143,198,143,198,0.2,17,15.049613412818426,3,0.014504139275115603,0.0
233,222,21,0.1,projected_sparsity_noise,423,514.4792197377828,198,143,198,143,57,71,70,10.037280808177737,4.129240536585958e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,15.049613412818426,3,0.014693876603454894,0.06
234,222,21,0.1,projected_sparsity_noise,423,514.3270418266428,198,143,198,143,57,71,70,10.035131902841469,4.421765023845091e-15,accepted_child,140,195,143,198,143,198,143,198,143,198,0.2,17,15.049613412818426,3,0.013734251232206205,0.12
235,220,21,0.1,projected_sparsity,423,514.4678504954127,198,143,198,143,57,71,70,10.027349998732516,3.845429682715162e-15,accepted_child,139,194,143,198,143,198,143,198,143,198,0.2,17,15.256647766396306,3,0.014673189039285823,0.0
236,220,21,0.1,projected_sparsity_noise,423,514.4081599294361,198,143,198,143,57,71,70,10.027426072290565,2.9801469423232134e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,15.256647766396306,3,0.014435024299254579,0.06
237,220,21,0.1,projected_sparsity_noise,423,514.4881645423153,198,143,198,143,57,71,70,10.026786840029775,4.4908053534902845e-15,accepted_child,139,194,143,198,143,198,143,198,143,198,0.2,17,15.256647766396306,3,0.014293876404128244,0.12
238,223,21,0.1,projected_sparsity,423,514.480641379421,198,143,198,143,57,71,70,10.024355006118553,4.373922982974664e-15,accepted_child,139,194,143,198,143,198,143,198,143,198,0.2,17,15.280500870240878,3,0.014705501661945251,0.0
239,223,21,0.1,projected_sparsity_noise,423,514.4095774618528,198,143,198,143,57,71,70,10.024813458397123,4.4242390729746095e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,15.280500870240878,3,0.013946152141921358,0.06
240,223,21,0.1,projected_sparsity_noise,423,514.5086102046532,198,143,198,143,57,71,70,10.029442880261232,3.104811310064567e-15,accepted_child,142,197,142,197,143,198,143,198,143,198,0.2,17,15.280500870240878,3,0.014196390120681463,0.12
241,0,21,0.1,projected_sparsity,423,558.385952580556,198,143,198,143,57,71,70,8.70297093568372,4.537248080290891e-15,accepted_child,143,198,143,198,143,198,143,198,143,198,0.2,17,15.523448861662413,3,0.009472052071168517,0.0
242,0,21,0.1,projected_sparsity_noise,423,558.3693346221842,198,143,198,143,57,71,70,8.703425327224764,4.072235396748958e-15,accepted_child,143,198,143,198,143,198,143,198,143,198,0.2,17,15.523448861662413,3,0.009826880065099195,0.06
243,0,21,0.1,projected_sparsity_noise,423,558.3927440749246,198,143,198,143,57,71,70,8.697757649556634,3.765680229776831e-15,accepted_child,143,198,143,198,143,198,143,198,143,198,0.2,17,15.523448861662413,3,0.010467693570999423,0.12
234,222,21,0.1,projected_sparsity_noise,423,514.3270418266428,198,143,198,143,57,71,70,10.035131902841469,4.421765023845091e-15,frontier,140,195,143,198,143,198,143,198,143,198,,,,,,
236,220,21,0.1,projected_sparsity_noise,423,514.4081599294361,198,143,198,143,57,71,70,10.027426072290565,2.9801469423232134e-15,frontier,142,197,143,198,143,198,143,198,143,198,,,,,,
239,223,21,0.1,projected_sparsity_noise,423,514.4095774618528,198,143,198,143,57,71,70,10.024813458397123,4.4242390729746095e-15,frontier,142,197,143,198,143,198,143,198,143,198,,,,,,
0,-1,0,0.1,retau:initial,423,561.0161260875857,198,143,198,143,57,71,70,8.639924364388474,1.6636573637991994e-13,frontier,143,198,143,198,143,198,143,198,143,198,,,,,,
244,234,22,0.1,projected_sparsity,423,512.9743917302868,198,143,198,143,57,71,70,10.073263175290709,3.784327359622739e-15,accepted_child,140,195,143,198,143,198,143,198,143,198,0.2,17,14.560744165965462,3,0.014226565530836895,0.0
245,234,22,0.1,projected_sparsity_noise,423,512.9941727219541,198,143,198,143,57,71,70,10.07227689307816,4.99297003405624e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,14.560744165965462,3,0.014253039342103202,0.06
246,234,22,0.1,projected_sparsity_noise,423,512.936970368042,198,143,198,143,57,71,70,10.072966375765729,3.064532688658878e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,14.560744165965462,3,0.014069183055939133,0.12
247,236,22,0.1,projected_sparsity,423,513.0367949257655,198,143,198,143,57,71,70,10.066180343997889,4.192198822391784e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,14.72125737360866,3,0.014741872084426882,0.0
248,236,22,0.1,projected_sparsity_noise,423,513.1193570257483,198,143,198,143,57,71,70,10.066523014191452,3.5491516276236814e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,14.72125737360866,3,0.015262783626963823,0.06
249,236,22,0.1,projected_sparsity_noise,423,513.1200651644119,198,143,198,143,57,71,70,10.063283000801977,4.492535474345161e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,14.72125737360866,3,0.015654919911255425,0.12
250,239,22,0.1,projected_sparsity,423,513.0425507078164,198,143,198,143,57,71,70,10.063758805655766,2.6155500083692092e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,14.672754801937307,3,0.014516543274334909,0.0
251,239,22,0.1,projected_sparsity_noise,423,513.091952263076,198,143,198,143,57,71,70,10.061171688191958,3.067924149635677e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,14.672754801937307,3,0.014784974409702839,0.06
252,239,22,0.1,projected_sparsity_noise,423,513.039344632329,198,143,198,143,57,71,70,10.061402878032174,3.0305471371967875e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,14.672754801937307,3,0.013728343425836379,0.12
253,0,22,0.1,projected_sparsity,423,558.385952580556,198,143,198,143,57,71,70,8.70297093568372,4.537248080290891e-15,accepted_child,143,198,143,198,143,198,143,198,143,198,0.2,17,15.523448861662413,3,0.009472052071168517,0.0
254,0,22,0.1,projected_sparsity_noise,423,558.4454169146986,198,143,198,143,57,71,70,8.705075251877199,4.16187974309724e-15,accepted_child,143,198,143,198,143,198,143,198,143,198,0.2,17,15.523448861662413,3,0.009281184289269174,0.06
255,0,22,0.1,projected_sparsity_noise,423,558.372791749649,198,143,198,143,57,71,70,8.70406236279938,2.9075716093786645e-15,accepted_child,143,198,143,198,143,198,143,198,143,198,0.2,17,15.523448861662413,3,0.010264168540902646,0.12
246,234,22,0.1,projected_sparsity_noise,423,512.936970368042,198,143,198,143,57,71,70,10.072966375765729,3.064532688658878e-15,frontier,142,197,143,198,143,198,143,198,143,198,,,,,,
245,234,22,0.1,projected_sparsity_noise,423,512.9941727219541,198,143,198,143,57,71,70,10.07227689307816,4.99297003405624e-15,frontier,142,197,143,198,143,198,143,198,143,198,,,,,,
247,236,22,0.1,projected_sparsity,423,513.0367949257655,198,143,198,143,57,71,70,10.066180343997889,4.192198822391784e-15,frontier,142,197,143,198,143,198,143,198,143,198,,,,,,
0,-1,0,0.1,retau:initial,423,561.0161260875857,198,143,198,143,57,71,70,8.639924364388474,1.6636573637991994e-13,frontier,143,198,143,198,143,198,143,198,143,198,,,,,,
256,246,23,0.1,projected_sparsity,423,511.7525402178502,198,143,198,143,57,71,70,10.111510642832148,4.984889327734643e-15,accepted_child,139,194,143,198,143,198,143,198,143,198,0.2,17,14.574751270708074,3,0.01589409960996114,0.0
257,246,23,0.1,projected_sparsity_noise,423,511.72262023437054,198,143,198,143,57,71,70,10.108698142935182,3.756659764986591e-15,accepted_child,139,194,143,198,143,198,143,198,143,198,0.2,17,14.574751270708074,3,0.015612212219734974,0.06
258,246,23,0.1,projected_sparsity_noise,423,511.6407771439326,198,143,198,143,57,71,70,10.1100321661999,4.2338869271375295e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,14.574751270708074,3,0.014244117630806272,0.12
259,245,23,0.1,projected_sparsity,423,511.76784827693683,198,143,198,143,57,71,70,10.109800921862844,4.06693940277737e-15,accepted_child,139,194,143,198,143,198,143,198,143,198,0.2,17,14.792502513951996,3,0.016164264377731368,0.0
260,245,23,0.1,projected_sparsity_noise,423,511.7367676405912,198,143,198,143,57,71,70,10.10792178819617,3.730035717276236e-15,accepted_child,139,194,143,198,143,198,143,198,143,198,0.2,17,14.792502513951996,3,0.016125267153338504,0.06
261,245,23,0.1,projected_sparsity_noise,423,511.72548105055597,198,143,198,143,57,71,70,10.11379333652051,4.575517186274997e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,14.792502513951996,3,0.016142350063256095,0.12
262,247,23,0.1,projected_sparsity,423,511.82788604734844,198,143,198,143,57,71,70,10.10423451555696,3.045823415936155e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,14.688829921248535,3,0.015902669734316328,0.0
263,247,23,0.1,projected_sparsity_noise,423,511.8016378406262,198,143,198,143,57,71,70,10.106149817564647,3.426727593087513e-15,accepted_child,139,194,143,198,143,198,143,198,143,198,0.2,17,14.688829921248535,3,0.015406793880304047,0.06
264,247,23,0.1,projected_sparsity_noise,423,511.74497363620344,198,143,198,143,57,71,70,10.110111612699766,2.605912361760046e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,14.688829921248535,3,0.015733595588370442,0.12
265,0,23,0.1,projected_sparsity,423,558.385952580556,198,143,198,143,57,71,70,8.70297093568372,4.537248080290891e-15,accepted_child,143,198,143,198,143,198,143,198,143,198,0.2,17,15.523448861662413,3,0.009472052071168517,0.0
266,0,23,0.1,projected_sparsity_noise,423,558.378701358299,198,143,198,143,57,71,70,8.702736739965163,3.2724761328808622e-15,accepted_child,143,198,143,198,143,198,143,198,143,198,0.2,17,15.523448861662413,3,0.009600046028075621,0.06
267,0,23,0.1,projected_sparsity_noise,423,558.4696022295573,198,143,198,143,57,71,70,8.703533423190628,3.206132690572043e-15,accepted_child,143,198,143,198,143,198,143,198,143,198,0.2,17,15.523448861662413,3,0.008989388435267507,0.12
258,246,23,0.1,projected_sparsity_noise,423,511.6407771439326,198,143,198,143,57,71,70,10.1100321661999,4.2338869271375295e-15,frontier,142,197,143,198,143,198,143,198,143,198,,,,,,
257,246,23,0.1,projected_sparsity_noise,423,511.72262023437054,198,143,198,143,57,71,70,10.108698142935182,3.756659764986591e-15,frontier,139,194,143,198,143,198,143,198,143,198,,,,,,
260,245,23,0.1,projected_sparsity_noise,423,511.7367676405912,198,143,198,143,57,71,70,10.10792178819617,3.730035717276236e-15,frontier,139,194,143,198,143,198,143,198,143,198,,,,,,
0,-1,0,0.1,retau:initial,423,561.0161260875857,198,143,198,143,57,71,70,8.639924364388474,1.6636573637991994e-13,frontier,143,198,143,198,143,198,143,198,143,198,,,,,,
268,258,24,0.1,projected_sparsity,423,510.73211787424555,198,143,198,143,57,71,70,10.150470266316434,3.696563802797508e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,13.8415354375446,3,0.016569814572569938,0.0
269,258,24,0.1,projected_sparsity_noise,423,510.7043507402045,198,143,198,143,57,71,70,10.15060550579349,3.7142614088204765e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,13.8415354375446,3,0.01640840216455674,0.06
270,258,24,0.1,projected_sparsity_noise,423,510.6953305183406,198,143,198,143,57,71,70,10.152206293011913,3.689293625097369e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,13.8415354375446,3,0.015889705645310757,0.12
271,257,24,0.1,projected_sparsity,423,510.7654759700979,198,143,198,143,57,71,70,10.148289122616193,3.3231881058012774e-15,accepted_child,139,194,143,198,143,198,143,198,143,198,0.2,17,14.138599043846812,3,0.017157333083043166,0.0
272,257,24,0.1,projected_sparsity_noise,423,510.7025093748838,198,143,198,143,57,71,70,10.152660885798577,2.6660352268314517e-15,accepted_child,139,194,143,198,143,198,143,198,143,198,0.2,17,14.138599043846812,3,0.016279465863298485,0.06
273,257,24,0.1,projected_sparsity_noise,423,510.68211032918805,198,143,198,143,57,71,70,10.15480940986047,2.8957596479971165e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,14.138599043846812,3,0.016851673893660497,0.12
274,260,24,0.1,projected_sparsity,423,510.77663113000114,198,143,198,143,57,71,70,10.146512197561075,2.9165172630406277e-15,accepted_child,139,194,143,198,143,198,143,198,143,198,0.2,17,14.106594066752718,3,0.017031987622030086,0.0
275,260,24,0.1,projected_sparsity_noise,423,510.80063346351443,198,143,198,143,57,71,70,10.144909419657148,4.115104816062758e-15,accepted_child,139,194,143,198,143,198,143,198,143,198,0.2,17,14.106594066752718,3,0.017288437769340866,0.06
276,260,24,0.1,projected_sparsity_noise,423,510.8985165032109,198,143,198,143,57,71,70,10.149800765566319,3.817695947437312e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,14.106594066752718,3,0.018691247557249154,0.12
277,0,24,0.1,projected_sparsity,423,558.385952580556,198,143,198,143,57,71,70,8.70297093568372,4.537248080290891e-15,accepted_child,143,198,143,198,143,198,143,198,143,198,0.2,17,15.523448861662413,3,0.009472052071168517,0.0
278,0,24,0.1,projected_sparsity_noise,423,558.3977411839041,198,143,198,143,57,71,70,8.70381669424893,2.95779771098205e-15,accepted_child,143,198,143,198,143,198,143,198,143,198,0.2,17,15.523448861662413,3,0.009909171092453099,0.06
279,0,24,0.1,projected_sparsity_noise,423,558.4444061649056,198,143,198,143,57,71,70,8.70555561371412,3.3019842754116557e-15,accepted_child,143,198,143,198,143,198,143,198,143,198,0.2,17,15.523448861662413,3,0.00983302706148066,0.12
273,257,24,0.1,projected_sparsity_noise,423,510.68211032918805,198,143,198,143,57,71,70,10.15480940986047,2.8957596479971165e-15,frontier,142,197,143,198,143,198,143,198,143,198,,,,,,
270,258,24,0.1,projected_sparsity_noise,423,510.6953305183406,198,143,198,143,57,71,70,10.152206293011913,3.689293625097369e-15,frontier,142,197,143,198,143,198,143,198,143,198,,,,,,
269,258,24,0.1,projected_sparsity_noise,423,510.7043507402045,198,143,198,143,57,71,70,10.15060550579349,3.7142614088204765e-15,frontier,142,197,143,198,143,198,143,198,143,198,,,,,,
0,-1,0,0.1,retau:initial,423,561.0161260875857,198,143,198,143,57,71,70,8.639924364388474,1.6636573637991994e-13,frontier,143,198,143,198,143,198,143,198,143,198,,,,,,
280,273,25,0.1,projected_sparsity,423,509.87362564606786,198,143,198,143,57,71,70,10.192110590730959,4.94895473383307e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,13.850603123010838,3,0.018598574426320656,0.0
281,273,25,0.1,projected_sparsity_noise,423,509.85563592227993,198,143,198,143,57,71,70,10.194681582422348,4.095989460879034e-15,accepted_child,140,195,143,198,143,198,143,198,143,198,0.2,17,13.850603123010838,3,0.018700374839970814,0.06
282,273,25,0.1,projected_sparsity_noise,423,509.8761545801051,198,143,198,143,57,71,70,10.19030610130101,3.1118723455629747e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,13.850603123010838,3,0.018147961381422387,0.12
283,270,25,0.1,projected_sparsity,423,509.8239181898931,198,143,198,143,57,71,70,10.189784227468737,3.499192610398919e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,14.092016653042467,3,0.018817676774175965,0.0
284,270,25,0.1,projected_sparsity_noise,423,509.88866198130575,198,143,198,143,57,71,70,10.186274898675553,3.1060403690059763e-15,accepted_child,140,195,143,198,143,198,143,198,143,198,0.2,17,14.092016653042467,3,0.01946931693657784,0.06
285,270,25,0.1,projected_sparsity_noise,423,509.7614210807468,198,143,198,143,57,71,70,10.198004226333508,3.767092583327299e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,14.092016653042467,3,0.017613540757153517,0.12
286,269,25,0.1,projected_sparsity,423,509.8153158418446,198,143,198,143,57,71,70,10.187726714695769,4.624100879627799e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,14.171125341219383,3,0.018992729613036875,0.0
287,269,25,0.1,projected_sparsity_noise,423,509.7863396618003,198,143,198,143,57,71,70,10.191252688739745,2.9530476426903515e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,14.171125341219383,3,0.01864229354974499,0.06
288,269,25,0.1,projected_sparsity_noise,423,509.90057758886127,198,143,198,143,57,71,70,10.181977065131811,3.16338221162768e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,14.171125341219383,3,0.019126627711325,0.12
289,0,25,0.1,projected_sparsity,423,558.385952580556,198,143,198,143,57,71,70,8.70297093568372,4.537248080290891e-15,accepted_child,143,198,143,198,143,198,143,198,143,198,0.2,17,15.523448861662413,3,0.009472052071168517,0.0
290,0,25,0.1,projected_sparsity_noise,423,558.4495155779172,198,143,198,143,57,71,70,8.700352419813733,5.7577066381090334e-15,accepted_child,143,198,143,198,143,198,143,198,143,198,0.2,17,15.523448861662413,3,0.009498398614042485,0.06
291,0,25,0.1,projected_sparsity_noise,423,558.4052969711001,198,143,198,143,57,71,70,8.699550217955531,3.2789599000790403e-15,accepted_child,143,198,143,198,143,198,143,198,143,198,0.2,17,15.523448861662413,3,0.011297267458385787,0.12
285,270,25,0.1,projected_sparsity_noise,423,509.7614210807468,198,143,198,143,57,71,70,10.198004226333508,3.767092583327299e-15,frontier,142,197,143,198,143,198,143,198,143,198,,,,,,
287,269,25,0.1,projected_sparsity_noise,423,509.7863396618003,198,143,198,143,57,71,70,10.191252688739745,2.9530476426903515e-15,frontier,142,197,143,198,143,198,143,198,143,198,,,,,,
286,269,25,0.1,projected_sparsity,423,509.8153158418446,198,143,198,143,57,71,70,10.187726714695769,4.624100879627799e-15,frontier,142,197,143,198,143,198,143,198,143,198,,,,,,
0,-1,0,0.1,retau:initial,423,561.0161260875857,198,143,198,143,57,71,70,8.639924364388474,1.6636573637991994e-13,frontier,143,198,143,198,143,198,143,198,143,198,,,,,,
292,285,26,0.1,projected_sparsity,423,509.01724703425754,198,143,198,143,57,71,70,10.234249862377483,3.426146297245324e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,13.728758837605898,3,0.01890577242552126,0.0
293,285,26,0.1,projected_sparsity_noise,423,508.97619815094015,198,143,198,143,57,71,70,10.23790552418978,3.3892888351395958e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,13.728758837605898,3,0.018303598338671425,0.06
294,285,26,0.1,projected_sparsity_noise,423,509.0238644786061,198,143,198,143,57,71,70,10.232758938444245,3.879716104982565e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,13.728758837605898,3,0.01804765330351244,0.12
295,287,26,0.1,projected_sparsity,423,509.0261549753068,198,143,198,143,57,71,70,10.226914177956315,4.447176063946164e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,13.814881345597806,3,0.019035896811743544,0.0
296,287,26,0.1,projected_sparsity_noise,423,509.05230816290145,198,143,198,143,57,71,70,10.222317235974833,2.9454013721114835e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,13.814881345597806,3,0.01908522392217101,0.06
297,287,26,0.1,projected_sparsity_noise,423,509.1614102119207,198,143,198,143,57,71,70,10.220926754179912,3.3659165394146375e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,13.814881345597806,3,0.020737494466364786,0.12
298,286,26,0.1,projected_sparsity,423,509.027459460484,198,143,198,143,57,71,70,10.223742717083336,3.3242105306079443e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,13.91052986866441,3,0.019118223507426757,0.0
299,286,26,0.1,projected_sparsity_noise,423,509.03329999455934,198,143,198,143,57,71,70,10.22710847364528,4.196197922565141e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,13.91052986866441,3,0.019154349701666365,0.06
300,286,26,0.1,projected_sparsity_noise,423,509.03985218191895,198,143,198,143,57,71,70,10.226275825488333,4.1516878973161364e-15,accepted_child,142,197,143,198,143,198,143,198,143,198,0.2,17,13.91052986866441,3,0.019233291903636776,0.12
301,0,26,0.1,projected_sparsity,423,558.385952580556,198,143,198,143,57,71,70,8.70297093568372,4.537248080290891e-15,accepted_child,143,198,143,198,143,198,143,198,143,198,0.2,17,15.523448861662413,3,0.009472052071168517,0.0
302,0,26,0.1,projected_sparsity_noise,423,558.3742161424467,198,143,198,143,57,71,70,8.70517139095324,3.637400142877909e-15,accepted_child,143,198,143,198,143,198,143,198,143,198,0.2,17,15.523448861662413,3,0.009150477661969122,0.06
303,0,26,0.1,projected_sparsity_noise,423,558.4503275565262,198,143,198,143,57,71,70,8.70088083636277,2.637188233455946e-15,accepted_child,143,198,143,198,143,198,143,198,143,198,0.2,17,15.523448861662413,3,0.010383494066513958,0.12
