stage,fraction,step,target_amplitude,tensor_residual,max_abs_amplitude
0,0.8,0,1.0401378647502637,1.228529872297999,3.691399631287227
0,0.8,50,1.0401378647502637,0.06312911262592216,3.6336149169806875
0,0.8,100,1.0401378647502637,0.00858040217899112,3.63897591344286
0,0.8,150,1.0401378647502637,0.004545678791090808,3.6416101096547666
0,0.8,200,1.0401378647502637,0.0034156742168179256,3.6427612737562325
0,0.8,250,1.0401378647502637,0.010807975343209512,3.642927889965775
0,0.8,300,1.0401378647502637,0.005757531467010908,3.6425188905195287
0,0.8,350,1.0401378647502637,0.016740408779972227,3.6417030477043015
0,0.8,400,1.0401378647502637,0.015969360903751763,3.640714527750628
0,0.8,450,1.0401378647502637,0.021706573150076996,3.639519780396815
0,0.8,500,1.0401378647502637,0.029462279128427884,3.6388764034544034
0,0.8,550,1.0401378647502637,0.006419348675721719,3.6356130124181263
0,0.8,600,1.0401378647502637,0.010650285019834935,3.63465266557569
0,0.8,650,1.0401378647502637,0.01787341986292033,3.6287656545710423
0,0.8,699,1.0401378647502637,0.04460782050587863,3.6269668752582604
1,0.6,0,0.7801033985626978,0.25746245127755035,3.625888973022427
1,0.6,50,0.7801033985626978,0.23112132412069572,3.588145576145829
1,0.6,100,0.7801033985626978,0.2206328317984618,3.6061574870266178
1,0.6,150,0.7801033985626978,0.22056436048962494,3.612776124928478
1,0.6,200,0.7801033985626978,0.22033911287885236,3.611228476427075
1,0.6,250,0.7801033985626978,0.22278581339040995,3.6072354112565725
1,0.6,300,0.7801033985626978,0.22340708951646202,3.6035370791556343
1,0.6,350,0.7801033985626978,0.22111097337376032,3.5991385379978933
1,0.6,400,0.7801033985626978,0.24015790168587073,3.5987385915704873
1,0.6,450,0.7801033985626978,0.22425284990819844,3.5881975535190915
1,0.6,500,0.7801033985626978,0.22475110710732057,3.5847010956543475
1,0.6,550,0.7801033985626978,0.22965419937324094,3.579413677048762
1,0.6,600,0.7801033985626978,0.22479278022741725,3.5674497189636023
1,0.6,650,0.7801033985626978,0.22919725293375814,3.5649705521056267
1,0.6,699,0.7801033985626978,0.22345124540670702,3.5541222384028375
2,0.4,0,0.5200689323751319,0.4817695581805454,3.553148154456696
2,0.4,50,0.5200689323751319,0.4833822446536384,3.5546517291325075
2,0.4,100,0.5200689323751319,0.4800259415588084,3.545417536132014
2,0.4,150,0.5200689323751319,0.4804804947194239,3.5301244157460876
2,0.4,200,0.5200689323751319,0.49095760490773277,3.5340677838004475
2,0.4,250,0.5200689323751319,0.4800284753825162,3.5175032303185727
2,0.4,300,0.5200689323751319,0.4803641326716302,3.5121498004657585
2,0.4,350,0.5200689323751319,0.485522386004215,3.504383337308555
2,0.4,400,0.5200689323751319,0.4832239703632693,3.5013293874647786
2,0.4,450,0.5200689323751319,0.4800432208594253,3.4903905907227513
2,0.4,500,0.5200689323751319,0.48028105435376117,3.4848971402520124
2,0.4,550,0.5200689323751319,0.48805265966541544,3.483692791216313
2,0.4,600,0.5200689323751319,0.4830954815727948,3.4744831227810753
2,0.4,650,0.5200689323751319,0.480090286581361,3.4701630532891348
2,0.4,699,0.5200689323751319,0.4803977922126207,3.4577715740925665
3,0.2,0,0.2600344661875659,0.7402265250926637,3.4579464219092118
3,0.2,50,0.2600344661875659,0.7405104815082856,3.4631428370741446
3,0.2,100,0.2600344661875659,0.7400759313375983,3.4384893027900953
3,0.2,150,0.2600344661875659,0.7433077727067754,3.4438184129153298
3,0.2,200,0.2600344661875659,0.7410363063764375,3.4408256979663503
3,0.2,250,0.2600344661875659,0.7417903628430527,3.4351911695778625
3,0.2,300,0.2600344661875659,0.7441017376458599,3.4298517317113744
3,0.2,350,0.2600344661875659,0.7417546617122234,3.4178407803325035
3,0.2,400,0.2600344661875659,0.7432452384743243,3.4172489254914815
3,0.2,450,0.2600344661875659,0.7447517935505572,3.4133152669104803
3,0.2,500,0.2600344661875659,0.7406302526799435,3.404310771452008
3,0.2,550,0.2600344661875659,0.7402685802931706,3.403342186114955
3,0.2,600,0.2600344661875659,0.7413343970909492,3.394686825749899
3,0.2,650,0.2600344661875659,0.7405637714457897,3.393795203388601
3,0.2,699,0.2600344661875659,0.741093515092266,3.384929967684544
4,0.0,0,0.0,1.0007706504249563,3.385538880713932
4,0.0,50,0.0,1.001702087265339,3.3804580457267575
4,0.0,100,0.0,1.0028528076015395,3.3827448256056405
4,0.0,150,0.0,1.0000603126880867,3.3731570353630747
4,0.0,200,0.0,1.0008620706180245,3.3645560815280553
4,0.0,250,0.0,1.000764946149105,3.3610075292655934
4,0.0,300,0.0,1.0035649954161416,3.35734550580809
4,0.0,350,0.0,1.0009061817521046,3.352999405915992
4,0.0,400,0.0,1.0031354031308362,3.351269542592563
4,0.0,450,0.0,1.000066008836189,3.3502370374767687
4,0.0,500,0.0,1.0002553539764603,3.341351609793602
4,0.0,550,0.0,1.00023359612262,3.3397436325471666
4,0.0,600,0.0,1.000311038698644,3.3363761487518317
4,0.0,650,0.0,1.0009444999348052,3.334456561237997
4,0.0,700,0.0,1.0012429844057187,3.331640332613696
4,0.0,750,0.0,1.0005984883164565,3.3251652725603478
4,0.0,800,0.0,1.0008745036990323,3.3299628750821673
4,0.0,850,0.0,1.000094922677114,3.3168946928578213
4,0.0,900,0.0,1.0059134044951035,3.3237520075365383
4,0.0,950,0.0,1.0000334208865953,3.316212649083113
4,0.0,1000,0.0,1.000345182256743,3.3025306599804156
4,0.0,1050,0.0,1.0000934742569918,3.3116505189467147
