trial,sign,stage,step,radius,shell_weight,obstruction,constraint_residual,distance_from_home,max_abs_amplitude,accepted,landing,sus_channel,sus_residual,sus_max_abs_amplitude,best_channel,best_amplitude,best_killability,best_death_distance,delete_susceptibility,susceptibility_channel,novelty_from_home,novelty_from_archive,tangent_dim,home_tangent_dim,genericity_tau,home_soft_nullity,candidate_soft_nullity,soft_nullity_gain,correction_norm,branch_score
0,-1.0,0,0,3.125,8.0,1.9074507366385123e-15,1.1354634837768816,3.0513997367149663,4.315870735064304,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,50,3.125,8.0,1.9074507366385123e-15,0.09887348340726651,3.1226202710006783,4.37558008532861,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,100,3.125,8.0,1.9074507366385123e-15,0.03844564752944892,3.1244117948051406,4.360049709569184,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,150,3.125,8.0,1.9074507366385123e-15,0.025722343482276453,3.1248372159537277,4.34161168357855,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,200,3.125,8.0,1.9074507366385123e-15,0.01862536499847227,3.1249050351097556,4.326707082488938,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,250,3.125,8.0,1.9074507366385123e-15,0.014289927204934768,3.1249430143408583,4.3133158223027666,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,300,3.125,8.0,1.9074507366385123e-15,0.010761228123907726,3.124978634860732,4.301532633255494,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,349,3.125,8.0,1.9074507366385123e-15,0.018072567041530287,3.1249989378070917,4.291697874605494,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,0,3.125,3.0,1.9074507366385123e-15,0.018213897870224035,3.124949567448779,4.2914924225709425,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,50,3.125,3.0,1.9074507366385123e-15,0.021015408504686556,3.1249314371250225,4.282952476466565,False,relax,,,,,,,,,,,,,,,,,,,
