iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,1,1.487933777338988,0.7188691096363999,3.3700399588549245e-15,626,46,0.06134862930318774,4.1398659788422,0.05
1,1,1.437933777338988,0.6951724043030283,1.1803395666234341e-12,626,46,0.062115002483829014,4.1403739069682075,0.05
2,1,1.387933777338988,0.6664200678143485,3.020690527200428e-12,626,46,0.06284947729431074,4.1408256911644905,0.05
3,1,1.3379337773389879,0.6312786353453514,1.3077095967863964e-11,626,46,0.06352291684569686,4.141197590583241,0.05
4,1,1.2879337773389878,0.5880105005146842,5.156208806412889e-11,626,46,0.06407516221730104,4.141451652073617,0.05
5,1,1.2379337773389878,0.5343385107468892,3.0866509917336745e-15,626,46,0.0643410753516388,4.141463141403993,0.05
6,1,1.1879337773389878,0.4672956912149973,4.919545066420742e-15,626,46,0.06385299554255888,4.1408285013274595,0.05
7,1,1.1379337773389877,0.3830172946218547,3.020560616676546e-15,626,46,0.061296230247354824,4.138817115703865,0.05
8,1,1.0879337773389877,0.27639423024047555,1.0130338971377974e-12,626,46,0.0503074051329388,4.134586682639158,0.05
9,1,1.0379337773389876,0.23724511059929193,4.163767532158473e-15,626,46,0.00011212080688392971,4.124536444384752,0.05
10,1,1.03,0.20600824051880834,2.8364706794027155e-15,626,46,0.01623285556913523,4.124775888839672,0.010313910540683868
