iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,16,1.7011077240825183,0.6513965404167309,3.8924558293417735e-14,629,71,0.000136074787478115,3.143607487925823,0.05
1,16,1.6511077240825183,0.6284924367130139,2.157995100395246e-15,629,71,0.0005891793875900721,3.145747738812641,0.05
2,16,1.6011077240825182,0.6015497313804231,2.3922291919868463e-15,629,71,0.0005890469653320055,3.1488013388927953,0.05
3,16,1.5511077240825182,0.5701657380368593,2.1288115681873113e-15,629,71,0.0005859598174770895,3.1530019888057774,0.05
4,16,1.5011077240825181,0.5340199661853006,1.8958077189887887e-15,629,71,0.0005844625118316525,3.1586318930897206,0.05
5,16,1.451107724082518,0.4929535988086906,2.216423010584065e-15,629,71,0.0005845022739149868,3.1660742133639856,0.05
6,16,1.401107724082518,0.44704689553328214,2.1871808079295825e-15,629,71,0.0005804804252570991,3.175863479530752,0.05
7,16,1.351107724082518,0.3966871124711269,5.2443649096327685e-15,629,71,0.0005683139754069191,3.18872351029085,0.05
8,16,1.301107724082518,0.34262689458952617,1.3851931522653649e-14,629,71,0.0005439854890836792,3.2055998354080906,0.05
9,16,1.276107724082518,0.31470695472109894,1.9632278476817916e-15,629,71,0.0005415628570248863,3.2157045136914393,0.03250000000000003
10,16,1.243607724082518,0.27773123315820286,2.181046153403902e-15,629,71,0.0005350940876970973,3.2549452984345866,0.04224999999999997
11,16,1.2224827240825182,0.2536159548773512,8.632844717943623e-11,629,71,0.0005337239765956733,3.2879441298612386,0.027462499999999935
12,16,1.1950202240825183,0.22232146531961217,2.5200760390967488e-15,629,71,0.0005329482294305969,3.3398895515032416,0.03570124999999993
13,16,1.1771695990825184,0.20225818477417526,1.11328463986226e-11,629,71,0.0005318382738887349,3.3804430763118183,0.023205812500000013
14,16,1.1539637865825183,0.1765699268908952,1.991689800541399e-15,629,71,0.0005306901614179168,3.4434451439715708,0.030167556250000116
15,16,1.1388800084575181,0.16019841772696986,2.1048365815844882e-11,629,71,0.0005296483370275408,3.491458422970069,0.019608911562500077
16,16,1.1192710968950181,0.13930343053063243,2.3555569474069713e-15,629,71,0.0005294221233296785,3.5649903121002033,0.025491585031249996
17,16,1.1065253043793932,0.12594723734131572,3.434965181095933e-11,629,71,0.0005285783670779925,3.6202948674818525,0.01656953027031253
18,16,1.0899557741090806,0.10881893282376925,2.1476928870174328e-15,629,71,0.0005281084236765384,3.7044078849179196,0.021540389351406387
19,16,1.0791855794333776,0.09777590139449159,4.939489522233685e-11,629,71,0.000527309875845765,3.7676057045334885,0.014001253078414122
20,16,1.0651843263549634,0.08346985005257421,1.7344643531163175e-15,629,71,0.0005270532304036142,3.863928937058421,0.0182016290019384
21,16,1.046982697353025,0.0647480085901005,2.5678616494548983e-15,629,71,0.0005235121826879379,4.023125962903328,0.02366211770251998
22,16,1.03,0.04664761917586343,2.590531200462228e-15,629,71,0.00042832492831228154,4.228589066550769,0.022077506558932414
