iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,16,1.3004356898455378,0.686440189923557,2.2254060806661373e-15,650,78,0.007589096204127877,3.989031535559277,0.05
1,16,1.275435689845538,0.6649137491048674,2.29248280776119e-15,650,78,0.006905464406829462,3.9798320265923977,0.03250000000000003
2,16,1.242935689845538,0.6327019181061042,2.2178338507724282e-15,650,78,0.007314125433188321,3.974103720781486,0.04224999999999997
3,16,1.221810689845538,0.6087686886160394,7.239348846838946e-15,650,78,0.007470396924915003,3.971965285737696,0.027462499999999935
4,16,1.1943481898455381,0.5732413384367757,2.7516214830454915e-15,650,78,0.003992705113581446,3.9716120781208946,0.03570124999999993
5,16,1.1764975648455382,0.5471216169089167,2.762345223948988e-15,650,78,0.004155844079380473,3.9715111532958467,0.023205812500000013
6,16,1.1532917523455382,0.5091761679012448,2.1474846023565392e-15,650,78,0.004543681148852322,3.973538599975546,0.030167556250000116
7,16,1.138207974220538,0.4812273429683225,3.324458992674175e-13,650,78,0.004727397238671006,3.9773167744099154,0.019608911562500077
8,16,1.118599062658038,0.44078499380950836,1.9625406644493854e-15,650,78,0.00455008718799907,3.9855043150549134,0.025491585031249996
9,16,1.105853270142413,0.4112678176689658,1.8237986692217566e-13,650,78,0.004768806398091351,3.989395959525422,0.01656953027031253
10,16,1.0892837398721005,0.3685681206692281,2.4923608943541915e-15,650,78,0.005027776586610974,3.998244230433374,0.021540389351406387
11,16,1.0785135451963974,0.33743094522339234,2.4274979965972785e-11,650,78,0.00536943456395449,4.003401612451016,0.014001253078414122
12,16,1.0715129186571903,0.31546745617064476,2.112821261660735e-15,650,78,0.0056385389733932785,4.006042852018031,0.0091008145009692
13,16,1.0624121041562211,0.2845001257009172,9.06564572427573e-13,650,78,0.006057194654562306,4.011468067676564,0.01183105885125999
14,16,1.0564965747305912,0.2626630288919662,2.4584935089450354e-15,650,78,0.006382200727611006,4.014240512958835,0.007690188253319009
15,16,1.0488063864772723,0.2317032264100036,1.450440517312489e-11,650,78,0.006849693262831605,4.020060518622741,0.009997244729314582
16,16,1.043807764112615,0.20990540740813265,2.21212099416301e-15,650,78,0.007234694375197922,4.024119040049323,0.006498209074054506
17,16,1.0405586595755878,0.19503481541602902,2.015671530593212e-15,650,78,0.007515550821424481,4.02611458240365,0.004223835898135364
18,16,1.0363348236774523,0.1745999779412665,2.1299751216840055e-15,650,78,0.00778198127447649,4.030181582872174,0.0054909866675761036
19,16,1.0308438370098763,0.14599406400320808,3.5144267422541578e-15,650,78,0.008057495658235225,4.039570220104,0.007138282667848906
