trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,2.53128034701377e-13,True,1.7551009755684502e-12,5.103798035286391,True,73,73.00000928566203,-3.000009286112231,2.1734817435705835,3.515240193658347
0,1.0,2.5,2.53128034701377e-13,True,4.4900148568860227e-11,6.968249351194807,True,67,67.00034297320872,2.999657026341083,2.1073573120793507,3.184388113292675
1,-1.0,2.5,4.498422894826323e-13,True,1.6350403162552946e-12,5.4734715119315975,True,74,74.000000000412,-4.000000000862201,2.262057878787021,3.937410022145587
1,1.0,2.5,4.498422894826323e-13,True,2.0019477211678995e-12,3.078659975647887,True,70,70.00000000006185,-5.120455170981586e-10,2.034883365840259,3.6243571083829
2,-1.0,2.5,4.2573173798297e-13,True,2.0840388080853325e-15,3.520393081536189,True,73,73.00000000002649,-3.000000000476689,2.2695633167298075,3.4169312357656194
2,1.0,2.5,4.2573173798297e-13,True,1.8008390226996017e-11,3.6153666037305277,True,78,77.99999999169847,-7.999999992148673,1.8944632160733115,3.989031535558827
3,-1.0,2.5,1.2832873492996435e-12,True,2.3062319737534992e-15,5.561975976865426,True,73,73.00000002628508,-3.000000026735279,2.2087600019560485,3.986363855652271
3,1.0,2.5,1.2832873492996435e-12,True,2.9124594762740173e-13,6.698936789824115,True,81,81.00000000029547,-11.000000000745672,2.107336019254703,3.484682428362242
4,-1.0,2.5,4.0646300225350467e-13,True,1.2215599395047786e-14,3.01228728978218,True,70,70.00000000001432,-4.645244189305231e-10,2.059068661233751,3.306923361528863
4,1.0,2.5,4.0646300225350467e-13,True,1.974730562987465e-15,3.304274782617692,True,70,70.00000000016439,-6.145910447230563e-10,2.0968170942404263,3.5685851979692482
