trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,1.2226912869117895e-15,True,2.242645623919887e-12,2.998308174202028,True,72,71.99999999986858,1.3028511602897197e-10,2.1700132281689046,3.0277519431081585
0,1.0,2.5,1.2226912869117895e-15,True,2.7220988983343865e-15,6.732704377357121,True,72,72.00000000159696,-1.5980958778527565e-09,2.1417708616868496,3.2355091654254586
1,-1.0,2.5,1.0545948558368948e-15,True,2.7984873347220192e-14,3.7080368835040556,True,72,72.00000000003695,-3.808509063674137e-11,2.106126082364593,3.020998325497142
1,1.0,2.5,1.0545948558368948e-15,False,0.33555327810663005,4.543290099567639,,,,,,
2,-1.0,2.5,1.3611636400798394e-15,True,8.131992298219096e-14,2.4349495145705635,True,74,73.9999999999983,-1.9999999999994316,2.2046356659668294,3.233305071252332
2,1.0,2.5,1.3611636400798394e-15,True,1.5816023564374677e-14,4.115021189339862,True,72,72.00000000000307,-4.206412995699793e-12,2.1836575107902085,3.5129887490248324
3,-1.0,2.5,1.5473322291525378e-15,True,5.540780268277046e-14,6.847090953362435,True,73,73.00000000009106,-1.0000000000922,2.143760921993332,3.2848024185795057
3,1.0,2.5,1.5473322291525378e-15,True,2.5693444132132163e-15,5.2658326184249855,True,72,71.9999999999983,5.684341886080801e-13,2.117243161508622,3.098793826638855
4,-1.0,2.5,9.654821174580928e-16,False,0.11356292983575386,7.993179141679739,,,,,,
4,1.0,2.5,9.654821174580928e-16,True,2.2927990383044183e-15,8.305675872813666,True,75,75.00000000002092,-3.0000000000220552,2.010481036250871,3.546342650081366
