iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,17,1.3537371438496657,0.6426163431455609,8.76804731008766e-14,667,61,5.0651813513721835e-09,5.7735368573297166,0.05
1,17,1.3287371438496658,0.6204314499352953,3.801873671628033e-11,667,61,1.5475208149604625e-09,5.773703325551686,0.03250000000000003
2,17,1.312487143849666,0.6050461714408112,1.5756476536554793e-13,662,66,0.00012400959398216324,5.7843222427302825,0.021124999999999984
3,17,1.2913621438496659,0.5828399261711197,3.3154277576557345e-15,662,66,0.0009460493569996909,5.778334629967288,0.02746250000000008
4,17,1.2638996438496657,0.5510568971785678,3.099388975593063e-15,662,66,0.003826068455941019,5.719052627274623,0.03570125000000022
5,17,1.2460490188496656,0.5280215773374398,3.065027293981022e-15,662,66,0.004348362290705635,5.66819250234514,0.023205812500000155
6,17,1.2344461125996655,0.5120872673803684,2.2717461403189914e-11,662,66,0.004470443851819201,5.664882170255169,0.015083778125000058
7,17,1.2193623344746656,0.4901102947074689,2.8547967723195378e-15,662,66,0.004656275580918923,5.615141769087876,0.019608911562499932
8,17,1.1997534229121656,0.45930161765707633,2.6715808308239003e-15,662,66,0.004868857424162142,5.573998595551166,0.025491585031249996
9,17,1.1870076303965407,0.43794004229164785,2.6636703598523443e-15,662,66,0.005034971286389913,5.555262928942622,0.01656953027031253
10,17,1.170438100126228,0.4075782536428075,2.764270684064967e-15,662,66,0.005352014685074966,5.525818745702229,0.021540389351406387
11,17,1.159667905450525,0.3874783837591248,4.237597862814377e-11,662,66,0.0054940716319972546,5.505101568609903,0.014001253078414122
12,17,1.1456666523721108,0.35987891170139946,1.041048381935133e-12,662,66,0.005730421156147842,5.470882339451848,0.0182016290019384
13,17,1.1365658378711416,0.34169732796687036,3.825756399466973e-13,662,66,0.005856230464815003,5.447372922025271,0.01183105885125999
14,17,1.1247347790198816,0.3174522264976555,3.08663673061978e-11,662,66,0.006051404024813726,5.406415595495231,0.015380376506638017
15,17,1.1170445907665627,0.30105439055484534,3.840097725721875e-15,662,66,0.006155071071162997,5.387913725531186,0.009997244729314726
16,17,1.107047346037248,0.2793564068085983,3.089478008834383e-12,662,66,0.006306144848246173,5.353850861304812,0.012996418148109012
17,17,1.1005491369631937,0.2651083867610139,2.77268683758066e-15,662,66,0.006393517827750721,5.337533081841333,0.008447671796270873
18,17,1.0921014651669227,0.2463640146042181,3.39310750476599e-15,662,66,0.006512045753358927,5.306208581593038,0.010981973335152207
19,17,1.0811194918317706,0.2213356469052126,2.5594697926341215e-15,662,66,0.006664647516931576,5.243267938779328,0.014276565335697811
20,17,1.0739812091639216,0.20553129777027668,3.0467087983667603e-12,662,66,0.0067555968960122635,5.210487060754311,0.009279767468203548
21,17,1.0693413254298199,0.19548553024444948,2.737438332424317e-15,662,66,0.006817408500488338,5.194571003866861,0.006031848854332256
22,17,1.0633094765754876,0.18246714423635388,3.4557406759821266e-15,662,66,0.006889171961241197,5.164559210099493,0.007841403510631962
23,17,1.0554680730648556,0.16557552053983154,8.303435625946618e-13,662,66,0.006959600963020611,5.106949465868131,0.010193824563821608
24,17,1.050371160782945,0.15475578807999807,2.7586794523204058e-14,662,66,0.007002876647670592,5.080161336848619,0.006625985966484016
25,17,1.0437451748164608,0.14064766337766513,1.3201660700350173e-11,662,66,0.0070073851931767885,5.030722220075304,0.00861378175642935
26,17,1.039438283938246,0.13137791694361897,9.66867798901717e-15,662,66,0.006985997679241566,5.0084202604274966,0.005598958141679078
27,17,1.033839325796567,0.11906766009103614,1.6888931027135158e-12,662,66,0.006869998323129368,4.9651020578584495,0.00727864558418283
28,17,1.03,0.11040918292439605,8.570404169478911e-15,662,66,0.006773028145844789,4.940539492804163,0.004991123535537079
