iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,20,2.0,0.7354894897895576,6.280369834735101e-16,593,135,0.22893011754779097,2.8284271247461903,0.05
1,20,1.95,0.7242177262643636,2.5952071038200714e-14,605,123,0.0027879290433809162,2.829639549992628,0.05
2,20,1.9,0.7113172072775782,3.433300100524267e-14,605,123,0.005473080532241434,2.833400894761319,0.05
3,20,1.8499999999999999,0.6966648761175972,4.6970765366237266e-14,605,123,0.008015989671147057,2.839907546261918,0.05
4,20,1.7999999999999998,0.6801527644610232,6.565842296968036e-14,605,123,0.010370752573267222,2.8493708035314205,0.05
5,20,1.7499999999999998,0.6616924040210957,9.373144906819131e-14,605,123,0.012484230229393059,2.862018973573496,0.05
6,20,1.6999999999999997,0.6412174475091119,1.3724536064097763e-13,605,123,0.014295144026421304,2.8781005668184734,0.05
7,20,1.6499999999999997,0.6186833496376393,2.129246325141809e-13,605,123,0.015733010311379157,2.8978892587858556,0.05
8,20,1.5999999999999996,0.5940628914430359,3.5371787327267625e-13,605,123,0.01671683012551241,2.9216916862969864,0.05
9,20,1.5499999999999996,0.567336315651914,6.393999764730221e-13,605,123,0.017153391797912212,2.949859820270096,0.05
10,20,1.4999999999999996,0.5384747300439308,1.2477523262590339e-12,605,123,0.016934959259046988,2.9828108757898173,0.05
11,20,1.4499999999999995,0.5074149680623289,2.6555386871429777e-12,605,123,0.015935962228555315,3.0210599928023636,0.05
12,20,1.3999999999999995,0.47402275648546227,6.365012398313559e-12,605,123,0.014008002290347729,3.065275408798441,0.05
13,20,1.3499999999999994,0.4380378184443279,1.7464869548394402e-11,605,123,0.010971924541873939,3.1163753795649223,0.05
14,20,1.2999999999999994,0.398987225173683,5.606873717152049e-11,605,123,0.0066045968225703815,3.17570814159538,0.05
15,20,1.2499999999999993,0.35603636008522177,7.86775263159492e-16,605,123,0.0006158227591063679,3.2454128343556214,0.05
16,20,1.1999999999999993,0.3077046428223289,1.0389034372208156e-15,605,123,0.007393480478380756,3.3292273104176626,0.05
17,20,1.1499999999999992,0.2512586192284712,1.0383575150011346e-15,605,123,0.018006405465168653,3.4346156972890296,0.05
18,20,1.0999999999999992,0.18129302632756172,6.181585318329197e-15,605,123,0.032082792369351146,3.580022431803287,0.05
19,20,1.0499999999999992,0.08819536692865576,4.525833086642808e-11,605,123,0.05003475976481752,3.8347744394879055,0.05
20,20,1.03,0.052882996867125893,8.081802715556382e-13,605,123,0.05908045178579014,4.047117529232847,0.025999999999998868
