stage,fraction,step,target_amplitude,tensor_residual,max_abs_amplitude
0,0.8,0,1.1783129783846944,0.7950278749849143,3.317810586756647
0,0.8,50,1.1783129783846944,0.038159337391127375,3.2278852347495515
0,0.8,100,1.1783129783846944,0.0048941245010135906,3.2389424619854736
0,0.8,150,1.1783129783846944,0.003069798032833746,3.2382251928984465
0,0.8,200,1.1783129783846944,0.002543285586532629,3.238486756985516
0,0.8,250,1.1783129783846944,0.0027778432804050563,3.2386054191811335
0,0.8,300,1.1783129783846944,0.003075642755868019,3.238710865937085
0,0.8,350,1.1783129783846944,0.0027148372413307227,3.2387797417358954
0,0.8,400,1.1783129783846944,0.005914576723061825,3.2388095009882063
0,0.8,450,1.1783129783846944,0.0037702318384664197,3.2387838644117486
0,0.8,500,1.1783129783846944,0.011154202215567935,3.238526339634532
0,0.8,550,1.1783129783846944,0.018567614728532397,3.2379980252903082
0,0.8,600,1.1783129783846944,0.021313248755118922,3.236606149443447
0,0.8,650,1.1783129783846944,0.007303582536744796,3.234597687413746
0,0.8,699,1.1783129783846944,0.01169456014438046,3.2314812550837
1,0.6,0,0.8837347337885207,0.2547880062309452,3.231664389519227
1,0.6,50,0.8837347337885207,0.11755166099255611,3.2290383393503843
1,0.6,100,0.8837347337885207,0.11808136542051323,3.224772353609658
1,0.6,150,0.8837347337885207,0.11709342312524322,3.2206495741377372
1,0.6,200,0.8837347337885207,0.11760496195008813,3.2166854404041607
1,0.6,250,0.8837347337885207,0.11673220176191489,3.2131239114725236
1,0.6,300,0.8837347337885207,0.11635855587491092,3.20735798432153
1,0.6,350,0.8837347337885207,0.11680069684236043,3.199207213105812
1,0.6,400,0.8837347337885207,0.12203246310042365,3.196418855066462
1,0.6,450,0.8837347337885207,0.1194208966550387,3.1882849645906544
1,0.6,500,0.8837347337885207,0.11710516763238363,3.1836710348494455
1,0.6,550,0.8837347337885207,0.11760138053971912,3.17571998660183
1,0.6,600,0.8837347337885207,0.12292396433668741,3.17074068803364
1,0.6,650,0.8837347337885207,0.11706662823875531,3.159525434227115
1,0.6,699,0.8837347337885207,0.12560109196643304,3.1525251305379287
2,0.4,0,0.5891564891923472,0.4131427177437932,3.151723069251294
2,0.4,50,0.5891564891923472,0.41088597831417756,3.1447541877092275
2,0.4,100,0.5891564891923472,0.4110977592783434,3.138846705535074
2,0.4,150,0.5891564891923472,0.41100443994699204,3.1312065087701018
2,0.4,200,0.5891564891923472,0.4118836577403125,3.124950702571028
2,0.4,250,0.5891564891923472,0.4109325530195252,3.116539890881027
2,0.4,300,0.5891564891923472,0.4112018874583407,3.1089135454185612
2,0.4,350,0.5891564891923472,0.412052698164779,3.100355620986511
2,0.4,400,0.5891564891923472,0.4125511320984787,3.0945089667989656
2,0.4,450,0.5891564891923472,0.41120757956939497,3.0855300813953686
