trial,sign,stage,step,radius,shell_weight,obstruction,constraint_residual,distance_from_home,max_abs_amplitude,accepted,landing,sus_channel,sus_residual,sus_max_abs_amplitude,best_channel,best_amplitude,best_killability,best_death_distance,delete_susceptibility,susceptibility_channel,novelty_from_home,novelty_from_archive,tangent_dim,home_tangent_dim,genericity_tau,home_soft_nullity,candidate_soft_nullity,soft_nullity_gain,correction_norm,branch_score
0,-1.0,0,0,3.125,8.0,7.316787320728525e-16,1.3617261308659139,3.039822120445413,3.0967266973305665,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,50,3.125,8.0,7.316787320728525e-16,0.08912747881566724,3.121801838305814,3.213638045059097,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,100,3.125,8.0,7.316787320728525e-16,0.017594183345426086,3.124825284330753,3.2938185616835214,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,150,3.125,8.0,7.316787320728525e-16,0.007883940060017351,3.124974787804482,3.3045032975228326,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,200,3.125,8.0,7.316787320728525e-16,0.004066527636521682,3.1249958302986274,3.306306462699276,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,250,3.125,8.0,7.316787320728525e-16,0.002378740467559484,3.1249949384962656,3.307313320913005,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,300,3.125,8.0,7.316787320728525e-16,0.003983941565860566,3.125003778932714,3.307659105177271,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,349,3.125,8.0,7.316787320728525e-16,0.001650888735588154,3.1250033509117223,3.3078015674411225,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,0,3.125,3.0,7.316787320728525e-16,0.0013766001704875882,3.1249996717854645,3.307801111950909,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,50,3.125,3.0,7.316787320728525e-16,0.005074221435727422,3.124996803402148,3.307506590073652,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,100,3.125,3.0,7.316787320728525e-16,0.0034391601803234377,3.1249993540750474,3.307433275766574,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,150,3.125,3.0,7.316787320728525e-16,0.004266011857821739,3.125023597449613,3.3067919657233857,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,200,3.125,3.0,7.316787320728525e-16,0.008897822657034555,3.1249853336584983,3.3060614026367032,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,250,3.125,3.0,7.316787320728525e-16,0.015215833176586355,3.1249350020860986,3.305552696365805,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,300,3.125,3.0,7.316787320728525e-16,0.0071347540895584935,3.124947688558598,3.3045422122051518,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,349,3.125,3.0,7.316787320728525e-16,0.008525979061821197,3.124993177403248,3.3018725536138636,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,0,3.125,1.0,7.316787320728525e-16,0.010018654667518827,3.1250333755404287,3.3018975030815416,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,50,3.125,1.0,7.316787320728525e-16,0.006463601450179214,3.1249310173136626,3.300999156801527,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,100,3.125,1.0,7.316787320728525e-16,0.015131446744208138,3.1250718942929625,3.2989454950777426,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,150,3.125,1.0,7.316787320728525e-16,0.02114160792395329,3.1248754987352725,3.2980650802094558,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,200,3.125,1.0,7.316787320728525e-16,0.008472662220634409,3.1250283347147674,3.2951723244724387,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,250,3.125,1.0,7.316787320728525e-16,0.0158946437836858,3.1251678375537932,3.2911376646029993,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,300,3.125,1.0,7.316787320728525e-16,0.04451999632271286,3.1246522796675356,3.2904355492363373,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,349,3.125,1.0,7.316787320728525e-16,0.020826948409986498,3.1248923266636157,3.28853494395985,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,0,3.125,0.3,7.316787320728525e-16,0.023129234026366227,3.125102576811224,3.2884155819260577,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,50,3.125,0.3,7.316787320728525e-16,0.03913619316252252,3.1247072894846997,3.2858337817604544,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,100,3.125,0.3,7.316787320728525e-16,0.015525918539204219,3.125041284721979,3.2832363674022442,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,150,3.125,0.3,7.316787320728525e-16,0.018735146226939104,3.124900378779374,3.279191303377586,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,200,3.125,0.3,7.316787320728525e-16,0.02153152948332254,3.124953834975105,3.277209839832857,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,250,3.125,0.3,7.316787320728525e-16,0.02787006533069588,3.1247448373356566,3.2728711690857084,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,300,3.125,0.3,7.316787320728525e-16,0.04128910369986809,3.1248221729198336,3.270359906251145,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,349,3.125,0.3,7.316787320728525e-16,0.03170053790241682,3.124725981303238,3.2659149563178533,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,-2,0,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,10,1.7041039379850924,3.2485280164004178,,,,,,,,,,,,,,,,
0,-1.0,-2,25,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,10,1.0178927836686866,3.1895148567947103,,,,,,,,,,,,,,,,
0,-1.0,-2,50,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,10,0.9985647532961296,3.191103013586467,,,,,,,,,,,,,,,,
0,-1.0,-2,75,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,10,0.7591123840647281,3.2015798453231623,,,,,,,,,,,,,,,,
0,-1.0,-2,100,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,10,0.22979502095197774,3.2384561827110017,,,,,,,,,,,,,,,,
0,-1.0,-2,125,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,10,0.05860543833354736,3.268916430316158,,,,,,,,,,,,,,,,
0,-1.0,-2,139,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,10,0.0311113072871841,3.2798135786142018,,,,,,,,,,,,,,,,
0,-1.0,-2,0,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,9,1.831209922467895,3.2475110600076587,,,,,,,,,,,,,,,,
0,-1.0,-2,25,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,9,1.0307454713383442,3.2166943654884266,,,,,,,,,,,,,,,,
0,-1.0,-2,50,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,9,1.0024710514658104,3.2140359011428212,,,,,,,,,,,,,,,,
0,-1.0,-2,75,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,9,1.0004226402892247,3.214712790908878,,,,,,,,,,,,,,,,
0,-1.0,-2,100,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,9,1.0001564956066917,3.213376239576081,,,,,,,,,,,,,,,,
0,-1.0,-2,125,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,9,1.0000845131186868,3.2114109551093457,,,,,,,,,,,,,,,,
0,-1.0,-2,139,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,9,1.0000626169526896,3.210587100470545,,,,,,,,,,,,,,,,
0,-1.0,-2,0,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,0,1.5455090618476253,3.2886112607639144,,,,,,,,,,,,,,,,
0,-1.0,-2,25,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,0,1.017990803314296,3.1528484404053754,,,,,,,,,,,,,,,,
0,-1.0,-2,50,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,0,1.00145344610717,3.1556200619787402,,,,,,,,,,,,,,,,
0,-1.0,-2,75,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,0,0.999984119570981,3.1726250096313433,,,,,,,,,,,,,,,,
0,-1.0,-2,100,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,0,0.9991177668018878,3.1789356034677487,,,,,,,,,,,,,,,,
0,-1.0,-2,125,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,0,0.9863668138635986,3.1871272047906256,,,,,,,,,,,,,,,,
0,-1.0,-2,139,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,0,0.7389540269430132,3.2051772959172067,,,,,,,,,,,,,,,,
0,-1.0,-1,-1,3.125,0.0,7.316787320728525e-16,2.8735538860830607e-15,3.1250000000000018,3.2676007473954853,True,exact_shell,,,,10,1.589935852910524,0.8101518894324318,1.9625157623521505,0.0311113072871841,10,0.04942473863775735,0.04572530496686487,77,77,1.0942336590064017e-08,76.99999999999932,76.99999999999932,0.0,0.014578248895989942,6.159783428895655
0,1.0,0,0,3.125,8.0,7.316787320728525e-16,1.2865174700048014,3.029088468041538,3.528446219194622,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,0,50,3.125,8.0,7.316787320728525e-16,0.0887210803894786,3.125252155800544,3.6846912794831037,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,0,100,3.125,8.0,7.316787320728525e-16,0.031221812376911486,3.124847141725482,3.7284788070318373,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,0,150,3.125,8.0,7.316787320728525e-16,0.022827581630883966,3.1249809396972537,3.731428203472567,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,0,200,3.125,8.0,7.316787320728525e-16,0.019025659411566767,3.125010932016815,3.7328643903265317,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,0,250,3.125,8.0,7.316787320728525e-16,0.013797800695163112,3.1250138020711278,3.733884537533192,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,0,300,3.125,8.0,7.316787320728525e-16,0.009896071306182532,3.1249521061948333,3.734568635190236,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,0,349,3.125,8.0,7.316787320728525e-16,0.01087896437314713,3.125073889236334,3.7345207410889296,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,1,0,3.125,3.0,7.316787320728525e-16,0.009647361947885177,3.1249601222324914,3.7345177229684445,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,1,50,3.125,3.0,7.316787320728525e-16,0.020341561126786707,3.1250307577915026,3.73412619837723,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,1,100,3.125,3.0,7.316787320728525e-16,0.014156580111958706,3.125016926094691,3.733320094840787,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,1,150,3.125,3.0,7.316787320728525e-16,0.01646766693021763,3.1248725956864596,3.7318440028785504,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,1,200,3.125,3.0,7.316787320728525e-16,0.0055158515759825295,3.125035869020869,3.73019379996875,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,1,250,3.125,3.0,7.316787320728525e-16,0.00551357986625906,3.124965561033364,3.727069666102099,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,1,300,3.125,3.0,7.316787320728525e-16,0.013714917914927724,3.1249958434610554,3.724196640850116,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,1,349,3.125,3.0,7.316787320728525e-16,0.024710520121524065,3.1249847450358232,3.7216056958224866,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,2,0,3.125,1.0,7.316787320728525e-16,0.0240073080344793,3.1250306372601684,3.721453668031463,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,2,50,3.125,1.0,7.316787320728525e-16,0.03547275765018556,3.1248549580410576,3.719165769125608,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,2,100,3.125,1.0,7.316787320728525e-16,0.016070246460765332,3.125040340114709,3.7159039640962783,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,2,150,3.125,1.0,7.316787320728525e-16,0.012822735716238659,3.1249562196111227,3.7121346128544066,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,2,200,3.125,1.0,7.316787320728525e-16,0.01029248279681814,3.125058718845171,3.7073099102056024,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,2,250,3.125,1.0,7.316787320728525e-16,0.02007207532904549,3.1249647789617163,3.702288587401391,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,2,300,3.125,1.0,7.316787320728525e-16,0.011865312173072663,3.1250127668257344,3.6974856685059243,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,2,349,3.125,1.0,7.316787320728525e-16,0.011829261741372915,3.125095198738758,3.692517798175057,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,3,0,3.125,0.3,7.316787320728525e-16,0.01129754736583869,3.1249344771369576,3.692598295845455,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,3,50,3.125,0.3,7.316787320728525e-16,0.0358557354405916,3.124560374473061,3.6872294680919615,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,3,100,3.125,0.3,7.316787320728525e-16,0.029932340344622787,3.1249592458628075,3.6821810636840704,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,3,150,3.125,0.3,7.316787320728525e-16,0.02603032438999112,3.1245149324648933,3.6757163091078775,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,3,200,3.125,0.3,7.316787320728525e-16,0.029788243594854578,3.12482151968022,3.6693629914877954,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,3,250,3.125,0.3,7.316787320728525e-16,0.032386384451931795,3.1243662575768227,3.6637449125071098,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,3,300,3.125,0.3,7.316787320728525e-16,0.011686714704961904,3.1249913168825585,3.656619165519494,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,3,349,3.125,0.3,7.316787320728525e-16,0.024482489676597254,3.124456845871751,3.6506925370738545,False,relax,,,,,,,,,,,,,,,,,,,
0,1.0,-2,0,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,10,1.6869166206056312,3.673084593916131,,,,,,,,,,,,,,,,
0,1.0,-2,25,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,10,1.0187437845583436,3.492531861698162,,,,,,,,,,,,,,,,
0,1.0,-2,50,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,10,1.0020687579654683,3.4998027092001416,,,,,,,,,,,,,,,,
0,1.0,-2,75,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,10,1.0002481543541624,3.524310817543974,,,,,,,,,,,,,,,,
0,1.0,-2,100,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,10,1.000051134875866,3.525599321255293,,,,,,,,,,,,,,,,
0,1.0,-2,125,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,10,1.0000188741073113,3.523265634473255,,,,,,,,,,,,,,,,
0,1.0,-2,139,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,10,1.000011358773623,3.522923615318957,,,,,,,,,,,,,,,,
0,1.0,-2,0,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,0,1.7431805053772997,3.672477658095608,,,,,,,,,,,,,,,,
0,1.0,-2,25,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,0,1.0241427338410203,3.52461033815982,,,,,,,,,,,,,,,,
0,1.0,-2,50,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,0,1.002174905112001,3.5116624459252095,,,,,,,,,,,,,,,,
0,1.0,-2,75,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,0,1.0002403540702476,3.5234841594489104,,,,,,,,,,,,,,,,
0,1.0,-2,100,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,0,1.0000505241943394,3.529429944431138,,,,,,,,,,,,,,,,
0,1.0,-2,125,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,0,1.000028254501231,3.531556058376863,,,,,,,,,,,,,,,,
0,1.0,-2,139,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,0,1.0000232518847865,3.5321426016851496,,,,,,,,,,,,,,,,
0,1.0,-2,0,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,15,1.6107750261325957,3.6741000405249493,,,,,,,,,,,,,,,,
0,1.0,-2,25,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,15,1.021640252990723,3.513423219039782,,,,,,,,,,,,,,,,
0,1.0,-2,50,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,15,1.0016480764269675,3.5078326777823445,,,,,,,,,,,,,,,,
0,1.0,-2,75,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,15,1.0000102686173111,3.517343802964184,,,,,,,,,,,,,,,,
0,1.0,-2,100,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,15,0.999195120683987,3.520456829522605,,,,,,,,,,,,,,,,
0,1.0,-2,125,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,15,0.9748117971010616,3.521551392338496,,,,,,,,,,,,,,,,
0,1.0,-2,139,3.125,0.0,7.316787320728525e-16,,,,,susceptibility_probe,15,0.5594369828814555,3.523632277209683,,,,,,,,,,,,,,,,
0,1.0,-1,-1,3.125,0.0,7.316787320728525e-16,2.670588036669545e-15,3.1249999999999996,3.653639638820528,True,exact_shell,,,,10,1.4802011157050763,0.7373522563828596,2.0074545143000186,0.5594369828814555,15,0.057985558926706864,0.03992898152699173,78,77,1.0942336590064017e-08,76.99999999999932,77.99999999999932,-1.0,0.01439927893683442,6.941952506372901
-1,0.0,-3,-1,3.125,,,,,,True,selected_summary,,,,,,,,0.0311113072871841,10,,,,,1.0942336590064017e-08,76.99999999999932,76.99999999999932,0.0,,6.159783428895655
