iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,13,1.2581512428170694,0.5323525202539874,1.0768609532528856e-12,637,63,0.010541071870951532,3.060828310137645,0.05
1,13,1.2331512428170694,0.5108619829404275,7.927360890817517e-13,637,63,0.010188180149339452,3.0607890146001195,0.03250000000000003
2,13,1.2006512428170695,0.4783425334699557,1.894552020372929e-15,637,63,0.009677082052799308,3.0605586761389256,0.04224999999999997
3,13,1.1795262428170696,0.45382717255099847,3.804636720092625e-13,637,63,0.009285669961191017,3.060743680264362,0.027462499999999935
4,13,1.1520637428170697,0.4169209854610468,2.033066925886898e-15,637,63,0.00871804889252667,3.0611482795580787,0.03570124999999993
5,13,1.1163624928170697,0.35777596664141426,5.7979559904671106e-15,637,63,0.007842317326154495,3.061883825785845,0.046411625000000026
6,13,1.0931566803170698,0.31006464118420385,2.2843731929289884e-15,637,63,0.007083143672571173,3.0628620212278275,0.030167556249999974
7,13,1.0780729021920699,0.27355255276740614,2.266039561062619e-15,637,63,0.0062508380961811185,3.0641251447706095,0.019608911562499932
8,13,1.0584639906295699,0.21617193819438427,2.3192871819122047e-15,637,63,0.004518026386162701,3.0666370840750843,0.025491585031249996
9,13,1.0457181981139447,0.17063927986565391,1.953584988482949e-15,637,63,0.004306745018659092,3.069659112783213,0.01656953027031253
10,13,1.0417886485854586,0.1553940174334641,4.983840776271565e-15,637,63,0.00456582849269763,3.071260411369274,0.005108414387032029
11,13,1.0366802341984265,0.13432447446709106,1.8771162439240457e-15,637,63,0.005257513198006054,3.073938970581933,0.006640938703141775
12,13,1.0333597648468555,0.12030033374277303,3.060775817162014e-13,637,63,0.005782921279705625,3.0763601999295216,0.004316610157042211
13,13,1.03,0.10606103413112349,4.081691438530187e-11,637,63,0.006446653460317381,3.079511859748288,0.004367694300912173
