trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,7.62870252400143e-16,True,1.635611061137675e-11,7.787270334616728,True,80,79.99999837415453,-2.9999983741552114,1.9943835895880992,3.2584657494187486
0,1.0,2.5,7.62870252400143e-16,True,2.6928149092987235e-15,3.397313323527621,True,77,76.99999999999909,2.2737367544323206e-13,2.1891284693490856,3.242724829383425
1,-1.0,2.5,7.88622250389866e-16,True,2.251978667431754e-11,2.635241553564042,True,77,76.9999999917602,8.239112503360957e-09,2.131048650037052,3.189205762151115
1,1.0,2.5,7.88622250389866e-16,True,2.8299375254094457e-15,3.0195740007081096,True,77,76.99999999999909,2.2737367544323206e-13,2.0167181205288243,3.209805536448057
2,-1.0,2.5,6.83776233143424e-16,False,0.4114993675175396,6.701447583127395,,,,,,
2,1.0,2.5,6.83776233143424e-16,True,3.014093774884462e-11,6.432109511739736,True,77,76.99999992852804,7.14712768967729e-08,2.1179827388427346,3.3095928272959205
3,-1.0,2.5,8.247671310829569e-16,True,2.63748069625717e-15,2.839767496094613,True,77,76.99999999999977,-4.547473508864641e-13,2.010648727559414,3.4513490592120006
3,1.0,2.5,8.247671310829569e-16,False,0.4714556564956084,3.9886031149290666,,,,,,
4,-1.0,2.5,6.642365886688631e-16,True,3.8304734398209717e-13,2.9526340321140014,True,77,76.99999999999682,2.5011104298755527e-12,1.9882893011386353,3.415893559610355
4,1.0,2.5,6.642365886688631e-16,True,1.254354664189254e-14,5.038829184230149,True,77,77.0000000000233,-2.3987922759260982e-11,2.2215493625573743,3.1794583726968066
