trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,1.1635809426928367e-15,True,1.5735601422156818e-12,2.893105315783577,True,79,78.99999999987494,1.2187229003757238e-10,1.9820463776819324,3.242129943331807
0,1.0,2.5,1.1635809426928367e-15,False,0.341303228214613,5.901446037578324,,,,,,
1,-1.0,2.5,1.3943016501259573e-15,True,1.661322650473413e-14,3.0897215719591475,True,79,78.99999999999648,3.410605131648481e-13,2.1193543716234906,3.3970705837199877
1,1.0,2.5,1.3943016501259573e-15,False,0.3558447238641512,5.3768509855549524,,,,,,
2,-1.0,2.5,9.98610179192806e-16,True,3.012768426722229e-15,4.207818464250255,True,79,78.99999999999739,-5.684341886080801e-13,2.175283165264281,3.151934541484929
2,1.0,2.5,9.98610179192806e-16,True,2.5288093303275693e-15,4.184436759209058,True,79,78.99999999999636,4.547473508864641e-13,2.046980405395609,3.3884912863989776
3,-1.0,2.5,1.59388912234821e-15,True,3.0237975204813207e-15,1.8433123580983202,True,79,78.99999999999659,2.2737367544323206e-13,2.0756295231593764,3.0819163336252124
3,1.0,2.5,1.59388912234821e-15,True,8.257031981885337e-11,3.122677436972577,True,79,78.99999860938442,1.3906123967899475e-06,2.1727043273165334,3.160587813066153
4,-1.0,2.5,1.2336356613390861e-15,True,2.383343826337049e-15,2.5330108588320934,True,79,78.99999999999625,5.684341886080801e-13,2.3038613952593314,3.4240604166812045
4,1.0,2.5,1.2336356613390861e-15,True,2.023411391168383e-12,2.551074348963142,True,79,78.99999999941735,5.794618118670769e-10,2.0577348862104414,3.478432070356917
