iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,16,1.3004356898455378,0.6864401899235565,2.1836440543548472e-15,650,78,0.007589096204127791,3.989031535559277,0.05
1,16,1.275435689845538,0.6649137557110182,2.2754124865174497e-15,650,78,0.006905504720069874,3.9798320502926,0.03250000000000003
2,16,1.242935689845538,0.6327019323264157,2.3669311058987837e-15,650,78,0.007314229202405795,3.9741037544297173,0.04224999999999997
3,16,1.221810689845538,0.6087687061201308,7.135203056205646e-15,650,78,0.007470501131036564,3.971965315663147,0.027462499999999935
4,16,1.1943481898455381,0.5732413577393184,1.804383146137084e-15,650,78,0.003992727588324211,3.971612107845918,0.03570124999999993
5,16,1.1764975648455382,0.5471216356574828,3.1353210918291358e-15,650,78,0.004155866114336677,3.9715111759740855,0.023205812500000013
6,16,1.1532917523455382,0.5091761870803854,2.1751675736070395e-15,650,78,0.004543711101738302,3.973538629460518,0.030167556250000116
7,16,1.138207974220538,0.481227359905091,3.3262102511481825e-13,650,78,0.0047274373071810975,3.9773168594687576,0.019608911562500077
8,16,1.118599062658038,0.4407850141763062,2.4727680810995775e-15,650,78,0.00455014759516337,3.985504504474168,0.025491585031249996
9,16,1.105853270142413,0.4112678418862859,1.8221876529374627e-13,650,78,0.004768869486076417,3.989396200681999,0.01656953027031253
10,16,1.0892837398721005,0.36856814562566825,2.2762134886504346e-15,650,78,0.005027839287196291,3.9982445703138905,0.021540389351406387
11,16,1.0785135451963974,0.33743097299032737,2.4245225391154958e-11,650,78,0.005369498233219457,4.003401990981997,0.014001253078414122
12,16,1.0715129186571903,0.3154674868958737,1.6838412284748973e-15,650,78,0.0056386057886340145,4.006043246568697,0.0091008145009692
13,16,1.0624121041562211,0.28450015844338916,9.087461023607543e-13,650,78,0.006057262854163683,4.011468495399613,0.01183105885125999
14,16,1.0564965747305912,0.26266306190426925,2.150676608356198e-15,650,78,0.0063822700900309035,4.014240955512422,0.007690188253319009
15,16,1.0488063864772723,0.23170326113632578,1.44942801969831e-11,650,78,0.006849762740600415,4.02006099309795,0.009997244729314582
16,16,1.043807764112615,0.20990543944705298,2.9292014268817146e-15,650,78,0.007234763306680929,4.024119540130191,0.006498209074054506
17,16,1.0405586595755878,0.19503484615239922,2.3072359601757735e-15,650,78,0.007515611313465633,4.026115099016619,0.004223835898135364
18,16,1.0363348236774523,0.17460000441437054,2.294092693556388e-15,650,78,0.007782027911397192,4.030182139067109,0.0054909866675761036
19,16,1.0308438370098763,0.14599408099984001,1.8309944230049315e-15,650,78,0.008057542168181353,4.0395708468191875,0.007138282667848906
