trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,9.396013907597922e-16,True,2.621505289792716e-15,2.6726993159676695,True,78,77.99999999999932,-1.0,2.2275330234495794,2.975714689487587
0,1.0,2.5,9.396013907597922e-16,True,2.464113289405334e-11,2.960319953457841,True,78,77.99999998802798,-0.9999999880286623,1.9407381522418732,3.534620309588984
1,-1.0,2.5,8.327727816135649e-16,True,2.4752404139150677e-15,2.6048291006655586,True,78,77.99999999999955,-1.0000000000002274,2.0682313342028773,3.111408048412546
1,1.0,2.5,8.327727816135649e-16,False,0.558704402642692,6.181164746935053,,,,,,
2,-1.0,2.5,8.265380100056358e-16,True,4.03459333049834e-15,3.830933009615621,True,79,79.00000000000205,-2.0000000000027285,1.9509027658098432,3.102813673987965
2,1.0,2.5,8.265380100056358e-16,False,0.6715922148609874,6.394226460892756,,,,,,
3,-1.0,2.5,8.764615997552036e-16,False,0.5638987435793767,5.050907602839545,,,,,,
3,1.0,2.5,8.764615997552036e-16,True,3.192133056690685e-15,2.2153079888725107,True,79,78.99999999999955,-2.0000000000002274,2.1166137189977214,3.062628989532306
4,-1.0,2.5,7.229788675917908e-16,True,3.120080041902424e-12,2.1710284298147764,True,78,77.99999999943088,-0.9999999994315658,2.184012998883937,3.1739137703101328
4,1.0,2.5,7.229788675917908e-16,True,3.0105093392767007e-15,4.07340522873642,True,78,78.00000000000568,-1.0000000000063665,2.165227529454802,3.2305328847179844
