iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,0,1.5338508231505519,0.7812998160176426,1.963130911926654e-15,651,77,0.049941893170547126,3.0381685203123525,0.05
1,0,1.4838508231505518,0.7653028148624395,2.540038520578452e-15,651,77,0.049731672591656534,3.0392990071956074,0.05
2,0,1.4338508231505518,0.7460690517724061,1.3788684083356079e-11,651,77,0.049282783046742024,3.040657635615012,0.05
3,0,1.3838508231505517,0.7227459799922741,3.5835945706097205e-11,651,77,0.048775228008893064,3.042340542520177,0.05
4,0,1.3338508231505517,0.694180249347588,2.0303219497086096e-15,651,77,0.04819665571449678,3.0440650209182456,0.05
5,0,1.2838508231505517,0.658783560136457,2.0524644179917623e-15,651,77,0.04754302731252403,3.045400813859993,0.05
6,0,1.2588508231505515,0.6378522875172374,6.200438965553041e-11,651,77,0.047209170220791935,3.045596329747031,0.03250000000000003
7,0,1.2263508231505516,0.6066423537337715,2.54109885599309e-15,651,77,0.04675177214060817,3.045391489892637,0.04224999999999997
8,0,1.2052258231505517,0.5834795281403402,2.283826208506119e-15,651,77,0.04645400085620689,3.0445316243204705,0.027462499999999935
9,0,1.1777633231505518,0.5492646069659016,1.9968556432369068e-15,651,77,0.04609425284802079,3.043472337170353,0.03570124999999993
10,0,1.1599126981505519,0.5240819992221428,3.743576341078424e-11,651,77,0.04574199699570887,3.042356925493484,0.023205812500000013
11,0,1.1367068856505518,0.4871186737662335,2.068796318360103e-15,651,77,0.045224912422338434,3.0413110746556486,0.030167556250000116
12,0,1.1216231075255516,0.46003879972441003,1.7014605598071264e-11,651,77,0.04483405371363668,3.041428703900026,0.019608911562500077
13,0,1.1118186517443016,0.44091350795519896,5.456197896693452e-11,651,77,0.04459192433194054,3.0420472535126093,0.012745792515624998
14,0,1.0990728592286767,0.41394629165222463,2.4652990921480724e-15,651,77,0.0443340884566138,3.0417481935094113,0.016569530270312383
15,0,1.0907880940935204,0.3949710115589155,8.291651812538183e-11,651,77,0.04410744154346926,3.042005957927886,0.01077019467570305
16,0,1.0800178994178173,0.36828179332303673,1.9261945990391085e-15,651,77,0.0438661924917707,3.0413847027068224,0.014001253078413978
17,0,1.0730172728786105,0.3495404493145173,1.9176684507906963e-15,651,77,0.04361947250325095,3.0413694123814645,0.009100814500969057
18,0,1.0639164583776415,0.3232009000841316,1.862859316062113e-15,651,77,0.043347683219480355,3.0432225463420584,0.011831058851259702
19,0,1.0580009289520116,0.304709906401312,1.8574742177219778e-15,651,77,0.04316520349684438,3.0429263433950426,0.007690188253318864
20,0,1.0503107406986927,0.2786796532341588,2.232552111389206e-15,651,77,0.04294195824038176,3.0421273306811956,0.009997244729314582
21,0,1.0453121183340355,0.26038511495320216,3.2935858516125527e-15,651,77,0.04269208762911468,3.0419402279359695,0.006498209074054506
22,0,1.038813909259981,0.23453112582625543,2.0376011354010285e-15,651,77,0.042225477943709504,3.043445043458734,0.008447671796270729
23,0,1.0345900733618456,0.21629996222644612,2.0568062404690613e-15,651,77,0.041909821702483224,3.043275896130054,0.005490986667575959
24,0,1.03,0.1948621727698031,2.075955143593609e-15,651,77,0.04165780841763968,3.041230043029735,0.005967095370399256
