trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,4.980043538279823e-15,True,2.5304914374140516e-15,2.346509452733135,True,78,77.99999999999568,1.9326762412674725e-12,2.0900805785664867,4.217934495871828
0,1.0,2.5,4.980043538279823e-15,True,5.203784426824043e-12,2.6869895085974083,True,78,77.9999999956043,4.39331415691413e-09,2.1345953931127912,4.404666279131428
1,-1.0,2.5,2.3162131458457824e-15,True,6.763790834530928e-13,3.489038326942013,True,78,77.99999999993656,6.104983185650781e-11,2.1031755366721674,4.205561649059821
1,1.0,2.5,2.3162131458457824e-15,True,2.489064927970002e-15,2.5259184914855646,True,78,77.99999999999568,1.9326762412674725e-12,1.9581158330971187,4.304600510059434
2,-1.0,2.5,6.2431612247737784e-15,True,9.592576983172758e-11,2.8158255929190936,True,78,77.99999377453787,6.225459742381645e-06,2.0340385238909877,4.438208150783337
2,1.0,2.5,6.2431612247737784e-15,True,2.239297415180912e-15,3.2278747613280103,True,78,77.99999999999568,1.9326762412674725e-12,2.028962716398858,4.523268654703726
3,-1.0,2.5,7.777137807386659e-15,True,2.1310315639727583e-15,2.8971008206994693,True,78,78.00000000001432,-1.6711965145077556e-11,1.9252685330587005,4.383453523634861
3,1.0,2.5,7.777137807386659e-15,True,1.1471312006447035e-14,2.4576076990836726,True,78,77.99999999999523,2.3874235921539366e-12,2.1778954076409174,4.285725403271463
4,-1.0,2.5,2.5072357478188e-15,True,2.494893568624815e-15,3.3510857692833342,True,78,77.99999999999591,1.7053025658242404e-12,2.008973468158065,4.943550518427961
4,1.0,2.5,2.5072357478188e-15,True,2.449389731208291e-15,5.3425570643539295,True,78,77.99999999999613,1.4779288903810084e-12,2.053506269292307,4.116000190808978
