trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,7.150341828898162e-16,True,6.539440279407893e-13,3.419321773430455,True,77,76.99999999998943,1.0118128557223827e-11,2.0889332544581585,3.3693381292143676
0,1.0,2.5,7.150341828898162e-16,True,1.4600408503958625e-13,3.773219123596008,True,85,85.00000000004752,-8.000000000047976,1.9684067062103068,3.628076969825508
1,-1.0,2.5,7.848891232052685e-16,True,4.7611126803048544e-11,4.024458273163199,True,77,76.9999999523368,4.7662751967436634e-08,2.1652587511668457,3.5499245667124137
1,1.0,2.5,7.848891232052685e-16,True,2.7496370886176723e-15,2.3002776190348007,True,77,77.00000000000932,-9.777068044058979e-12,1.9399020997647514,3.5248082793810966
2,-1.0,2.5,7.366284965725082e-16,True,2.723262336725156e-15,5.536963369430911,True,77,76.99999999999955,0.0,2.1152941933217573,3.597282063379166
2,1.0,2.5,7.366284965725082e-16,True,3.072061006849881e-15,5.3310480811650365,True,77,76.99999999999966,-1.1368683772161603e-13,2.114792962922606,3.527484272631212
3,-1.0,2.5,7.320365195680629e-16,True,1.0426968700273666e-11,3.888159900906397,True,77,76.99999999806778,1.9317667465656996e-09,1.9999792263337501,3.8045584735782274
3,1.0,2.5,7.320365195680629e-16,True,7.536304808214038e-15,2.739190420319012,True,77,76.99999999999955,0.0,2.058906005797893,3.486874761232145
4,-1.0,2.5,7.335071047584995e-16,True,2.990608995439919e-15,3.5318409300379088,True,77,76.99999999999955,0.0,2.074890601048345,3.324262498417299
4,1.0,2.5,7.335071047584995e-16,True,3.747648542383492e-13,3.077255757632829,True,77,76.99999999999227,7.275957614183426e-12,2.043460841382401,3.7780532046901745
