iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,0,1.329163317164858,0.726224993019307,2.1406042269454144e-15,649,79,0.0068406915583067215,3.0628234959572884,0.05
1,0,1.279163317164858,0.6888060913157996,8.922455706422716e-15,649,79,0.006926374298840626,3.054932604594788,0.05
2,0,1.229163317164858,0.6416503380323433,2.045965983823877e-15,649,79,0.002753386253970488,3.0461814909168456,0.05
3,0,1.2041633171648578,0.613016476427716,2.336633081954207e-15,649,79,0.003245820444181624,3.0412949980919306,0.03250000000000003
4,0,1.1716633171648578,0.5698911914227414,2.72395718099256e-15,649,79,0.005188531542250915,3.0316680556985167,0.04224999999999997
5,0,1.150538317164858,0.5371565828160484,2.116514308130486e-14,649,79,0.0058686659331220956,3.026281145022478,0.027462499999999935
6,0,1.136807067164858,0.5133196288558762,2.423693179275183e-15,649,79,0.009269181926357091,3.025612739196526,0.017850624999999964
7,0,1.127881754664858,0.4965211674941017,2.4886587662370975e-15,649,79,0.009543470490982578,3.0248479108396262,0.011602906249999934
8,0,1.1162788484148582,0.4733771822045013,2.8733035687826213e-15,649,79,0.010193174296353366,3.0238574652952,0.01508377812499977
9,0,1.1087369593523584,0.45718161991599865,2.0521824144508164e-15,649,79,0.010433548851207518,3.0234890478230203,0.009804455781249822
10,0,1.0989325035711086,0.43496060548845655,2.327369270739985e-15,649,79,0.011150671269029466,3.0218727175896065,0.01274579251562471
11,0,1.0925596073132962,0.4195200043609243,2.295089881217098e-15,649,79,0.011309186963198204,3.021838449805561,0.008284765135156047
12,0,1.08427484217814,0.39842269286155874,2.172232267850037e-15,649,79,0.011587848434161822,3.0215437818731683,0.010770194675702905
13,0,1.0788897448402888,0.38379934699745843,3.5540077605867535e-11,649,79,0.011706672907940219,3.021720080174618,0.007000626539206844
14,0,1.071889118301082,0.36381426760537156,2.3332584612365105e-15,649,79,0.012081395014945104,3.022061201654361,0.009100814500968913
15,0,1.0673387110505974,0.3500556095772943,2.1314775596167806e-15,649,79,0.012193421146145586,3.0223574400059934,0.005915529425629851
16,0,1.0614231816249675,0.3312519097039609,2.3970431737592226e-15,649,79,0.012399556216155506,3.0233544631573355,0.007690188253318864
17,0,1.0537329933716486,0.30506306622924045,2.5595322575743276e-15,649,79,0.01438409288705888,3.017753701101389,0.009997244729314582
18,0,1.0487343710069914,0.28669231496915404,2.4748814554324396e-15,649,79,0.014678993123433966,3.017553226928165,0.006498209074054506
19,0,1.042236161932937,0.26082114911371024,1.6226370409585075e-11,649,79,0.013176814863137744,3.0099199848707134,0.008447671796270729
20,0,1.0380123260348015,0.24260310109848104,2.5852964812414654e-15,649,79,0.013884494472830888,3.005195356156088,0.005490986667575959
21,0,1.0352668327010135,0.23007183512882357,1.2922248170705243e-12,649,79,0.01382182319190109,3.0048805532675997,0.0035691413339243084
22,0,1.0316976913670892,0.21283304406713088,2.093346684689096e-15,649,79,0.0147951536023731,3.0014121631011963,0.004639883734101557
