trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,7.888393145714467e-16,True,2.7862231861251187e-15,6.700040911991902,True,78,78.00000000000045,-1.0000000000013642,2.088946878392912,3.453017699773152
0,1.0,2.5,7.888393145714467e-16,True,1.7998798493983013e-12,3.246330395850032,True,77,76.99999999987335,1.2573764252010733e-10,2.1847503268161375,3.241529587948576
1,-1.0,2.5,7.751361571938574e-16,False,0.5314904725681276,7.642694385439931,,,,,,
1,1.0,2.5,7.751361571938574e-16,True,3.156910601348621e-15,3.9627611816535593,True,78,78.00000000000273,-1.000000000003638,2.071876502741796,3.2048394147508623
2,-1.0,2.5,1.0724903596101198e-15,True,2.266328900895551e-15,4.321888521033006,True,79,79.0,-2.0000000000009095,1.9583586882644888,3.2109467961169638
2,1.0,2.5,1.0724903596101198e-15,True,1.1348829778259283e-13,4.0115026538123715,True,77,76.99999999999852,5.684341886080801e-13,2.0530979789993102,3.1216723046198216
3,-1.0,2.5,6.784813975793774e-16,False,0.6472830598930697,4.803501450624019,,,,,,
3,1.0,2.5,6.784813975793774e-16,True,2.2774994124245562e-15,6.104671789413565,True,77,76.99999999999909,0.0,1.9542334248356734,3.105229000964884
4,-1.0,2.5,8.007715400269931e-16,True,2.371012219624161e-15,3.6765148657190574,True,77,76.99999999999909,0.0,2.0895960556991335,3.3214186613913457
4,1.0,2.5,8.007715400269931e-16,True,2.3063718248670244e-11,3.1248469321617502,True,78,77.99999994585028,-0.9999999458511866,2.0723833878886366,3.101917615466778
