iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,0,1.2993776750982273,0.6920286078645637,2.360649828138597e-15,651,77,0.052085556604520966,3.2975864586442705,0.05
1,0,1.2743776750982274,0.6709144598505056,2.4888498648974395e-11,651,77,0.051997260145867294,3.2975133646114876,0.03250000000000003
2,0,1.2418776750982274,0.6394691335926991,2.6059825457922e-15,651,77,0.0499571045060758,3.3018938758923224,0.04224999999999997
3,0,1.2207526750982276,0.6161273801855554,2.51154698850387e-15,651,77,0.04991518795592606,3.299729613915633,0.027462499999999935
4,0,1.1932901750982277,0.5817934127647792,2.30397284537936e-15,651,77,0.05257708322040173,3.3275316860055266,0.03570124999999993
5,0,1.1754395500982278,0.556538859123273,2.4200544678481274e-15,651,77,0.052537606347806895,3.3391219796084872,0.023205812500000013
6,0,1.1638366438482277,0.5386680767549188,2.5356508926287712e-15,651,77,0.0524913037869995,3.3322103469594446,0.015083778125000058
7,0,1.1487528657232278,0.5135233190814144,1.8602861371698933e-15,651,77,0.052492038453229604,3.3197342470315023,0.019608911562499932
8,0,1.1389484099419778,0.49587465767197003,1.7192832739763242e-11,651,77,0.052463583182696415,3.314404776234703,0.012745792515624998
9,0,1.1262026174263529,0.47121203805703726,2.392411498617474e-15,651,77,0.05240112599816095,3.3072620950218403,0.016569530270312383
10,0,1.1179178522911966,0.45397293008692374,4.536316159226295e-11,651,77,0.05236178670595362,3.3008294963854796,0.01077019467570305
11,0,1.1071476576154935,0.4299702214285299,2.333527605582963e-15,651,77,0.05230938065300178,3.290241919732575,0.014001253078413978
12,0,1.1001470310762866,0.4132534085025176,5.553325994846737e-13,651,77,0.05232355630939892,3.288660970706156,0.009100814500969057
13,0,1.0910462165753176,0.39006409252249863,2.2138714765391386e-15,651,77,0.05224616727448592,3.2766210079021123,0.011831058851259702
14,0,1.0851306871496877,0.3739786550508727,8.713247994281494e-14,651,77,0.05225505447830356,3.275251382098174,0.007690188253318864
15,0,1.0812855930230283,0.3630548861423561,4.2252821588835453e-14,651,77,0.052251425745737025,3.2743501642669175,0.004998622364657291
16,0,1.076286970658371,0.34823205145185115,1.52474166336529e-13,651,77,0.052253895617814766,3.272935825439779,0.006498209074054362
17,0,1.0697887615843167,0.3277820049116537,1.576702034017402e-11,651,77,0.05217386120459774,3.26131840302069,0.008447671796270729
18,0,1.061341089788046,0.29886353038422575,2.142528233055745e-15,651,77,0.05220076492640884,3.2563526663739863,0.010981973335151917
19,0,1.05585010312047,0.2784153152733743,1.48605661303413e-11,651,77,0.052232662584636186,3.260171898246761,0.007138282667848761
20,0,1.0522809617865456,0.26429279622441576,5.422869496171869e-13,651,77,0.05222479853562275,3.2596621496847447,0.004639883734101702
21,0,1.0476410780524439,0.24475274836397645,2.0062388228222444e-15,651,77,0.05224110412053369,3.2649594520328473,0.006031848854332256
22,0,1.0446251536252777,0.23126973149959298,2.6447989029476365e-15,651,77,0.052232576995359825,3.2686220905824706,0.003920701755315981
23,0,1.0407044518699617,0.21260540060438401,2.0903117828096034e-15,651,77,0.05223827686308376,3.2751085455118485,0.005096912281910804
24,0,1.0381559957290063,0.19974434661989685,2.2049622673888442e-15,651,77,0.05223068653101439,3.279053179710959,0.00331299298324208
25,0,1.0348430027457642,0.18194144016073677,2.4557679110667214e-15,651,77,0.05223613541463081,3.2863334845906795,0.004306890878214675
