trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,6.690892145206445e-16,True,1.639360571469043e-13,5.242701504209418,True,78,77.9999999999975,-0.9999999999984084,1.93916023243391,3.2767497592238546
0,1.0,2.5,6.690892145206445e-16,False,0.43122374178296485,5.258398683328344,,,,,,
1,-1.0,2.5,7.086034880011026e-16,False,0.3763341012562525,8.471072359262207,,,,,,
1,1.0,2.5,7.086034880011026e-16,False,0.30258066547709295,8.629267654272077,,,,,,
2,-1.0,2.5,7.130632746584327e-16,True,1.1720784557893052e-14,6.666303729345672,True,77,76.99999999999909,0.0,2.137184784324025,3.378024562460312
2,1.0,2.5,7.130632746584327e-16,True,1.5067347722885988e-13,2.9606963662861596,True,77,76.9999999999975,1.5916157281026244e-12,2.037910195630289,2.9908102543082493
3,-1.0,2.5,6.342992397327348e-16,False,0.3804195745419019,6.7176154852599455,,,,,,
3,1.0,2.5,6.342992397327348e-16,False,0.36346165214112963,6.916548542754978,,,,,,
4,-1.0,2.5,7.704793487558037e-16,False,0.41616060333113364,5.194825335703154,,,,,,
4,1.0,2.5,7.704793487558037e-16,True,2.4496637971833265e-15,4.060316018745649,True,79,78.99999999999977,-2.000000000000682,2.1309739997528006,3.135283368800535
