trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,2.2945842761368357e-15,True,2.5011109125692702e-15,3.451084443522004,True,67,66.9999999997433,-2.999999999951342,2.168492778389774,6.354207140353463
0,1.0,2.5,2.2945842761368357e-15,True,2.2016042149710505e-15,3.501562278894635,True,67,66.99999999970487,-2.999999999912916,2.1460652701556495,6.0705798124119585
1,-1.0,2.5,2.6051723051826533e-15,True,9.726625280263357e-11,3.413307160684533,True,63,62.99915656668736,1.000843433104592,2.1932944989092005,5.965932824746643
1,1.0,2.5,2.6051723051826533e-15,True,2.0101143094994198e-14,1.9247081284629226,True,65,64.9999999997392,-0.9999999999472493,2.3347117949487703,5.470839797669115
2,-1.0,2.5,3.2722066957491155e-15,True,4.011658097987598e-15,3.8909315417748194,True,71,70.99999999965917,-6.999999999867214,2.261986412671095,6.691398450709579
2,1.0,2.5,3.2722066957491155e-15,True,3.7945228138228156e-12,4.971467772027206,True,71,70.99999985546788,-6.999999855675924,2.1864762093269157,5.561119916321882
3,-1.0,2.5,3.8949942701512134e-15,True,2.3939301638349197e-15,5.604950811431841,True,65,64.99999999997794,-1.0000000001859917,2.2639793299196405,5.4489704074137135
3,1.0,2.5,3.8949942701512134e-15,True,2.652591214657061e-11,4.065436319384598,True,59,59.12738855664202,4.872611443149935,2.5257366617707517,6.734224090612
4,-1.0,2.5,5.658148351991403e-15,True,2.7075315637675162e-15,4.337641072926421,True,67,66.99999999976353,-2.9999999999715783,2.1782972327174157,6.056815983544866
4,1.0,2.5,5.658148351991403e-15,True,2.6270819466102854e-12,3.955129267981128,True,76,75.99994670321098,-11.999946703419027,2.2212502104313683,6.281967021436124
