trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,3.835975527229116e-15,True,3.459904878971562e-13,3.6300162985220075,True,78,77.99999999999295,4.888534022029489e-12,1.992514948130786,4.08797075491405
0,1.0,2.5,3.835975527229116e-15,True,6.11010708569121e-12,5.778405678462651,True,78,77.99999999130807,8.689767128089443e-09,1.9921121431405748,4.031351496769945
1,-1.0,2.5,3.5288573804008234e-15,True,2.3655573961054712e-15,4.721018939627267,True,78,78.00000000000409,-6.252776074688882e-12,2.127496879641954,4.014016600025607
1,1.0,2.5,3.5288573804008234e-15,True,2.9263412315281284e-15,3.736301792906099,True,78,77.99999999999591,1.9326762412674725e-12,2.2367539337428113,4.048867217705343
2,-1.0,2.5,4.166566468463907e-15,True,2.9141666205808608e-15,5.874783110795922,True,78,77.99999999999761,2.2737367544323206e-13,2.1122971432410997,4.035034581039107
2,1.0,2.5,4.166566468463907e-15,True,2.1841597638746785e-15,4.569253349601222,True,78,77.99999999999591,1.9326762412674725e-12,2.1091539006678017,4.204759347396875
3,-1.0,2.5,9.823358059044471e-15,True,3.0572530279378046e-11,4.285931153930796,True,78,77.99999994234417,5.765366495324997e-08,2.0974606358856605,4.1448069840451085
3,1.0,2.5,9.823358059044471e-15,True,2.519114511587015e-15,6.226138243715039,True,78,77.99999999999602,1.8189894035458565e-12,1.9710732308810204,3.962263693802577
4,-1.0,2.5,4.951082714702149e-15,True,3.080013617178028e-15,6.362612409741316,True,78,78.00000000000227,-4.433786671143025e-12,2.1929503017500127,4.276303505868928
4,1.0,2.5,4.951082714702149e-15,True,2.025481774429491e-12,3.6737434672604508,True,78,77.99999999971965,2.781916919047944e-10,2.139842785994115,4.569375432640104
