stage,fraction,step,target_amplitude,tensor_residual,max_abs_amplitude
0,0.8,0,1.0912571337499033,0.8393583421960381,3.02920627951616
0,0.8,50,1.0912571337499033,0.03667858630137604,2.9558042364045223
0,0.8,100,1.0912571337499033,0.004486761439627612,2.967734075345112
0,0.8,150,1.0912571337499033,0.0017571974159469323,2.9669391411745494
0,0.8,200,1.0912571337499033,0.009614190924919226,2.966741726216657
0,0.8,250,1.0912571337499033,0.0038295076497733387,2.9665418630695184
0,0.8,300,1.0912571337499033,0.0026618555887583544,2.9664117012810527
0,0.8,350,1.0912571337499033,0.007432571797496005,2.966311716507193
0,0.8,400,1.0912571337499033,0.0036537283693675593,2.9660820119744926
0,0.8,450,1.0912571337499033,0.0068419653968440535,2.9652939827713785
0,0.8,500,1.0912571337499033,0.0038306989833493624,2.965384431677789
0,0.8,550,1.0912571337499033,0.003239624723964043,2.964478877349857
0,0.8,600,1.0912571337499033,0.01118537491543706,2.9639231118572775
0,0.8,650,1.0912571337499033,0.008654234774781076,2.9609258813301147
0,0.8,699,1.0912571337499033,0.014716143591100713,2.9601764920170734
1,0.6,0,0.8184428503124275,0.25010890591227974,2.9601378020275826
1,0.6,50,0.8184428503124275,0.1822663932176017,2.9655931528965147
1,0.6,100,0.8184428503124275,0.18516142469503635,2.964538588585072
1,0.6,150,0.8184428503124275,0.18163468712289121,2.9613133148765396
1,0.6,200,0.8184428503124275,0.18206346246038657,2.957012254462026
1,0.6,250,0.8184428503124275,0.1819233608782477,2.953743031189649
1,0.6,300,0.8184428503124275,0.1834379510756938,2.9495042187651337
1,0.6,350,0.8184428503124275,0.182373371672401,2.946661693648737
1,0.6,400,0.8184428503124275,0.1825858191057264,2.944496330639611
1,0.6,450,0.8184428503124275,0.18284031908599616,2.93961939693511
1,0.6,500,0.8184428503124275,0.1905075284288986,2.936469533938249
1,0.6,550,0.8184428503124275,0.18217666687454254,2.9317826072182114
1,0.6,600,0.8184428503124275,0.1824643500664761,2.9296809237679304
1,0.6,650,0.8184428503124275,0.18326745680563034,2.9234845608071436
1,0.6,699,0.8184428503124275,0.18226584266680954,2.921788253796208
2,0.4,0,0.5456285668749516,0.4546620194497981,2.9221008975015637
2,0.4,50,0.5456285668749516,0.45632896921083727,2.9160201254718348
2,0.4,100,0.5456285668749516,0.45449477612980055,2.914625030949013
2,0.4,150,0.5456285668749516,0.45459634195150944,2.9111627869088648
2,0.4,200,0.5456285668749516,0.4554677222379015,2.9061794274280683
2,0.4,250,0.5456285668749516,0.45483858088024437,2.904223952748152
2,0.4,300,0.5456285668749516,0.45494373358182477,2.9002770110233067
2,0.4,350,0.5456285668749516,0.45450682668873726,2.896397915608904
2,0.4,400,0.5456285668749516,0.45596161828588344,2.8925024198539657
2,0.4,450,0.5456285668749516,0.45598872987430383,2.889468252546203
2,0.4,500,0.5456285668749516,0.45459076864052517,2.889282010589987
2,0.4,550,0.5456285668749516,0.45465876321737436,2.887242513817654
2,0.4,600,0.5456285668749516,0.45476717901033975,2.8844813590864975
2,0.4,650,0.5456285668749516,0.45515421779232645,2.8799919933790243
2,0.4,699,0.5456285668749516,0.45496156466868026,2.8792958219181486
3,0.2,0,0.2728142834374758,0.727576995650462,2.8793065835295306
3,0.2,50,0.2728142834374758,0.7276734865121383,2.875684574232026
3,0.2,100,0.2728142834374758,0.7274525904017812,2.8739807129482893
3,0.2,150,0.2728142834374758,0.727505777521704,2.8731810750219644
3,0.2,200,0.2728142834374758,0.7274417092396173,2.8702438856036387
3,0.2,250,0.2728142834374758,0.7273010007850016,2.8686728393299052
3,0.2,300,0.2728142834374758,0.7273817067590739,2.864970851502383
3,0.2,350,0.2728142834374758,0.7275115709730084,2.864009345534092
3,0.2,400,0.2728142834374758,0.7279083143607277,2.8623189719890307
3,0.2,450,0.2728142834374758,0.7276185970687414,2.8608056364772074
3,0.2,500,0.2728142834374758,0.7276716705663758,2.8582868408729296
3,0.2,550,0.2728142834374758,0.7274967707113287,2.8589161130145055
3,0.2,600,0.2728142834374758,0.7275189883432969,2.8559289035539286
3,0.2,650,0.2728142834374758,0.7278472412517711,2.855790223259262
3,0.2,699,0.2728142834374758,0.7276744607729757,2.852026131186342
4,0.0,0,0.0,1.0003576752360797,2.8523191296838313
4,0.0,50,0.0,1.0001927308232035,2.852392126591374
4,0.0,100,0.0,1.0005844766092469,2.8503933586127954
4,0.0,150,0.0,1.0006725587466485,2.8488180366081517
4,0.0,200,0.0,1.0004952167212764,2.8482357054237033
4,0.0,250,0.0,1.000200600603352,2.847562319180899
4,0.0,300,0.0,1.0003245002636447,2.8459327974220483
4,0.0,350,0.0,1.000307713034086,2.848382989396925
4,0.0,400,0.0,1.0002032227287976,2.846520030522129
4,0.0,450,0.0,1.0002197591319641,2.846205543948576
4,0.0,500,0.0,1.00027545768785,2.8424689421655724
4,0.0,550,0.0,1.0002608183981174,2.8445916783995235
4,0.0,600,0.0,1.0003378981050293,2.843045647824542
4,0.0,650,0.0,1.000264146006716,2.8462535971336616
4,0.0,700,0.0,1.0005187680048113,2.8410333471636258
4,0.0,750,0.0,1.0004223270117225,2.839307567867419
4,0.0,800,0.0,1.0002806984361994,2.8395738536768635
4,0.0,850,0.0,1.0003601035762177,2.8400618709824186
4,0.0,900,0.0,1.0004294290066154,2.8401724015061727
4,0.0,950,0.0,1.0006361832361057,2.837313648701567
4,0.0,1000,0.0,1.0000974301290648,2.840177857738143
4,0.0,1050,0.0,1.0004377108553606,2.8372662034527916
4,0.0,1100,0.0,0.4350747367423375,2.863529857320546
4,0.0,1150,0.0,0.04240465623071735,3.222266839770283
4,0.0,1200,0.0,0.005438982940511682,3.2466649760199604
