trial,sign,stage,step,radius,shell_weight,obstruction,constraint_residual,distance_from_home,max_abs_amplitude,accepted,landing,sus_channel,sus_residual,sus_max_abs_amplitude,best_channel,best_amplitude,best_killability,best_death_distance,delete_susceptibility,susceptibility_channel,novelty_from_home,novelty_from_archive,tangent_dim,home_tangent_dim,genericity_tau,home_soft_nullity,candidate_soft_nullity,soft_nullity_gain,correction_norm,branch_score
0,-1.0,0,0,3.125,8.0,6.705671043038458e-16,1.1495214152584756,3.0215983258667087,2.9392660417608405,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,50,3.125,8.0,6.705671043038458e-16,0.06982996500674807,3.124301349561128,3.047772018020935,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,100,3.125,8.0,6.705671043038458e-16,0.012371648455865874,3.125157144423057,3.109337053960032,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,150,3.125,8.0,6.705671043038458e-16,0.007471597554936648,3.124999214824094,3.1125452630252846,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,200,3.125,8.0,6.705671043038458e-16,0.00548483094662853,3.1249969726198374,3.1125821166822547,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,250,3.125,8.0,6.705671043038458e-16,0.004096941246369504,3.124987964413936,3.1130309195648955,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,300,3.125,8.0,6.705671043038458e-16,0.003319679784261444,3.125000258378848,3.113437457334203,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,349,3.125,8.0,6.705671043038458e-16,0.00431768651458078,3.12498637448158,3.113765009889462,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,0,3.125,3.0,6.705671043038458e-16,0.0033974413422436867,3.1249964819110305,3.113769500581233,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,50,3.125,3.0,6.705671043038458e-16,0.006364870038295974,3.125006627456146,3.1139744322188387,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,100,3.125,3.0,6.705671043038458e-16,0.005799254481598978,3.1249961829943818,3.1137571648019464,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,150,3.125,3.0,6.705671043038458e-16,0.012531640418787352,3.1250816685450182,3.113223686613837,False,relax,,,,,,,,,,,,,,,,,,,
