iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,22,2.0,0.7354894897895577,6.280369834735101e-16,593,135,0.22893011754779038,2.8284271247461903,0.05
1,22,1.95,0.7242177264670207,2.569574435406589e-14,605,123,0.002787928833949723,2.8296395499096616,0.05
2,22,1.9,0.7113172075671501,3.440268051428943e-14,605,123,0.0054730802608152,2.8334008945494635,0.05
3,22,1.8499999999999999,0.6966648759945037,4.781842421895666e-14,605,123,0.008015989835899523,2.839907546383495,0.05
4,22,1.7999999999999998,0.6801527644191692,6.507301811500549e-14,605,123,0.010370752651694326,2.849370803582479,0.05
5,22,1.7499999999999998,0.6616924038733314,9.373548587829706e-14,605,123,0.012484230398403705,2.862018973788473,0.05
6,22,1.6999999999999997,0.6412174475541274,1.3677704556092326e-13,605,123,0.014295144014366813,2.878100566744833,0.05
7,22,1.6499999999999997,0.6186833497710797,2.1215985887458253e-13,605,123,0.0157330102311832,2.897889258537572,0.05
8,22,1.5999999999999996,0.5940628915613545,3.5364351169256984e-13,605,123,0.01671683005999803,2.9216916860504276,0.05
9,22,1.5499999999999996,0.5673363157002157,6.405096966171872e-13,605,123,0.01715339168728101,2.949859820136612,0.05
10,22,1.4999999999999996,0.5384747300440403,1.248258594753936e-12,605,123,0.01693495900689401,2.982810875679418,0.05
11,22,1.4499999999999995,0.5074149680193552,2.6562056761010666e-12,605,123,0.015935961881455775,3.0210599926916677,0.05
12,22,1.3999999999999995,0.47402275644317476,6.364448086714646e-12,605,123,0.014008002071186612,3.0652754087408955,0.05
13,22,1.3499999999999994,0.43803781832408006,1.746629699713159e-11,605,123,0.010971924126887665,3.1163753794771707,0.05
14,22,1.2999999999999994,0.3989872250205257,5.6068746200992875e-11,605,123,0.006604596428657534,3.1757081415725614,0.05
15,22,1.2499999999999993,0.35603635998422367,1.4066282449036687e-15,605,123,0.000615822568790504,3.2454128344810034,0.05
16,22,1.1999999999999993,0.30770464262981845,1.0056549263761635e-15,605,123,0.007393480771011637,3.329227310478822,0.05
17,22,1.1499999999999992,0.2512586192389744,1.0436372425460439e-15,605,123,0.018006405281983176,3.434615698729254,0.05
18,22,1.0999999999999992,0.18129302567232455,6.467990165450587e-15,605,123,0.032082792440718946,3.5800224310984974,0.05
19,22,1.0499999999999992,0.0881953664964965,4.5258637218214675e-11,605,123,0.05003475945371107,3.834774439522228,0.05
20,22,1.03,0.052882996982223617,8.084417510255292e-13,605,123,0.059080451613340905,4.0471175299975695,0.025999999999998868
