trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,2.452232491525009e-14,True,3.633250751580707e-15,2.347726653967803,True,45,44.999999999999886,-5.144329406903125e-10,2.0205291642186873,4.375528898003197
0,1.0,2.5,2.452232491525009e-14,True,4.3915280628708293e-13,2.139026068759048,True,45,44.99999999999318,-5.077254172647372e-10,2.61120094210689,4.162606165733099
1,-1.0,2.5,2.1083535250271595e-14,True,9.662908030372299e-13,1.9515228987111335,True,45,44.99999999994964,-4.6418335841735825e-10,2.411442890433658,4.523734631718704
1,1.0,2.5,2.1083535250271595e-14,True,2.1332820317352765e-14,2.6919630456524564,True,45,44.999999999999545,-5.140918801771477e-10,2.6799025329855453,4.044368889362913
2,-1.0,2.5,2.9262995349519286e-14,True,2.3668778322029106e-11,2.4556629156055334,True,45,44.999999995086,4.399453246151097e-09,2.410606875237132,4.029830579343893
2,1.0,2.5,2.9262995349519286e-14,True,4.074700861332958e-15,1.9984356859183838,True,45,45.00000000000841,-5.229594535194337e-10,2.8055533999451283,4.19496484502971
3,-1.0,2.5,1.8798092207476072e-14,True,3.0461176338208635e-15,2.921700037323563,True,45,45.000000000001364,-5.159108695806935e-10,2.0627368352417537,3.744734345486348
3,1.0,2.5,1.8798092207476072e-14,True,4.7394622285567456e-11,1.8846161653528826,True,45,44.99999989164007,1.0784538062580395e-07,2.4966079385543085,4.81802670703928
4,-1.0,2.5,2.0741895670708315e-14,True,1.0988112240960397e-14,1.9815732568865874,True,45,45.00000000000023,-5.147740012034774e-10,2.653722870021496,3.970237149666641
4,1.0,2.5,2.0741895670708315e-14,True,3.642473635854189e-15,1.862804275826315,True,45,44.99999999999909,-5.136371328262612e-10,2.7176537734648387,3.9071272822475924
