iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,0,1.2993776750982273,0.6920286078645632,2.337022769335123e-15,651,77,0.05208555660452117,3.2975864586442705,0.05
1,0,1.2743776750982274,0.6709144606489625,2.4986058702904773e-11,651,77,0.051997260203829804,3.2975133816060858,0.03250000000000003
2,0,1.2418776750982274,0.6394691334588353,2.2400290578252493e-15,651,77,0.04995706296172771,3.301893890373017,0.04224999999999997
3,0,1.2207526750982276,0.6161273809586075,2.572891851074541e-15,651,77,0.049915146272052374,3.299729576179369,0.027462499999999935
4,0,1.1932901750982277,0.5817934132754933,2.2344125166638566e-15,651,77,0.052576996402973857,3.327532977362306,0.03570124999999993
5,0,1.1754395500982278,0.5565388590825383,2.396184126368191e-15,651,77,0.05253751629118955,3.339122616686965,0.023205812500000013
6,0,1.1638366438482277,0.5386680768877692,2.028614622996298e-15,651,77,0.052491215521036,3.332210975969924,0.015083778125000058
7,0,1.1487528657232278,0.5135233214805738,2.287060899694111e-15,651,77,0.052491955608725556,3.3197353887585344,0.019608911562499932
8,0,1.1389484099419778,0.4958746563810143,1.71931999543474e-11,651,77,0.052463493877031336,3.314405898556951,0.012745792515624998
9,0,1.1262026174263529,0.4712120359026928,3.2024167117499446e-15,651,77,0.05240103951961214,3.3072633884651372,0.016569530270312383
10,0,1.1179178522911966,0.45397292743783807,4.5381574761002105e-11,651,77,0.052361699838306935,3.300830804652559,0.01077019467570305
11,0,1.1071476576154935,0.4299702187133159,2.443141176916619e-15,651,77,0.05230929300247598,3.2902432980475256,0.014001253078413978
12,0,1.1001470310762866,0.4132534040342898,5.530491725482989e-13,651,77,0.05232346838212651,3.28866233669477,0.009100814500969057
13,0,1.0910462165753176,0.3900640864728326,2.161153538345788e-15,651,77,0.0522460748374494,3.2766226982525586,0.011831058851259702
14,0,1.0851306871496877,0.3739786463967737,8.350790895195238e-14,651,77,0.05225496322467248,3.275253071635642,0.007690188253318864
15,0,1.0812855930230283,0.36305487852546564,4.230504324028839e-14,651,77,0.05225133243136849,3.2743518518829777,0.004998622364657291
16,0,1.076286970658371,0.34823204406052394,1.540447856589777e-13,651,77,0.052253802313518886,3.2729375094617024,0.006498209074054362
17,0,1.0697887615843167,0.3277819974234695,1.5772468797783913e-11,651,77,0.052173766437547,3.2613203245124964,0.008447671796270729
18,0,1.061341089788046,0.2988635224552716,2.5300632476754645e-15,651,77,0.05220066611875437,3.256354147934099,0.010981973335151917
19,0,1.05585010312047,0.27841530888842864,1.4850528578035893e-11,651,77,0.05223255875879379,3.26017308577618,0.007138282667848761
20,0,1.0522809617865456,0.2642927876612366,5.299604409083306e-13,651,77,0.05222469426395014,3.259663315685061,0.004639883734101702
21,0,1.0476410780524439,0.24475273692020263,2.4545764535909414e-15,651,77,0.052240999048669585,3.264960507495845,0.006031848854332256
22,0,1.0446251536252777,0.23126971883760677,2.5853283758405952e-15,651,77,0.05223247170189673,3.268623070383595,0.003920701755315981
23,0,1.0407044518699617,0.21260538704428292,2.8956668533969772e-15,651,77,0.05223817009746628,3.2751093938041964,0.005096912281910804
24,0,1.0381559957290063,0.1997443277899484,2.1444769261808943e-15,651,77,0.05223058109528467,3.279053967060721,0.00331299298324208
25,0,1.0348430027457642,0.1819414204194555,2.3161310065697553e-15,651,77,0.052236028203651176,3.2863343007485453,0.004306890878214675
