trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,3.3586320175759093e-15,False,0.40275913288803183,8.346913123273126,,,,,,
0,1.0,2.5,3.3586320175759093e-15,True,7.189985510322977e-14,6.914684244337625,True,78,77.99999999999761,-4.547473508864641e-13,2.0084914973305983,4.54086620001897
1,-1.0,2.5,4.561916420385628e-15,True,7.239702443705856e-13,2.8081884830917345,True,78,77.99999999993997,5.718447937397286e-11,2.177001713651383,4.121668054489226
1,1.0,2.5,4.561916420385628e-15,True,2.463846782189847e-15,2.6487218432000823,True,78,77.99999999999534,1.8189894035458565e-12,2.1850047641274104,4.358960886022386
2,-1.0,2.5,4.233745324343603e-15,True,1.7768946162907078e-12,3.142951630203319,True,78,77.99999999928218,7.149765224312432e-10,2.3431142396882545,4.648704856351975
2,1.0,2.5,4.233745324343603e-15,True,3.849122350138984e-15,7.005512746840438,True,78,77.9999999999958,1.3642420526593924e-12,1.9886199366868702,4.106878338291125
3,-1.0,2.5,2.613318941911665e-15,True,5.356802311149425e-11,3.8774658341517263,True,78,77.99999952046005,4.795371069121757e-07,2.228535562561304,4.146400732754826
3,1.0,2.5,2.613318941911665e-15,True,3.422556484623096e-14,4.0366294896306565,True,78,77.99999999999534,1.8189894035458565e-12,2.0570416641749745,3.99425277778057
4,-1.0,2.5,5.291141820371394e-15,True,2.476913020325046e-15,3.3631470115025075,True,78,77.99999999999523,1.9326762412674725e-12,1.9436942439261045,4.360598954799539
4,1.0,2.5,5.291141820371394e-15,True,3.327889162651031e-11,2.726928440349078,True,78,77.9999999215562,7.84409621701343e-08,2.112239756062494,4.749710487080576
