trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,1.4178424283956292e-15,True,4.137314612030057e-11,3.7582236718461233,True,79,78.99999985794614,1.4205113529897062e-07,2.1958132440166738,3.526825563190793
0,1.0,2.5,1.4178424283956292e-15,True,2.6337186769563244e-11,6.500093391545539,True,79,78.99999989740274,1.0259452665195568e-07,2.0540544187236054,3.3289559351659364
1,-1.0,2.5,1.189654751056698e-15,True,4.2422225496855685e-13,5.582871253179418,True,79,78.99999999998215,1.5120349416974932e-11,2.1284252692122476,3.2378864165005607
1,1.0,2.5,1.189654751056698e-15,True,6.684621149998715e-13,5.505518202246114,True,79,78.9999999998688,1.2846612662542611e-10,2.1441147681889228,3.171807239506619
2,-1.0,2.5,1.2090015476761361e-15,False,0.343756917288597,6.849014177024734,,,,,,
2,1.0,2.5,1.2090015476761361e-15,True,3.067835441583532e-15,5.068265730581409,True,79,78.99999999999693,3.410605131648481e-13,1.9573369159493672,3.1304348719986312
3,-1.0,2.5,1.031960248255517e-15,True,1.4033597783872025e-14,6.3038208515963285,True,78,78.00000000055275,0.9999999994445261,2.0574851810916575,3.129227569886406
3,1.0,2.5,1.031960248255517e-15,True,3.5449947741111817e-11,4.243683860955576,True,79,78.99999987105434,1.2894292922283057e-07,2.083768426452889,3.008497594497309
4,-1.0,2.5,1.0369287510120757e-15,False,0.6497794323713609,6.073947341897453,,,,,,
4,1.0,2.5,1.0369287510120757e-15,False,0.4614907255818048,7.800564273086307,,,,,,
