iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,7,1.781434610678896,0.49505453400002974,5.362195948015406e-15,610,34,0.0005659614394247855,7.753303541406723,0.05
1,7,1.731434610678896,0.47155544760278145,8.571057387562258e-15,610,34,0.0005293604359053322,7.765422397572531,0.05
2,7,1.681434610678896,0.4480674006043407,7.950617621747269e-11,610,34,0.00031419095545607125,7.778483320360008,0.05
3,7,1.631434610678896,0.42469795664888144,2.061493114799701e-11,610,34,2.9467427854591848e-05,7.7930089074127,0.05
4,7,1.581434610678896,0.4014590144243653,5.664374697489159e-15,610,34,0.00036077012261384313,7.808948501595498,0.05
5,7,1.5314346106788959,0.3782564793539588,5.145005640763816e-15,610,34,0.0008701669303674896,7.82644455861008,0.05
6,7,1.4814346106788958,0.3548908214633822,5.147496657282575e-15,610,34,0.0014873092511899675,7.845742005484075,0.05
7,7,1.4314346106788958,0.3310633488864933,6.4069340138724435e-15,610,34,0.002186793824627999,7.867216756933288,0.05
8,7,1.3814346106788957,0.30637503607561173,6.4467326208239605e-15,610,34,0.002914940822558926,7.891418786698522,0.05
9,7,1.3314346106788957,0.2803081102381943,5.9720098074462086e-15,610,34,0.00356015964003206,7.91914416371752,0.05
10,7,1.2814346106788956,0.25218506855903305,6.269061696291041e-15,610,34,0.0038894147618256077,7.9515774594093225,0.05
11,7,1.2314346106788956,0.2211016122765553,1.7094584691867e-14,610,34,0.003398352161168986,7.9905623550612335,0.05
12,7,1.2189346106788956,0.2129334536387016,1.152638370661101e-11,610,34,0.004029019401359802,7.99950860462106,0.016250000000000014
