iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,6,1.739377587012035,0.7030470077944949,3.829512782182131e-15,610,34,0.06276298532580363,4.487457171298847,0.05
1,6,1.6893775870120349,0.6852803930897046,1.0469476798711042e-13,610,34,0.06448370768974702,4.485832612183838,0.05
2,6,1.6393775870120348,0.6654546326477545,1.9409992680834946e-13,610,34,0.06627848413619777,4.483980222282418,0.05
3,6,1.5893775870120348,0.6431845016818972,4.0582115597130904e-13,610,34,0.06813931260289263,4.48186904358147,0.05
4,6,1.5393775870120348,0.6180136373151425,8.245453146182332e-13,610,34,0.07002461216625147,4.479467453418186,0.05
5,6,1.4893775870120347,0.5893973285401055,1.7793544654541437e-12,610,34,0.07154684089129763,4.476744340236446,0.05
6,6,1.4393775870120347,0.556678988606698,4.1835228341372325e-12,610,34,0.06614014754719544,4.473672678779112,0.05
7,6,1.3893775870120346,0.5190573760435359,1.2082385260726855e-11,610,34,0.056546351036773634,4.470241187767726,0.05
8,6,1.3393775870120346,0.475540189833575,5.768909516306793e-11,610,34,0.05338116045461923,4.4664868041677765,0.05
9,6,1.2893775870120345,0.4248817798142268,4.3484219300899375e-15,610,34,0.060558167101799606,4.4625613918678875,0.05
10,6,1.2393775870120345,0.36552757084610876,4.3040942589524796e-15,610,34,0.07552825484850655,4.458811776115418,0.05
11,6,1.1893775870120344,0.2957437340315929,3.7200178842192845e-15,610,34,0.08140813645075301,4.456051586772671,0.05
12,6,1.1393775870120344,0.2151799256689942,5.032574819693487e-13,610,34,0.08117880415268858,4.458433373198968,0.05
13,6,1.0893775870120344,0.13664160050252086,4.567458196865809e-15,610,34,0.0808271157074335,4.483829435180765,0.05
14,6,1.0393775870120343,0.08716901786755053,3.693245549209806e-15,610,34,0.08058419300981941,4.604296846047405,0.05
15,6,1.03,0.07065270656614543,5.867503425970987e-13,610,34,0.08078175559753745,4.6421217140305835,0.012190863115644568
