iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,6,1.4666040606716713,0.8272867899113124,5.777193048856225e-15,610,34,0.05679815393838408,7.643871422932261,0.05
1,6,1.4166040606716712,0.8008981790463159,7.095699649005565e-15,610,34,0.056733346304961574,7.677441680197399,0.05
2,6,1.3666040606716712,0.7687993010764747,8.137012601671155e-15,610,34,0.05653980959398476,7.720642098092633,0.05
3,6,1.3166040606716711,0.7295088797579858,7.141991459018803e-15,610,34,0.056059303425800046,7.777533928218845,0.05
4,6,1.266604060671671,0.6810831218940024,5.952690248181922e-15,610,34,0.05510957949149873,7.85422773166901,0.05
5,6,1.216604060671671,0.620897852445827,7.91776384055109e-15,610,34,0.053706142890117485,7.959982394692886,0.05
6,6,1.1916040606716711,0.585270084431374,5.6594237675146354e-15,610,34,0.053077560998716904,7.994525616091993,0.03250000000000003
7,6,1.1834790606716712,0.5727592323892537,1.7044990226376033e-13,610,34,0.05291079996209507,7.998532835574187,0.010562499999999992
8,6,1.178197810671671,0.5643600287779434,5.302637811953821e-15,610,34,0.052814622298742946,7.9987641102771265,0.00686562500000002
9,6,1.174764998171671,0.5587844469278244,7.644659716580179e-15,610,34,0.05275190588730285,7.998790833666163,0.004462656250000064
10,6,1.170302341921671,0.5513952059517147,6.612279876522103e-15,610,34,0.05266967770058558,7.998843310001279,0.005801453125000112
11,6,1.1645008887966708,0.5415440467314399,1.8448212227484213e-14,610,34,0.05255548679628833,7.999898767145072,0.007541889062500174
12,6,1.1607299442654209,0.5349853680209233,5.684868629479948e-15,610,34,0.05248478137886337,7.999925675542728,0.004902227890625055
