iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,6,1.9334415094644803,0.5830067858530635,4.436558921059315e-15,611,33,0.008415028078016975,6.684328314775915,0.05
1,6,1.8834415094644803,0.543341219180487,4.626186289902849e-15,611,33,0.0076086498539864765,6.685194471427834,0.05
2,6,1.8334415094644803,0.5038214925099326,5.079051085623895e-15,611,33,0.0066865730270589735,6.686672964770613,0.05
3,6,1.7834415094644802,0.4662094606901458,4.6585105172977304e-11,611,33,0.005631963407467359,6.68893153216338,0.05
4,6,1.7334415094644802,0.43188502124627154,3.325772609842757e-11,611,33,0.004434562917129277,6.692023079332295,0.05
5,6,1.6834415094644801,0.40170856682298695,4.0013953368716346e-11,611,33,0.003093441296830106,6.695910415634461,0.05
6,6,1.63344150946448,0.37605070775093596,4.3242764407984495e-15,611,33,0.0016198183465365814,6.70051286659818,0.05
7,6,1.58344150946448,0.3617768814880532,5.031581390386538e-15,610,34,0.00021336581805441842,6.705633844321865,0.05
8,6,1.53344150946448,0.34568668544266745,8.924030423878417e-12,610,34,0.005664247120873025,6.711313879763255,0.05
9,6,1.48344150946448,0.3297953904440008,8.46405628131883e-12,610,34,0.011619085363197062,6.71732980823124,0.05
10,6,1.43344150946448,0.31309120130167856,1.4542817222740798e-11,610,34,0.01796100391652021,6.72385701459598,0.05
11,6,1.3834415094644799,0.29483026722958705,2.9261344275777226e-11,610,34,0.024600399466063478,6.731165340178971,0.05
12,6,1.3334415094644798,0.2744301354898232,6.768711153883728e-11,610,34,0.031448009604331355,6.73956070123469,0.05
13,6,1.2834415094644798,0.25135313257121045,4.562635346171151e-15,610,34,0.03835179299660835,6.749342611246946,0.05
14,6,1.2334415094644797,0.22497703714485676,4.480287688725029e-15,610,34,0.04389338536246643,6.760796442889571,0.05
15,6,1.1834415094644797,0.19440779227035362,3.909471031699372e-15,610,34,0.0455821337721706,6.774267705517779,0.05
16,6,1.1334415094644796,0.15808457085141406,8.478922053377483e-15,610,34,0.04704652374775396,6.7904374990881955,0.05
17,6,1.0834415094644796,0.11253968469662345,3.746821834367847e-15,610,34,0.04887420347650633,6.813241989918689,0.05
18,6,1.0334415094644795,0.05077405971528953,6.334313879498808e-12,610,34,0.049913999834066546,6.966367960144612,0.05
19,6,1.03,0.04344702643565879,5.866900676053167e-11,610,34,0.04973631250543127,6.9739719874108,0.004473962303823376
