generation,rank,basin_id,parent_id,source,soft_nullity,hard_nullity,susceptibility,susceptibility_channel,death_distance,best_channel,best_amplitude,best_killability,max_abs_amplitude,residual,expansion_count,last_expanded_generation,accepted,note,probe_residual,probe_channel
0,23,0,-1,initial,33.999999999999886,34,1.0025452303399427,6,2.172641998549524,6,1.546582791336848,0.7118442856068147,5.138178791708696,3.837048103030137e-15,0,-1,True,frontier,,
0,23,0,-1,initial,33.999999999999886,34,1.0025452303399427,6,2.172641998549524,6,1.546582791336848,0.7118442856068147,5.138178791708696,3.837048103030137e-15,0,-1,False,full_delete_probe,1.0008516640579823,6
0,23,0,-1,initial,33.999999999999886,34,1.0025452303399427,6,2.172641998549524,6,1.546582791336848,0.7118442856068147,5.138178791708696,3.837048103030137e-15,1,0,True,expanded:genericity+deletion+death,,
1,23,12,0,exact_hop,33.99999999999977,34,1.0065685185435576,2,2.7573345649157344,21,2.082112585627751,0.7551178635050337,5.665917961906215,4.903529435989812e-15,0,-1,True,pareto_kept_polished,,
1,23,13,0,exact_hop,33.99999999999977,34,1.00058037689592,6,2.07316358952546,6,1.1786767448699318,0.5685401532349538,5.325848877346658,3.580239690458119e-15,0,-1,True,pareto_kept_polished,,
1,23,16,0,off_manifold_hop,33.99999999999977,34,1.0041726797730253,6,2.301824109944582,6,1.7315645357250162,0.75225753707424,4.8636516421527185,3.84953453423102e-15,0,-1,True,pareto_kept_polished,,
1,23,14,0,exact_hop,33.99999999999875,34,1.0024782799465006,6,2.0750049504456323,6,1.2974909406685111,0.6252953470736826,5.047009725457504,9.203190068770617e-14,0,-1,True,pareto_kept_polished,,
1,23,12,0,exact_hop,33.99999999999977,34,1.0065685185435576,2,2.7573345649157344,21,2.082112585627751,0.7551178635050337,5.665917961906215,4.903529435989812e-15,0,-1,True,frontier,,
1,23,13,0,exact_hop,33.99999999999977,34,1.00058037689592,6,2.07316358952546,6,1.1786767448699318,0.5685401532349538,5.325848877346658,3.580239690458119e-15,0,-1,True,frontier,,
1,23,16,0,off_manifold_hop,33.99999999999977,34,1.0041726797730253,6,2.301824109944582,6,1.7315645357250162,0.75225753707424,4.8636516421527185,3.84953453423102e-15,0,-1,True,frontier,,
1,23,14,0,exact_hop,33.99999999999875,34,1.0024782799465006,6,2.0750049504456323,6,1.2974909406685111,0.6252953470736826,5.047009725457504,9.203190068770617e-14,0,-1,True,frontier,,
1,23,14,0,exact_hop,33.99999999999875,34,1.0024782799465006,6,2.0750049504456323,6,1.2974909406685111,0.6252953470736826,5.047009725457504,9.203190068770617e-14,1,1,True,expanded:genericity,,
1,23,13,0,exact_hop,33.99999999999977,34,1.00058037689592,6,2.07316358952546,6,1.1786767448699318,0.5685401532349538,5.325848877346658,3.580239690458119e-15,1,1,True,expanded:deletion+death,,
1,23,12,0,exact_hop,33.99999999999977,34,1.0065685185435576,2,2.7573345649157344,21,2.082112585627751,0.7551178635050337,5.665917961906215,4.903529435989812e-15,1,1,True,expanded:explore,,
2,23,58,12,exact_hop,33.99999999999977,34,1.0033205070502405,6,2.126199445003432,6,1.6713000329742222,0.7860504511473637,7.810336734512336,4.465818219665166e-15,0,-1,True,pareto_kept_polished,,
1,23,13,0,exact_hop,33.99999999999977,34,1.00058037689592,6,2.073163589525457,6,1.1786767448699318,0.5685401532349545,5.325848877346658,3.455469860437177e-15,1,1,True,pareto_kept_polished,,
2,23,29,14,exact_hop,33.99999999999977,34,1.0008138315717137,6,1.8802702372163593,6,1.3327641070037481,0.7088151908296091,5.7228108397275,4.115917630761975e-15,0,-1,True,pareto_kept_polished,,
2,23,32,14,off_manifold_hop,33.99999999999977,34,1.00615336417839,8,2.3986354151107854,8,1.893805192952431,0.7895344081980722,4.6130294296018075,3.4572222586922522e-15,0,-1,True,pareto_kept_polished,,
2,23,58,12,exact_hop,33.99999999999977,34,1.0033205070502405,6,2.126199445003432,6,1.6713000329742222,0.7860504511473637,7.810336734512336,4.465818219665166e-15,0,-1,True,frontier,,
1,23,13,0,exact_hop,33.99999999999977,34,1.00058037689592,6,2.073163589525457,6,1.1786767448699318,0.5685401532349545,5.325848877346658,3.455469860437177e-15,1,1,True,frontier,,
2,23,29,14,exact_hop,33.99999999999977,34,1.0008138315717137,6,1.8802702372163593,6,1.3327641070037481,0.7088151908296091,5.7228108397275,4.115917630761975e-15,0,-1,True,frontier,,
2,23,32,14,off_manifold_hop,33.99999999999977,34,1.00615336417839,8,2.3986354151107854,8,1.893805192952431,0.7895344081980722,4.6130294296018075,3.4572222586922522e-15,0,-1,True,frontier,,
1,23,13,0,exact_hop,33.99999999999977,34,1.00058037689592,6,2.073163589525457,6,1.1786767448699318,0.5685401532349545,5.325848877346658,3.455469860437177e-15,1,1,False,full_delete_probe,1.0148159874026654,6
1,23,13,0,exact_hop,33.99999999999977,34,1.00058037689592,6,2.073163589525457,6,1.1786767448699318,0.5685401532349545,5.325848877346658,3.455469860437177e-15,2,2,True,expanded:genericity+deletion,,
2,23,29,14,exact_hop,33.99999999999977,34,1.0008138315717137,6,1.8802702372163593,6,1.3327641070037481,0.7088151908296091,5.7228108397275,4.115917630761975e-15,1,2,True,expanded:death,,
2,23,32,14,off_manifold_hop,33.99999999999977,34,1.00615336417839,8,2.3986354151107854,8,1.893805192952431,0.7895344081980722,4.6130294296018075,3.4572222586922522e-15,1,2,True,expanded:explore,,
3,23,87,29,exact_hop,33.99999999999977,34,1.0033614918636604,6,2.6634327483554894,6,1.1931785059613667,0.44798522008790465,5.9433272335744105,5.575887581023869e-15,0,-1,True,pareto_kept_polished,,
1,23,13,0,exact_hop,33.99999999999977,34,1.00058037689592,6,2.0731635895254565,6,1.1786767448699318,0.5685401532349547,5.325848877346658,3.455469860437177e-15,2,2,True,pareto_kept_polished,,
2,23,29,14,exact_hop,33.99999999999977,34,1.0008138315717137,6,1.8802702372163618,6,1.3327641070037481,0.7088151908296082,5.7228108397275,3.8910613521111846e-15,1,2,True,pareto_kept_polished,,
2,23,32,14,off_manifold_hop,33.99999999999977,34,1.00615336417839,8,2.39863541511079,8,1.893805192952431,0.7895344081980706,4.6130294296018075,3.5185052222605588e-15,1,2,True,pareto_kept_polished,,
3,23,87,29,exact_hop,33.99999999999977,34,1.0033614918636604,6,2.6634327483554894,6,1.1931785059613667,0.44798522008790465,5.9433272335744105,5.575887581023869e-15,0,-1,True,frontier,,
1,23,13,0,exact_hop,33.99999999999977,34,1.00058037689592,6,2.0731635895254565,6,1.1786767448699318,0.5685401532349547,5.325848877346658,3.455469860437177e-15,2,2,True,frontier,,
2,23,29,14,exact_hop,33.99999999999977,34,1.0008138315717137,6,1.8802702372163618,6,1.3327641070037481,0.7088151908296082,5.7228108397275,3.8910613521111846e-15,1,2,True,frontier,,
2,23,32,14,off_manifold_hop,33.99999999999977,34,1.00615336417839,8,2.39863541511079,8,1.893805192952431,0.7895344081980706,4.6130294296018075,3.5185052222605588e-15,1,2,True,frontier,,
1,23,13,0,exact_hop,33.99999999999977,34,1.00058037689592,6,2.0731635895254565,6,1.1786767448699318,0.5685401532349547,5.325848877346658,3.455469860437177e-15,3,3,True,expanded:genericity+deletion,,
2,23,29,14,exact_hop,33.99999999999977,34,1.0008138315717137,6,1.8802702372163618,6,1.3327641070037481,0.7088151908296082,5.7228108397275,3.8910613521111846e-15,2,3,True,expanded:death,,
3,23,87,29,exact_hop,33.99999999999977,34,1.0033614918636604,6,2.6634327483554894,6,1.1931785059613667,0.44798522008790465,5.9433272335744105,5.575887581023869e-15,1,3,True,expanded:explore,,
2,23,32,14,off_manifold_hop,33.99999999999977,34,1.00615336417839,8,2.39863541511079,8,1.893805192952431,0.7895344081980706,4.6130294296018075,3.5185052222605588e-15,2,3,True,expanded:explore,,
4,23,162,32,exact_hop,33.00000000002342,33,1.0009419403469815,8,3.1021735321029418,8,1.395379879032816,0.4498071641037108,5.57606127234612,5.060605447415919e-15,0,-1,True,pareto_kept_polished,,
4,23,150,87,off_manifold_hop,33.99999999999977,34,1.0003045048498667,6,2.3107956849063394,6,1.1812272726481623,0.5111777213207145,6.0609295321177346,4.183557402666205e-15,0,-1,True,pareto_kept_polished,,
4,23,148,87,exact_hop,33.99999999999977,34,1.0007403210847017,6,1.8687980950826877,6,1.3416527008806804,0.717922767799759,6.206735704285425,4.1164787213056875e-15,0,-1,True,pareto_kept_polished,,
2,23,32,14,off_manifold_hop,33.99999999999977,34,1.00615336417839,8,2.3986354151107836,8,1.893805192952431,0.7895344081980727,4.6130294296018075,3.5185052222605588e-15,2,3,True,pareto_kept_polished,,
4,23,162,32,exact_hop,33.00000000002342,33,1.0009419403469815,8,3.1021735321029418,8,1.395379879032816,0.4498071641037108,5.57606127234612,5.060605447415919e-15,0,-1,True,frontier,,
4,23,150,87,off_manifold_hop,33.99999999999977,34,1.0003045048498667,6,2.3107956849063394,6,1.1812272726481623,0.5111777213207145,6.0609295321177346,4.183557402666205e-15,0,-1,True,frontier,,
4,23,148,87,exact_hop,33.99999999999977,34,1.0007403210847017,6,1.8687980950826877,6,1.3416527008806804,0.717922767799759,6.206735704285425,4.1164787213056875e-15,0,-1,True,frontier,,
2,23,32,14,off_manifold_hop,33.99999999999977,34,1.00615336417839,8,2.3986354151107836,8,1.893805192952431,0.7895344081980727,4.6130294296018075,3.5185052222605588e-15,2,3,True,frontier,,
4,23,150,87,off_manifold_hop,33.99999999999977,34,1.0003045048498667,6,2.3107956849063394,6,1.1812272726481623,0.5111777213207145,6.0609295321177346,4.183557402666205e-15,0,-1,False,full_delete_probe,1.0032268421778696,6
4,23,162,32,exact_hop,33.00000000002342,33,1.0009419403469815,8,3.1021735321029418,8,1.395379879032816,0.4498071641037108,5.57606127234612,5.060605447415919e-15,1,4,True,expanded:genericity,,
4,23,150,87,off_manifold_hop,33.99999999999977,34,1.0003045048498667,6,2.3107956849063394,6,1.1812272726481623,0.5111777213207145,6.0609295321177346,4.183557402666205e-15,1,4,True,expanded:deletion,,
