trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,1.0446431962165286e-15,True,1.723560173943955e-11,3.9257777167229437,False,34,33.99999999410011,5.900119504076429e-09,1.8670798074073336,8.668655405577505
0,1.0,2.5,1.0446431962165286e-15,True,5.892574793301233e-15,2.1039341226144894,True,34,34.000000000000455,-2.2737367544323206e-13,2.8585094993877553,7.941407500547973
1,-1.0,2.5,1.331482689811089e-15,True,8.663344824253626e-11,2.4449590958520466,True,34,33.99999996870292,3.129730430373456e-08,2.061702693587143,7.8200987361833425
1,1.0,2.5,1.331482689811089e-15,True,3.398834366532882e-12,2.4771000826455736,False,34,33.99999999986244,1.3778844731859863e-10,1.845070701705679,8.47500696191285
2,-1.0,2.5,1.0698523304808285e-15,True,7.590228748954195e-11,3.0761273387416272,False,34,33.99999964766528,3.5233495054853847e-07,2.0675615442604958,8.149398551713883
2,1.0,2.5,1.0698523304808285e-15,True,2.3875293151787324e-14,2.3482122697412486,False,34,34.00000000000023,0.0,1.874386308769533,8.212083721208481
3,-1.0,2.5,1.0552657959594592e-15,True,6.444814099539717e-15,5.177464228594233,False,34,34.000000000004206,-3.979039320256561e-12,2.1091603540840502,8.412966707608115
3,1.0,2.5,1.0552657959594592e-15,True,6.380301363448702e-15,2.6599948291683924,False,34,34.00000000000034,-1.1368683772161603e-13,1.8734854108561179,8.355948563289578
4,-1.0,2.5,1.137550395308142e-15,True,1.7365114651854784e-11,2.90372418992122,False,34,33.9999999950993,4.9009258873411454e-09,2.748731035509681,8.06447024793835
4,1.0,2.5,1.137550395308142e-15,True,4.926042211263117e-15,2.815618280192785,False,34,34.000000000000114,1.1368683772161603e-13,1.9845659908963913,8.034743850274944
