iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,6,2.452382529580257,0.8461237819117248,3.479273449173858e-14,613,31,1.3560478289269802e-08,5.993113163051888,0.05
1,6,2.402382529580257,0.8396052625418176,6.3092793236259644e-15,610,34,7.387314421241699e-06,5.994722528721333,0.05
2,6,2.3523825295802574,0.8312307659364253,4.798549546846374e-14,610,34,0.000186848069893898,5.996484110915557,0.05
3,6,2.3023825295802576,0.8221855606643084,1.3182684718485022e-14,610,34,0.0003689220103332475,5.99843912447761,0.05
4,6,2.2523825295802578,0.8124214125244329,1.6231899688904743e-14,610,34,0.0005522985269068785,6.000605685953385,0.05
5,6,2.202382529580258,0.801886337872003,1.2316923328874914e-14,610,34,0.0007354823972220602,6.003004115101884,0.05
6,6,2.152382529580258,0.790523365443579,9.858769710122667e-15,610,34,0.0009169815682230496,6.005657680395545,0.05
7,6,2.1023825295802583,0.7782684676215808,1.1594426603428788e-14,610,34,0.0010957149440294356,6.008592737790028,0.05
8,6,2.0523825295802585,0.76504800540484,1.900863278643119e-14,610,34,0.0012715200779029909,6.011839468344409,0.05
9,6,2.0023825295802586,0.7507752300763636,1.864523276424013e-14,610,34,0.0014458259474881975,6.015432259489814,0.05
10,6,1.9523825295802586,0.7353459663681179,3.237831873658035e-14,610,34,0.001622285064099279,6.019411535179816,0.05
11,6,1.9023825295802586,0.7186333101138982,5.5596156445960004e-14,610,34,0.0018074510091245397,6.023825037762014,0.05
12,6,1.8523825295802585,0.7004813075479139,8.589012685862716e-14,610,34,0.002011112189946807,6.028730676557927,0.05
13,6,1.8023825295802585,0.6806974509205335,1.5107682255147297e-13,610,34,0.002245970884030735,6.034200236974016,0.05
14,6,1.7523825295802584,0.6590439404570136,2.6024116621430583e-13,610,34,0.0025264633473891687,6.040324447556036,0.05
15,6,1.7023825295802584,0.6352273417193424,4.766771327630082e-13,610,34,0.002866874998777145,6.047220015287781,0.05
16,6,1.6523825295802583,0.6088863932115441,9.217687461659578e-13,610,34,0.003279383238876742,6.055039038414256,0.05
17,6,1.6023825295802583,0.5795775642878522,1.8364765815939538e-12,610,34,0.00377277827431135,6.063983009881691,0.05
18,6,1.5523825295802582,0.5467581504928453,3.753768741715651e-12,610,34,0.004352192723196093,6.074326768904801,0.05
19,6,1.5023825295802582,0.5097678684287839,7.559876735521506e-12,610,34,0.005020262523035713,6.086461434869343,0.05
20,6,1.4523825295802582,0.4678142093264138,1.3839231107191186e-11,610,34,0.005781313249368814,6.101028446776011,0.05
21,6,1.402382529580258,0.4199869566837416,3.9107887092945015e-11,610,34,0.006651774321034998,6.119360237466352,0.05
22,6,1.352382529580258,0.3654306348310119,5.2331997860390126e-15,610,34,0.007662932280344342,6.145088331883148,0.05
23,6,1.302382529580258,0.30438075156427596,4.714029415908058e-15,610,34,0.00868053546699113,6.189414645404509,0.05
24,6,1.252382529580258,0.24298803545437633,6.269165435679025e-15,610,34,0.008361993566768132,6.27458312602248,0.05
25,6,1.202382529580258,0.19708638320698268,8.568839439262739e-15,610,34,0.004403859562350468,6.3872349453545105,0.05
26,6,1.1523825295802579,0.1670828442856285,9.92428431694649e-15,610,34,0.0031307754276146908,6.51022422043209,0.05
27,6,1.1023825295802578,0.13896024730162373,2.265563782507039e-14,610,34,0.01336456537060276,6.659890410732914,0.05
28,6,1.0523825295802578,0.10058138956202121,6.878226925107088e-12,610,34,0.027026849607512515,6.887049716921554,0.05
29,6,1.03,0.07523818810582227,9.172515998268372e-13,610,34,0.036875920448409254,7.01164752439178,0.029097288454335103
