trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,1.0750341407243939e-15,True,6.332876012541598e-15,8.54635906633066,False,34,34.000000000000114,-1.1368683772161603e-13,3.260906552473023,8.584025098004316
0,1.0,2.5,1.0750341407243939e-15,True,6.547878866695113e-15,5.5152176706987355,False,34,34.0,0.0,2.9796135727437774,8.326384832993092
1,-1.0,2.5,1.5789296521573814e-15,False,0.18530681421576156,14.380714564456959,,,,,,
1,1.0,2.5,1.5789296521573814e-15,True,6.803146381093446e-15,8.046112198648204,False,34,34.00000000000023,-2.2737367544323206e-13,3.625659316711255,8.711030795541912
2,-1.0,2.5,1.5157079229144761e-15,True,6.6224543676757446e-15,8.761035773181073,False,34,34.0,0.0,2.896736920247684,8.80506616914096
2,1.0,2.5,1.5157079229144761e-15,True,7.145274945894533e-15,8.038309485263804,False,34,34.00000000000023,-2.2737367544323206e-13,2.5029050698888957,8.567840716988577
3,-1.0,2.5,1.11312632098739e-15,True,6.091068832874186e-15,1.8491208693795431,False,34,34.0,0.0,3.2183211751652108,8.430244132782951
3,1.0,2.5,1.11312632098739e-15,True,7.31564985818945e-15,2.0308633876396995,False,34,34.0,0.0,3.5516927918509724,8.19729489918255
4,-1.0,2.5,1.2011847630106035e-15,True,6.301209745762916e-15,3.6936773524107838,False,34,34.000000000000455,-4.547473508864641e-13,2.540472803837502,8.162074773783905
4,1.0,2.5,1.2011847630106035e-15,False,7.281214839144088e-05,9.148830396694501,,,,,,
