generation,rank,basin_id,parent_id,roles,expansion_count,soft_nullity,susceptibility,death_distance,source
9,23,405,359,death,1,33.999999999999545,1.0007779077279129,1.8075485143171495,exact_hop
9,23,32,14,explore,4,33.99999999999977,1.00615336417839,2.3986354151107836,off_manifold_hop
10,23,421,373,genericity,1,32.00000000000057,1.0074885414376074,2.888532877140815,off_manifold_hop
10,23,286,150,deletion,4,33.99999999999977,1.0001555411900096,1.9927770537664689,off_manifold_hop
10,23,405,359,death,2,33.99999999999966,1.0007779077279129,1.8075485143171495,exact_hop
11,23,477,421,genericity,1,32.57571426468053,1.006108497580784,2.41783408600811,off_manifold_hop
11,23,286,150,deletion,5,33.99999999999977,1.0001555411900096,1.9927770537664744,off_manifold_hop
11,23,405,359,death,3,33.99999999999977,1.0007779077279129,1.807548514317147,exact_hop
12,23,477,421,genericity,2,32.57571427992252,1.006108497580784,2.4178340943649155,off_manifold_hop
12,23,286,150,deletion,6,33.99999999999977,1.0001555411900096,1.9927770537664744,off_manifold_hop
12,23,405,359,death,4,33.99999999999977,1.0007779077279129,1.807548514317147,exact_hop
12,23,32,14,explore,5,33.99999999999977,1.00615336417839,2.3986354151107836,off_manifold_hop
13,23,477,421,genericity,3,32.57571427728169,1.006108497580784,2.417834090828543,off_manifold_hop
13,23,566,477,deletion,1,33.99999999999977,0.9504120568601856,2.680789520922477,off_manifold_hop
13,23,595,405,death,1,33.99999999999977,1.0010501124520668,1.7966159054959219,exact_hop
14,23,477,421,genericity,4,32.57571426989148,1.006108497580784,2.4178340822987487,off_manifold_hop
14,23,638,566,deletion,1,33.99999999999977,0.7377932521570727,2.270526476435661,exact_hop
14,23,595,405,death,2,33.99999999999977,1.0010501124520668,1.7966159054959248,exact_hop
15,23,477,421,genericity,5,32.57571426274444,1.006108497580784,2.417834109060053,off_manifold_hop
15,23,674,638,deletion,1,33.99999999999977,0.734593744540592,3.2607830069793846,wall:continuation_stalled
15,23,595,405,death,3,33.99999999999977,1.0010501124520668,1.7966159054959223,exact_hop
15,23,32,14,explore,6,33.99999999999977,1.00615336417839,2.3986354151107836,off_manifold_hop
16,23,477,421,genericity,6,32.57571427157836,1.006108497580784,2.417834083631924,off_manifold_hop
16,23,712,674,deletion,1,33.99999999999977,0.7330093029874452,3.074329153943429,wall:continuation_stalled
16,23,595,405,death,4,33.99999999999977,1.0010501124520668,1.7966159054959268,exact_hop
17,23,760,477,genericity,1,32.81625076751993,1.006300550702526,2.593562591399145,off_manifold_hop
17,23,712,674,deletion,2,33.99999999999977,0.7330093029874452,3.0743291539434283,wall:continuation_stalled
17,23,595,405,death,5,33.99999999999977,1.0010501124520668,1.7966159054959248,exact_hop
18,23,760,477,genericity,2,32.81625078211346,1.006300550702526,2.593562596350416,off_manifold_hop
18,23,712,674,deletion,3,33.99999999999977,0.7330093029874452,3.074329153943431,wall:continuation_stalled
18,23,595,405,death,6,33.99999999999977,1.0010501124520668,1.7966159054959248,exact_hop
18,23,32,14,explore,7,33.99999999999977,1.00615336417839,2.3986354151107836,off_manifold_hop
19,23,824,760,genericity,1,32.86386400511833,1.0064814329556262,2.6134378348625966,off_manifold_hop
19,23,712,674,deletion,4,33.99999999999977,0.7330093029874452,3.07432915394343,wall:continuation_stalled
19,23,595,405,death,7,33.99999999999977,1.0010501124520668,1.7966159054959248,exact_hop
20,23,873,824,genericity,1,33.32020897847133,1.0077705144535571,2.404575680844583,off_manifold_hop
20,23,879,712,deletion,1,33.99999999999966,0.7328042748016245,2.6704258926925943,off_manifold_hop
20,23,595,405,death,8,33.99999999999977,1.0010501124520668,1.7966159054959248,exact_hop
21,23,907,873,genericity,1,32.697805228222705,1.0061142735825581,2.436584000477806,off_manifold_hop
21,23,879,712,deletion,2,33.99999999999966,0.7328042748016245,2.670425892692597,off_manifold_hop
21,23,595,405,death,9,33.99999999999977,1.0010501124520668,1.7966159054959248,exact_hop
21,23,32,14,explore,8,33.99999999999977,1.00615336417839,2.3986354151107836,off_manifold_hop
22,23,939,907,genericity,1,32.62737844961373,1.0052458326292544,2.4566692413918445,off_manifold_hop
22,23,879,712,deletion,3,33.99999999999966,0.7328042748016245,2.670425892692596,off_manifold_hop
22,23,595,405,death,10,33.99999999999977,1.0010501124520668,1.7966159054959248,exact_hop
23,23,994,939,genericity,1,33.85527666615849,1.0044519785505894,2.9374128011500917,off_manifold_hop
23,23,879,712,deletion,4,33.99999999999977,0.7328042748016245,2.670425892692596,off_manifold_hop
23,23,595,405,death,11,33.99999999999977,1.0010501124520668,1.7966159054959248,exact_hop
24,23,1030,994,genericity,1,33.03325501538109,1.0042240594322975,2.9753856935227962,off_manifold_hop
24,23,879,712,deletion,5,33.99999999999966,0.7328042748016245,2.6704258926925943,off_manifold_hop
24,23,595,405,death,12,33.99999999999977,1.0010501124520668,1.7966159054959248,exact_hop
24,23,979,32,explore,1,33.99999999999977,1.0042353283265668,2.4740558849237946,off_manifold_hop
25,23,1062,1030,genericity,1,32.97326132616263,1.0042706249305042,2.7753365789687603,off_manifold_hop
25,23,879,712,deletion,6,33.99999999999966,0.7328042748016245,2.6704258926925952,off_manifold_hop
25,23,595,405,death,13,33.99999999999977,1.0010501124520668,1.7966159054959248,exact_hop
26,23,1104,1062,genericity,1,33.837594163844415,0.934094738897917,2.6410881831274313,off_manifold_hop
26,23,879,712,deletion,7,33.99999999999966,0.7328042748016245,2.670425892692593,off_manifold_hop
26,23,595,405,death,14,33.99999999999977,1.0010501124520668,1.7966159054959248,exact_hop
27,23,1104,1062,genericity,2,33.83759415409327,0.934094738897917,2.641088176143987,off_manifold_hop
27,23,1126,1104,deletion,1,33.99999999999977,0.6596149461808473,2.9462646204415863,off_manifold_hop
27,23,595,405,death,15,33.99999999999977,1.0010501124520668,1.7966159054959248,exact_hop
27,23,979,32,explore,2,33.99999999999977,1.0042353283265668,2.4740558849237932,off_manifold_hop
28,23,1104,1062,genericity,3,33.83759414816939,0.934094738897917,2.6410881792987584,off_manifold_hop
28,23,1159,1126,deletion,1,34.00000000000182,0.6354505857698975,3.1505326330585524,wall:amplitude_wall
28,23,595,405,death,16,33.99999999999977,1.0010501124520668,1.7966159054959248,exact_hop
29,23,1104,1062,genericity,4,33.837594163096696,0.934094738897917,2.641088173943548,off_manifold_hop
29,23,1194,1104,deletion,1,33.99999999999977,0.622991113787136,2.636650096618054,exact_hop
29,23,595,405,death,17,33.99999999999977,1.0010501124520668,1.7966159054959248,exact_hop
30,23,1104,1062,genericity,5,33.837594160989056,0.934094738897917,2.6410881801660127,off_manifold_hop
30,23,1194,1104,deletion,2,33.99999999999977,0.622991113787136,2.6366500966180535,exact_hop
30,23,595,405,death,18,33.99999999999977,1.0010501124520668,1.7966159054959248,exact_hop
30,23,979,32,explore,3,33.99999999999977,1.0042353283265668,2.4740558849237946,off_manifold_hop
31,23,1255,1194,genericity,1,32.71765404815676,0.6262160776671116,2.4199925166353506,off_manifold_hop
31,23,1194,1104,deletion,3,33.99999999999977,0.622991113787136,2.636650096618056,exact_hop
31,23,595,405,death,19,33.99999999999977,1.0010501124520668,1.7966159054959248,exact_hop
32,23,1291,1255,genericity,1,32.447854410163586,1.0125173725753511,2.4079280626772976,off_manifold_hop
32,23,1194,1104,deletion,4,33.99999999999977,0.622991113787136,2.6366500966180584,exact_hop
32,23,595,405,death,20,33.99999999999977,1.0010501124520668,1.7966159054959248,exact_hop
33,23,1318,1291,genericity,1,32.61410372785974,1.0132038471044271,2.482992628873046,off_manifold_hop
33,23,1194,1104,deletion,5,33.99999999999977,0.622991113787136,2.636650096618055,exact_hop
33,23,595,405,death,21,33.99999999999977,1.0010501124520668,1.7966159054959248,exact_hop
33,23,979,32,explore,4,33.99999999999977,1.0042353283265668,2.4740558849237906,off_manifold_hop
34,23,1350,1318,genericity,1,32.897404951461226,1.0039091833018214,2.539272165288538,off_manifold_hop
34,23,1194,1104,deletion,6,33.99999999999977,0.622991113787136,2.6366500966180584,exact_hop
34,23,595,405,death,22,33.99999999999977,1.0010501124520668,1.7966159054959248,exact_hop
35,23,1398,1350,genericity,1,32.70562053150684,1.0026206686184185,2.553427983987113,off_manifold_hop
35,23,1194,1104,deletion,7,33.99999999999977,0.622991113787136,2.636650096618055,exact_hop
35,23,595,405,death,23,33.99999999999977,1.0010501124520668,1.7966159054959248,exact_hop
36,23,1429,1398,genericity,1,32.2295835649777,1.0055974513142432,2.8983732427888564,off_manifold_hop
36,23,1194,1104,deletion,8,33.99999999999977,0.622991113787136,2.6366500966180584,exact_hop
36,23,595,405,death,24,33.99999999999977,1.0010501124520668,1.7966159054959248,exact_hop
36,23,979,32,explore,5,33.99999999999977,1.0042353283265668,2.474055884923795,off_manifold_hop
37,23,1459,1429,genericity,1,32.46574575688237,1.0052475243184473,2.9933697897170117,off_manifold_hop
37,23,1194,1104,deletion,9,33.99999999999977,0.622991113787136,2.636650096618055,exact_hop
37,23,1474,595,death,1,33.99999999999977,1.000868234427514,1.7727879600602514,exact_hop
38,23,1506,1459,genericity,1,32.054158833843644,1.0096206467952895,2.871452413039783,off_manifold_hop
38,23,1194,1104,deletion,10,33.99999999999977,0.622991113787136,2.6366500966180584,exact_hop
38,23,1474,595,death,2,33.99999999999966,1.000868234427514,1.7727879600602512,exact_hop
39,23,1531,1506,genericity,1,32.73993344576138,0.7339678625264034,2.949887640077555,off_manifold_hop
39,23,1194,1104,deletion,11,33.99999999999977,0.622991113787136,2.636650096618055,exact_hop
39,23,1474,595,death,3,33.99999999999966,1.000868234427514,1.7727879600602527,exact_hop
39,23,979,32,explore,6,33.99999999999977,1.0042353283265668,2.474055884923795,off_manifold_hop
40,23,1559,1531,genericity,1,32.00000000000318,0.6799744765983601,2.6441273295963663,off_manifold_hop
40,23,1194,1104,deletion,12,33.99999999999977,0.622991113787136,2.6366500966180584,exact_hop
40,23,1474,595,death,4,33.99999999999977,1.000868234427514,1.7727879600602525,exact_hop
41,23,1596,1559,genericity,1,33.12000412213786,1.0169607888918093,3.3450592395299323,off_manifold_hop
41,23,1194,1104,deletion,13,33.99999999999977,0.622991113787136,2.636650096618055,exact_hop
41,23,1474,595,death,5,33.99999999999977,1.000868234427514,1.7727879600602492,exact_hop
42,23,1619,1596,genericity,1,33.4964671104176,1.0088117078542185,2.571637644143823,off_manifold_hop
42,23,1623,1194,deletion,1,34.00000000000114,0.6201602389859188,2.5214528141880477,exact_hop
42,23,1474,595,death,6,33.99999999999977,1.000868234427514,1.7727879600602516,exact_hop
42,23,979,32,explore,7,33.99999999999977,1.0042353283265668,2.474055884923795,off_manifold_hop
43,23,1619,1596,genericity,2,33.496467118961505,1.0088117078542185,2.571637644930617,off_manifold_hop
43,23,1655,1623,deletion,1,33.99999999999977,0.6048104233740894,2.353441735815199,exact_hop
43,23,1474,595,death,7,33.99999999999977,1.000868234427514,1.7727879600602525,exact_hop
44,23,1619,1596,genericity,3,33.49646711385401,1.0088117078542185,2.571637643680395,off_manifold_hop
44,23,1698,1655,deletion,1,34.00000000069281,0.5484358960798494,3.5984613579537132,exact_hop
44,23,1474,595,death,8,33.99999999999977,1.000868234427514,1.7727879600602523,exact_hop
45,23,1619,1596,genericity,4,33.496467121628825,1.0088117078542185,2.5716376453622996,off_manifold_hop
45,23,1698,1655,deletion,2,34.00000000069281,0.5484358960798494,3.598461357953726,exact_hop
45,23,1474,595,death,9,33.99999999999977,1.000868234427514,1.7727879600602543,exact_hop
45,23,979,32,explore,8,33.99999999999977,1.0042353283265668,2.474055884923795,off_manifold_hop
46,23,1619,1596,genericity,5,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
46,23,1698,1655,deletion,3,34.00000000069281,0.5484358960798494,3.5984613579539357,exact_hop
46,23,1474,595,death,10,33.99999999999977,1.000868234427514,1.7727879600602539,exact_hop
47,23,1619,1596,genericity,6,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
47,23,1803,1698,deletion,1,33.999999999999886,0.5386467185765409,3.255594005442083,off_manifold_hop
47,23,1474,595,death,11,33.99999999999966,1.000868234427514,1.7727879600602527,exact_hop
48,23,1619,1596,genericity,7,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
48,23,1803,1698,deletion,2,33.999999999999886,0.5386467185765409,3.2555940054420787,off_manifold_hop
48,23,1474,595,death,12,33.99999999999966,1.000868234427514,1.7727879600602514,exact_hop
48,23,1781,979,explore,1,33.99999999999966,1.0061716437425885,2.7106051302750513,off_manifold_hop
49,23,1619,1596,genericity,8,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
49,23,1803,1698,deletion,3,33.999999999999886,0.5386467185765409,3.2555940054420693,off_manifold_hop
49,23,1474,595,death,13,33.99999999999977,1.000868234427514,1.7727879600602532,exact_hop
50,23,1619,1596,genericity,9,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
50,23,1803,1698,deletion,4,33.999999999999886,0.5386467185765409,3.25559400544208,off_manifold_hop
50,23,1474,595,death,14,33.99999999999977,1.000868234427514,1.772787960060249,exact_hop
51,23,1619,1596,genericity,10,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
51,23,1803,1698,deletion,5,33.999999999999886,0.5386467185765409,3.25559400544208,off_manifold_hop
51,23,1474,595,death,15,33.99999999999977,1.000868234427514,1.7727879600602514,exact_hop
51,23,1781,979,explore,2,33.99999999999966,1.0061716437425885,2.710605130275051,off_manifold_hop
52,23,1619,1596,genericity,11,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
52,23,1803,1698,deletion,6,33.999999999999886,0.5386467185765409,3.255594005442073,off_manifold_hop
52,23,1474,595,death,16,33.99999999999977,1.000868234427514,1.7727879600602532,exact_hop
53,23,1619,1596,genericity,12,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
53,23,1803,1698,deletion,7,33.999999999999886,0.5386467185765409,3.2555940054420787,off_manifold_hop
53,23,1474,595,death,17,33.99999999999977,1.000868234427514,1.7727879600602514,exact_hop
54,23,1619,1596,genericity,13,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
54,23,1803,1698,deletion,8,33.999999999999886,0.5386467185765409,3.2555940054420884,off_manifold_hop
54,23,1474,595,death,18,33.99999999999977,1.000868234427514,1.772787960060253,exact_hop
54,23,1781,979,explore,3,33.99999999999977,1.0061716437425885,2.7106051302750482,off_manifold_hop
55,23,1619,1596,genericity,14,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
55,23,1803,1698,deletion,9,33.999999999999886,0.5386467185765409,3.2555940054420787,off_manifold_hop
55,23,1474,595,death,19,33.99999999999977,1.000868234427514,1.7727879600602523,exact_hop
56,23,1619,1596,genericity,15,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
56,23,1803,1698,deletion,10,33.999999999999886,0.5386467185765409,3.2555940054420884,off_manifold_hop
56,23,1474,595,death,20,33.99999999999977,1.000868234427514,1.7727879600602519,exact_hop
57,23,1619,1596,genericity,16,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
57,23,1803,1698,deletion,11,33.999999999999886,0.5386467185765409,3.2555940054420787,off_manifold_hop
57,23,1474,595,death,21,33.99999999999977,1.000868234427514,1.7727879600602536,exact_hop
57,23,1781,979,explore,4,33.99999999999966,1.0061716437425885,2.7106051302750496,off_manifold_hop
58,23,1619,1596,genericity,17,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
58,23,1803,1698,deletion,12,33.999999999999886,0.5386467185765409,3.2555940054420884,off_manifold_hop
58,23,1474,595,death,22,33.99999999999977,1.000868234427514,1.7727879600602539,exact_hop
59,23,1619,1596,genericity,18,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
59,23,1803,1698,deletion,13,33.999999999999886,0.5386467185765409,3.2555940054420787,off_manifold_hop
59,23,1474,595,death,23,33.99999999999966,1.000868234427514,1.7727879600602523,exact_hop
60,23,1619,1596,genericity,19,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
60,23,1803,1698,deletion,14,33.999999999999886,0.5386467185765409,3.2555940054420884,off_manifold_hop
60,23,1474,595,death,24,33.99999999999977,1.000868234427514,1.7727879600602547,exact_hop
60,23,1781,979,explore,5,33.99999999999966,1.0061716437425885,2.7106051302750487,off_manifold_hop
61,23,1619,1596,genericity,20,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
61,23,1803,1698,deletion,15,33.999999999999886,0.5386467185765409,3.2555940054420787,off_manifold_hop
61,23,1474,595,death,25,33.99999999999977,1.000868234427514,1.772787960060253,exact_hop
62,23,1619,1596,genericity,21,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
62,23,1803,1698,deletion,16,33.999999999999886,0.5386467185765409,3.2555940054420884,off_manifold_hop
62,23,1474,595,death,26,33.99999999999966,1.000868234427514,1.7727879600602534,exact_hop
63,23,1619,1596,genericity,22,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
63,23,1803,1698,deletion,17,33.999999999999886,0.5386467185765409,3.2555940054420787,off_manifold_hop
63,23,1474,595,death,27,33.99999999999966,1.000868234427514,1.7727879600602523,exact_hop
63,23,2255,1781,explore,1,33.99999999999966,1.0073370786887426,2.6177097609357753,off_manifold_hop
64,23,1619,1596,genericity,23,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
64,23,1803,1698,deletion,18,33.999999999999886,0.5386467185765409,3.2555940054420884,off_manifold_hop
64,23,1474,595,death,28,33.99999999999977,1.000868234427514,1.772787960060253,exact_hop
65,23,1619,1596,genericity,24,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
65,23,1803,1698,deletion,19,33.999999999999886,0.5386467185765409,3.2555940054420787,off_manifold_hop
65,23,1474,595,death,29,33.99999999999977,1.000868234427514,1.7727879600602552,exact_hop
66,23,1619,1596,genericity,25,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
66,23,1803,1698,deletion,20,33.999999999999886,0.5386467185765409,3.2555940054420884,off_manifold_hop
66,23,1474,595,death,30,33.99999999999977,1.000868234427514,1.7727879600602547,exact_hop
66,23,2255,1781,explore,2,33.99999999999966,1.0073370786887426,2.6177097609357745,off_manifold_hop
67,23,1619,1596,genericity,26,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
67,23,1803,1698,deletion,21,33.999999999999886,0.5386467185765409,3.2555940054420787,off_manifold_hop
67,23,1474,595,death,31,33.99999999999977,1.000868234427514,1.7727879600602519,exact_hop
68,23,1619,1596,genericity,27,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
68,23,1803,1698,deletion,22,33.999999999999886,0.5386467185765409,3.2555940054420884,off_manifold_hop
68,23,1474,595,death,32,33.99999999999977,1.000868234427514,1.7727879600602545,exact_hop
69,23,1619,1596,genericity,28,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
69,23,1803,1698,deletion,23,33.999999999999886,0.5386467185765409,3.2555940054420787,off_manifold_hop
69,23,1474,595,death,33,33.99999999999966,1.000868234427514,1.7727879600602525,exact_hop
69,23,2255,1781,explore,3,33.99999999999966,1.0073370786887426,2.6177097609357745,off_manifold_hop
70,23,1619,1596,genericity,29,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
70,23,1803,1698,deletion,24,33.999999999999886,0.5386467185765409,3.2555940054420884,off_manifold_hop
70,23,1474,595,death,34,33.99999999999977,1.000868234427514,1.7727879600602534,exact_hop
71,23,1619,1596,genericity,30,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
71,23,1803,1698,deletion,25,33.999999999999886,0.5386467185765409,3.2555940054420787,off_manifold_hop
71,23,1474,595,death,35,33.99999999999977,1.000868234427514,1.7727879600602525,exact_hop
72,23,1619,1596,genericity,31,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
72,23,1803,1698,deletion,26,33.999999999999886,0.5386467185765409,3.2555940054420884,off_manifold_hop
72,23,1474,595,death,36,33.99999999999977,1.000868234427514,1.7727879600602536,exact_hop
72,23,2255,1781,explore,4,33.99999999999966,1.0073370786887426,2.6177097609357745,off_manifold_hop
73,23,1619,1596,genericity,32,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
73,23,1803,1698,deletion,27,33.999999999999886,0.5386467185765409,3.2555940054420787,off_manifold_hop
73,23,1474,595,death,37,33.99999999999977,1.000868234427514,1.7727879600602527,exact_hop
74,23,1619,1596,genericity,33,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
74,23,2643,1803,deletion,1,33.999999999999545,0.5374349936981824,3.3868925271818946,off_manifold_hop
74,23,1474,595,death,38,33.99999999999966,1.000868234427514,1.7727879600602536,exact_hop
75,23,1619,1596,genericity,34,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
75,23,2643,1803,deletion,2,33.999999999999545,0.5374349936981824,3.386892527181898,off_manifold_hop
75,23,1474,595,death,39,33.99999999999966,1.000868234427514,1.7727879600602514,exact_hop
75,23,2255,1781,explore,5,33.99999999999966,1.0073370786887426,2.6177097609357745,off_manifold_hop
76,23,1619,1596,genericity,35,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
76,23,2643,1803,deletion,3,33.999999999999545,0.5374349936981824,3.3868925271818955,off_manifold_hop
76,23,1474,595,death,40,33.99999999999977,1.000868234427514,1.7727879600602496,exact_hop
77,23,1619,1596,genericity,36,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
77,23,2743,2643,deletion,1,33.999999999999545,0.5334801785302541,3.693986121281234,exact_hop
77,23,1474,595,death,41,33.99999999999977,1.000868234427514,1.7727879600602519,exact_hop
78,23,1619,1596,genericity,37,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
78,23,2743,2643,deletion,2,33.999999999999545,0.5334801785302541,3.693986121281215,exact_hop
78,23,1474,595,death,42,33.99999999999977,1.000868234427514,1.7727879600602492,exact_hop
78,23,2255,1781,explore,6,33.99999999999966,1.0073370786887426,2.6177097609357745,off_manifold_hop
79,23,1619,1596,genericity,38,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
79,23,2796,2743,deletion,1,33.99999999999943,0.5155589872562713,3.4862389487498904,exact_hop
79,23,1474,595,death,43,33.99999999999977,1.000868234427514,1.772787960060249,exact_hop
80,23,1619,1596,genericity,39,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
80,23,2838,2796,deletion,1,33.999999999999545,0.5034856379165523,3.711042018266466,wall:continuation_stalled
80,23,1474,595,death,44,33.99999999999977,1.000868234427514,1.7727879600602494,exact_hop
81,23,1619,1596,genericity,40,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
81,23,2838,2796,deletion,2,33.999999999999545,0.5034856379165523,3.7110420182664527,wall:continuation_stalled
81,23,1474,595,death,45,33.99999999999977,1.000868234427514,1.772787960060249,exact_hop
81,23,2255,1781,explore,7,33.99999999999966,1.0073370786887426,2.6177097609357745,off_manifold_hop
82,23,1619,1596,genericity,41,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
82,23,2838,2796,deletion,3,33.99999999999943,0.5034856379165523,3.7110420182664647,wall:continuation_stalled
82,23,1474,595,death,46,33.99999999999977,1.000868234427514,1.7727879600602525,exact_hop
83,23,1619,1596,genericity,42,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
83,23,2838,2796,deletion,4,33.99999999999943,0.5034856379165523,3.7110420182664647,wall:continuation_stalled
83,23,1474,595,death,47,33.99999999999977,1.000868234427514,1.772787960060249,exact_hop
84,23,1619,1596,genericity,43,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
84,23,2838,2796,deletion,5,33.99999999999943,0.5034856379165523,3.7110420182664647,wall:continuation_stalled
84,23,1474,595,death,48,33.99999999999977,1.000868234427514,1.7727879600602525,exact_hop
84,23,2255,1781,explore,8,33.99999999999966,1.0073370786887426,2.6177097609357745,off_manifold_hop
85,23,1619,1596,genericity,44,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
85,23,2838,2796,deletion,6,33.99999999999943,0.5034856379165523,3.7110420182664647,wall:continuation_stalled
85,23,1474,595,death,49,33.99999999999977,1.000868234427514,1.772787960060249,exact_hop
86,23,1619,1596,genericity,45,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
86,23,2838,2796,deletion,7,33.99999999999943,0.5034856379165523,3.7110420182664647,wall:continuation_stalled
86,23,1474,595,death,50,33.99999999999977,1.000868234427514,1.7727879600602525,exact_hop
87,23,1619,1596,genericity,46,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
87,23,2838,2796,deletion,8,33.99999999999943,0.5034856379165523,3.7110420182664647,wall:continuation_stalled
87,23,1474,595,death,51,33.99999999999977,1.000868234427514,1.772787960060249,exact_hop
87,23,2255,1781,explore,9,33.99999999999966,1.0073370786887426,2.6177097609357745,off_manifold_hop
