iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,6,1.4666040606716713,0.8272867899113124,5.376875143035461e-15,610,34,0.05679815393838398,7.643871422932261,0.05
1,6,1.4166040606716712,0.8008981792500437,6.251379651022864e-15,610,34,0.056733346261244585,7.677441680851661,0.05
2,6,1.3666040606716712,0.7687993019587427,6.289353139970132e-15,610,34,0.05653980988634413,7.720642101132956,0.05
3,6,1.3166040606716711,0.7295088794850029,7.42326157581044e-15,610,34,0.0560593038466979,7.777533932633274,0.05
4,6,1.266604060671671,0.6810831222604626,5.435956305595365e-15,610,34,0.0551095799587265,7.854227743218027,0.05
5,6,1.216604060671671,0.6208978575904956,5.5795028750409446e-15,610,34,0.05370614291424082,7.959982416636027,0.05
6,6,1.1916040606716711,0.5852700892051437,7.291480608993091e-15,610,34,0.0530775609982383,7.99452565405176,0.03250000000000003
7,6,1.1834790606716712,0.5727592394816583,1.6882481480850926e-13,610,34,0.052910800524011724,7.99853284040186,0.010562499999999992
8,6,1.178197810671671,0.5643600376260345,7.0666506300927815e-15,610,34,0.052814622924071575,7.9987641146842625,0.00686562500000002
9,6,1.174764998171671,0.5587844559505395,4.778923187563099e-15,610,34,0.05275190683628973,7.998790833373894,0.004462656250000064
10,6,1.170302341921671,0.5513952152539646,4.629002169606753e-15,610,34,0.052669678711027575,7.99884331088208,0.005801453125000112
11,6,1.1645008887966708,0.5415440489618986,1.8461962809200038e-14,610,34,0.0525554870483834,7.999898807465317,0.007541889062500174
12,6,1.1607299442654209,0.5349853703055433,6.417433436829991e-15,610,34,0.05248478145247853,7.999925716932914,0.004902227890625055
