stage,fraction,step,target_amplitude,tensor_residual,max_abs_amplitude
0,0.8,0,1.4118829813689402,2.9678868210325335,7.898053161651037
0,0.8,50,1.4118829813689402,0.12843176214512805,7.747419516460187
0,0.8,100,1.4118829813689402,0.02292756287509185,7.74601799146945
0,0.8,150,1.4118829813689402,0.0340742667739792,7.746472298438631
0,0.8,200,1.4118829813689402,0.021282867862517894,7.7498027316495115
0,0.8,250,1.4118829813689402,0.12240032126551084,7.749097772841593
0,0.8,300,1.4118829813689402,0.06515533974302753,7.745394509978952
0,0.8,350,1.4118829813689402,0.10124739828618409,7.738700882734528
0,0.8,400,1.4118829813689402,0.11095950294894187,7.731305773825485
0,0.8,450,1.4118829813689402,0.09073138448317783,7.721632607840394
0,0.8,500,1.4118829813689402,0.024154873201085964,7.706768740200549
0,0.8,550,1.4118829813689402,0.02450588591376257,7.693924647968862
0,0.8,600,1.4118829813689402,0.05172205347723519,7.67605114210123
0,0.8,650,1.4118829813689402,0.0822405696937767,7.661114573900385
0,0.8,699,1.4118829813689402,0.20157863960115752,7.656560840579495
1,0.6,0,1.0589122360267051,0.3738992900333806,7.656448587989818
1,0.6,50,1.0589122360267051,0.20879061499781498,7.731589597342104
1,0.6,100,1.0589122360267051,0.08318785799827202,7.794116349426904
1,0.6,150,1.0589122360267051,0.056557626935307415,7.833327803395744
1,0.6,200,1.0589122360267051,0.058723955801765676,7.8540229071312
1,0.6,250,1.0589122360267051,0.09344622745447866,7.8670410252557605
1,0.6,300,1.0589122360267051,0.10648565047487155,7.873649759455671
1,0.6,350,1.0589122360267051,0.09808255333270363,7.875064275885291
1,0.6,400,1.0589122360267051,0.19790096006434826,7.861746736678317
1,0.6,450,1.0589122360267051,0.11102906321728986,7.843403373186071
1,0.6,500,1.0589122360267051,0.10372124606946978,7.846529977534081
1,0.6,550,1.0589122360267051,0.049685218025622147,7.835673234827963
1,0.6,600,1.0589122360267051,0.03712225832775323,7.811514230427773
1,0.6,650,1.0589122360267051,0.05968891274427609,7.789580575263613
1,0.6,699,1.0589122360267051,0.05416258493282379,7.773408447875746
2,0.4,0,0.7059414906844701,0.3585209152033615,7.772779429780308
2,0.4,50,0.7059414906844701,0.31356689523708686,7.804971986877257
2,0.4,100,0.7059414906844701,0.3075324385877426,7.843774891466556
2,0.4,150,0.7059414906844701,0.3067610065869057,7.859981258817949
2,0.4,200,0.7059414906844701,0.3103079377981753,7.863669177752145
2,0.4,250,0.7059414906844701,0.3462126799249969,7.856348076052909
2,0.4,300,0.7059414906844701,0.3463681786527668,7.860285822664738
2,0.4,350,0.7059414906844701,0.29973892916102934,7.822192013642697
2,0.4,400,0.7059414906844701,0.30453159269807284,7.7868114083973925
2,0.4,450,0.7059414906844701,0.30359770200982134,7.780313217746567
2,0.4,500,0.7059414906844701,0.32008032584961643,7.763359821934857
2,0.4,550,0.7059414906844701,0.30920525383548186,7.738623442738081
2,0.4,600,0.7059414906844701,0.3023626232050913,7.712417889534653
2,0.4,650,0.7059414906844701,0.3262796496154075,7.694146909410485
2,0.4,699,0.7059414906844701,0.3520514265398987,7.6751296161441624
3,0.2,0,0.35297074534223505,0.6751244302900619,7.671889156468913
3,0.2,50,0.35297074534223505,0.6552861467118373,7.637881859067787
3,0.2,100,0.35297074534223505,0.6489815679892247,7.605165732970037
3,0.2,150,0.35297074534223505,0.6519329676618872,7.571400874252028
3,0.2,200,0.35297074534223505,0.6655381184602497,7.553775820276004
3,0.2,250,0.35297074534223505,0.6952261076852548,7.539654618481142
3,0.2,300,0.35297074534223505,0.6516988078921968,7.508073662271915
3,0.2,350,0.35297074534223505,0.6484367675299482,7.470290215385927
3,0.2,400,0.35297074534223505,0.6513840101937106,7.441551887768312
3,0.2,450,0.35297074534223505,0.6881282266115932,7.42322114015367
3,0.2,500,0.35297074534223505,0.6480227018857935,7.378235891709117
3,0.2,550,0.35297074534223505,0.650116309016086,7.351769834563837
3,0.2,600,0.35297074534223505,0.7005866551490929,7.3451108545086905
3,0.2,650,0.35297074534223505,0.648888172807762,7.31966762794491
3,0.2,699,0.35297074534223505,0.6501342643393964,7.2860893909209565
4,0.0,0,0.0,1.0017603410407414,7.285342767649385
4,0.0,50,0.0,1.0095273505805111,7.257639027832601
4,0.0,100,0.0,1.0052958430950796,7.2238328305562085
4,0.0,150,0.0,1.0016401149333083,7.2024386648396925
4,0.0,200,0.0,1.0009339423786072,7.165489133167035
4,0.0,250,0.0,1.0073536517365698,7.148020835774367
4,0.0,300,0.0,1.0102553423255027,7.124395955381479
4,0.0,350,0.0,1.0003150414777529,7.091073459339467
4,0.0,400,0.0,1.0023479431067877,7.056456502637178
4,0.0,450,0.0,1.0078932594590535,7.037079774917501
4,0.0,500,0.0,1.0003989801489077,7.012516520270465
4,0.0,550,0.0,1.0014519288938444,6.982466821032006
4,0.0,600,0.0,1.0035992672920315,6.965837024651327
4,0.0,650,0.0,1.0038514671027239,6.952597259581683
4,0.0,700,0.0,1.00209238938872,6.9437594521903945
4,0.0,750,0.0,1.0027722008942348,6.931561166613848
4,0.0,800,0.0,1.0015658958844187,6.897089747671472
4,0.0,850,0.0,1.0060514795166264,6.91085437592904
4,0.0,900,0.0,1.0014375287306745,6.872074759201511
4,0.0,950,0.0,1.0107893202106477,6.864358686867352
4,0.0,1000,0.0,1.01294072914863,6.852521372864897
4,0.0,1050,0.0,1.0031684909151113,6.8338520687347
