stage,fraction,step,target_amplitude,tensor_residual,max_abs_amplitude
0,0.8,0,1.4229343935214378,1.8107179693286317,5.931486043716127
0,0.8,50,1.4229343935214378,0.08266174059731932,5.706122257466576
0,0.8,100,1.4229343935214378,0.011934610509844176,5.70155925536949
0,0.8,150,1.4229343935214378,0.009346339450007247,5.700111683131359
0,0.8,200,1.4229343935214378,0.00981755747927751,5.702015121826616
0,0.8,250,1.4229343935214378,0.018190352714887628,5.703766570251712
0,0.8,300,1.4229343935214378,0.04104265774112961,5.705321953351906
0,0.8,350,1.4229343935214378,0.03408621242446791,5.706601138238627
0,0.8,400,1.4229343935214378,0.028296690116102863,5.707652505361797
0,0.8,450,1.4229343935214378,0.02164117323049595,5.7084746591058915
0,0.8,500,1.4229343935214378,0.028340440746296464,5.7075313705463895
0,0.8,550,1.4229343935214378,0.04280277370385227,5.70715447434978
0,0.8,600,1.4229343935214378,0.06451502869068643,5.703507238299506
0,0.8,650,1.4229343935214378,0.08749715014613313,5.703321008953818
0,0.8,699,1.4229343935214378,0.11694219331841119,5.703218155498778
1,0.6,0,1.0672007951410782,0.3285027956721246,5.703262751528783
1,0.6,50,1.0672007951410782,0.0680549013899136,5.6963299493795025
1,0.6,100,1.0672007951410782,0.09480524199679173,5.701154831167177
1,0.6,150,1.0672007951410782,0.05696751077971394,5.697441233026879
1,0.6,200,1.0672007951410782,0.09022716843320575,5.693055143011257
1,0.6,250,1.0672007951410782,0.050048950027537224,5.683320884151553
1,0.6,300,1.0672007951410782,0.09461823726505429,5.682732724606068
1,0.6,350,1.0672007951410782,0.10138780349567256,5.673160006343022
1,0.6,400,1.0672007951410782,0.013829007015338407,5.665998158025446
1,0.6,450,1.0672007951410782,0.037638044772374424,5.649011367798362
1,0.6,500,1.0672007951410782,0.10062330954574579,5.638205897193309
1,0.6,550,1.0672007951410782,0.024345670370069062,5.626993589382893
1,0.6,600,1.0672007951410782,0.018891168392786147,5.621802192788141
1,0.6,650,1.0672007951410782,0.06352675527085376,5.600508815328425
1,0.6,699,1.0672007951410782,0.042135443089024394,5.600698173994826
2,0.4,0,0.7114671967607189,0.38270329214228876,5.599925615046546
2,0.4,50,0.7114671967607189,0.30351545583259376,5.577281893662174
2,0.4,100,0.7114671967607189,0.29696654381575216,5.569498174800521
2,0.4,150,0.7114671967607189,0.2903003123742452,5.553588957600085
2,0.4,200,0.7114671967607189,0.2962046324206488,5.53632988782267
2,0.4,250,0.7114671967607189,0.2938956439695615,5.520536003179965
2,0.4,300,0.7114671967607189,0.2972050417190088,5.507829838069392
2,0.4,350,0.7114671967607189,0.29226170237819704,5.492397568989074
2,0.4,400,0.7114671967607189,0.30141932981622643,5.487658957658566
2,0.4,450,0.7114671967607189,0.30424742539138544,5.47326787406182
2,0.4,500,0.7114671967607189,0.2907872972878564,5.457268294257042
2,0.4,550,0.7114671967607189,0.2998156765784643,5.446201432682399
2,0.4,600,0.7114671967607189,0.2921811812403017,5.445769874547597
2,0.4,650,0.7114671967607189,0.2892220686589863,5.416642660671838
2,0.4,699,0.7114671967607189,0.29755580213315297,5.404927651893927
3,0.2,0,0.35573359838035945,0.6477146142562865,5.405104911693929
3,0.2,50,0.35573359838035945,0.6575518244820568,5.411910057220502
3,0.2,100,0.35573359838035945,0.644481033089459,5.382491452934935
3,0.2,150,0.35573359838035945,0.6465220501131401,5.3837129145941365
3,0.2,200,0.35573359838035945,0.6533922689610698,5.375476655444375
3,0.2,250,0.35573359838035945,0.645766856383795,5.368076148354077
3,0.2,300,0.35573359838035945,0.645044239541309,5.344210368789381
3,0.2,350,0.35573359838035945,0.6446906712282656,5.338472553448172
3,0.2,400,0.35573359838035945,0.6472358473429252,5.303483296306035
3,0.2,450,0.35573359838035945,0.6582820090874493,5.314017974306579
3,0.2,500,0.35573359838035945,0.6445316086883008,5.321569684512596
3,0.2,550,0.35573359838035945,0.6446072314897774,5.278850442041684
3,0.2,600,0.35573359838035945,0.6453255139258942,5.273532418817146
3,0.2,650,0.35573359838035945,0.6543613932843108,5.281126312906358
3,0.2,699,0.35573359838035945,0.6444164233750215,5.264605274557209
4,0.0,0,0.0,1.0000848348687297,5.264976476435439
4,0.0,50,0.0,1.001213697614931,5.254525979681892
4,0.0,100,0.0,1.0010335935759034,5.256438422369039
4,0.0,150,0.0,1.0031346023592997,5.244538499816817
4,0.0,200,0.0,1.0002534925301176,5.2444278182871615
4,0.0,250,0.0,1.0003885621505482,5.218480307323509
4,0.0,300,0.0,1.0120246890282745,5.224109261919907
4,0.0,350,0.0,1.008508698399409,5.191890714918138
4,0.0,400,0.0,1.0001643466213195,5.215463994870521
4,0.0,450,0.0,1.0005202564198525,5.19511237268117
4,0.0,500,0.0,1.000863021646129,5.19069810695726
4,0.0,550,0.0,1.0056692062748218,5.1903166801620415
4,0.0,600,0.0,1.0002762793720694,5.194913068549283
4,0.0,650,0.0,1.0003515703176125,5.170875535778422
4,0.0,700,0.0,1.012182962712197,5.18294137341677
4,0.0,750,0.0,1.0000975353219017,5.161209479212645
4,0.0,800,0.0,1.0014553001499318,5.155892633119322
4,0.0,850,0.0,1.0072087405127117,5.172970103403697
4,0.0,900,0.0,1.0001413764884364,5.1370121201751395
4,0.0,950,0.0,1.0012101947999232,5.148496736264029
