iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,14,2.0038378830462844,0.6119791186449082,5.2390448467895435e-15,610,34,0.052096854044100645,7.855731733943027,0.05
1,14,1.9538378830462844,0.5979267892740086,1.2709203800063439e-13,610,34,0.05205595593391497,7.867763416251526,0.05
2,14,1.9038378830462843,0.5828463985529649,1.840754660955592e-13,610,34,0.05199439508577252,7.880400657799829,0.05
3,14,1.8538378830462843,0.5666490532760267,2.943008624984235e-13,610,34,0.051911117121641745,7.89372349992447,0.05
4,14,1.8038378830462842,0.5492402799576867,4.0348879726832215e-13,610,34,0.05180571455317008,7.907827205043477,0.05
5,14,1.7538378830462842,0.5305211055714435,9.937261278527238e-13,610,34,0.05167868784757202,7.9228327555201945,0.05
6,14,1.7038378830462841,0.5103893931180525,1.4688551528560282e-12,610,34,0.05153171982098246,7.93888807398837,0.05
7,14,1.653837883046284,0.48874103469983965,3.696724835152541e-12,610,34,0.05136775924492606,7.956188552387434,0.05
8,14,1.603837883046284,0.46547059811886343,7.307804920658094e-12,610,34,0.05119096788875221,7.974991009541727,0.05
9,14,1.553837883046284,0.4404706972142006,1.1566504661388e-11,610,34,0.0510064409148637,7.995639506888633,0.05
10,14,1.541337883046284,0.43394273162508346,6.399107901749987e-15,610,34,0.050966952922706824,7.9998009676231145,0.016250000000000014
