trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,1.0332986090598968e-15,True,1.0968195935140061e-13,2.5936571792110374,False,34,34.00000000000023,0.0,2.434778827990964,8.287059113995646
0,1.0,2.5,1.0332986090598968e-15,True,5.006106849741116e-13,2.8170499945423724,False,34,33.999999999995794,4.433786671143025e-12,1.8110469606902198,8.412070517487956
1,-1.0,2.5,1.2471319497161265e-15,True,6.7050735533014634e-15,2.712252412382016,False,34,34.000000000000455,-2.2737367544323206e-13,2.079233758605923,8.26241516299188
1,1.0,2.5,1.2471319497161265e-15,True,6.646634220797892e-12,3.0996562855902194,False,34,33.99999999927263,7.275957614183426e-10,2.3932836132840833,8.460428911303811
2,-1.0,2.5,9.80186573406042e-16,True,5.5664485019439306e-15,4.533562120573958,False,34,34.00000000000023,0.0,1.9342963420232482,8.277134353740163
2,1.0,2.5,9.80186573406042e-16,True,9.073857911128955e-11,4.339845543778321,False,34,33.9999999355947,6.440552624553675e-08,2.019557143897192,8.222170605430149
3,-1.0,2.5,1.2362634892145176e-15,True,5.1833189757964625e-15,4.18418097484779,False,34,34.0,2.2737367544323206e-13,2.101965723769615,8.245303563822258
3,1.0,2.5,1.2362634892145176e-15,True,7.779716822808362e-13,4.525267605601105,False,34,33.99999999999943,7.958078640513122e-13,3.02366719079124,9.029446188743554
4,-1.0,2.5,1.2746413644293689e-15,True,1.392647527305288e-13,3.530614867242238,False,34,34.000000000000114,1.1368683772161603e-13,1.9205954563479462,8.046737474143749
4,1.0,2.5,1.2746413644293689e-15,True,6.340542372929477e-15,2.9810365449550633,True,34,34.000000000000114,1.1368683772161603e-13,2.4639174694300388,7.9932075021356885
