iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,6,2.059665273372577,0.8066275165342481,7.888303205059217e-14,613,31,2.4311571047617153e-09,6.162230915218757,0.05
1,6,2.009665273372577,0.7966320204171121,2.0798282917157586e-12,611,33,1.1281630864599733e-09,6.164441569258767,0.05
2,6,1.959665273372577,0.7853939979694861,3.620274108608922e-13,610,34,9.746781527663737e-05,6.166945820558849,0.05
3,6,1.909665273372577,0.7721582942469527,6.518325978108381e-13,610,34,0.0007514671391239038,6.169545824874532,0.05
4,6,1.859665273372577,0.7572750316659905,6.297603660558455e-13,610,34,0.0014413060373483942,6.17240921129393,0.05
5,6,1.8096652733725769,0.7405804428022783,7.777439490537922e-13,610,34,0.002160932683081495,6.175574288502099,0.05
6,6,1.7596652733725768,0.7219170908273624,9.298393635480964e-13,610,34,0.002910963074272634,6.1790903039072065,0.05
7,6,1.7096652733725768,0.7011392790902604,1.1444234976377762e-12,610,34,0.003694683574441362,6.183022696384996,0.05
8,6,1.6596652733725767,0.6781149631082412,1.3508605817307502e-12,610,34,0.004515227148546883,6.1874580321183865,0.05
9,6,1.6096652733725767,0.6527205611463641,1.5133961285910303e-12,610,34,0.0053744036296113715,6.192509597463658,0.05
10,6,1.5596652733725767,0.6248246664282837,1.6410086990163907e-12,610,34,0.006271455779459145,6.198327404149703,0.05
11,6,1.5096652733725766,0.5942575495498486,1.9753971236996816e-12,610,34,0.007201001446939686,6.2051094928194885,0.05
12,6,1.4596652733725766,0.5607655596742404,3.627677784438587e-12,610,34,0.008149450207731156,6.213132827726421,0.05
13,6,1.4096652733725765,0.5239526798216625,8.903834609709409e-12,610,34,0.009090563034600945,6.222804800168008,0.05
14,6,1.3596652733725765,0.4832129533178735,2.6366337632867457e-11,610,34,0.009987340328983909,6.234763839499694,0.05
15,6,1.3096652733725764,0.43765521236756355,9.846894445138206e-11,610,34,0.010819432497538091,6.250082195266134,0.05
16,6,1.2596652733725764,0.3860155440520427,4.6756520365932984e-15,610,34,0.011638112465480788,6.270724870303553,0.05
17,6,1.2096652733725763,0.3265572594873674,7.187449419475276e-15,610,34,0.012581093171349122,6.300863822999725,0.05
18,6,1.1596652733725763,0.25714546635661506,5.756911401128666e-15,610,34,0.013753282457876605,6.3517896556880045,0.05
19,6,1.1096652733725763,0.17809458681035317,4.644355144155803e-15,610,34,0.014748085004503649,6.463660203843659,0.05
20,6,1.0596652733725762,0.110005665179413,2.2810989072794332e-11,610,34,0.014792861319365637,6.710525232221929,0.05
21,6,1.03,0.07150634725260767,5.21804946177024e-12,610,34,0.014756917944496736,6.8859875282198315,0.03856485538434904
