trial,sign,stage,step,radius,shell_weight,obstruction,constraint_residual,distance_from_home,max_abs_amplitude,accepted,landing,sus_channel,sus_residual,sus_max_abs_amplitude,best_channel,best_amplitude,best_killability,best_death_distance,delete_susceptibility,susceptibility_channel,novelty_from_home,novelty_from_archive,tangent_dim,home_tangent_dim,genericity_tau,home_soft_nullity,candidate_soft_nullity,soft_nullity_gain,correction_norm,branch_score
0,-1.0,0,0,3.125,8.0,1.5007689650243795e-15,1.486473217932961,3.1050251320651783,6.903353563930057,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,50,3.125,8.0,1.5007689650243795e-15,0.0882868639029234,3.1275183358724217,6.8646820441507455,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,100,3.125,8.0,1.5007689650243795e-15,0.025596387637950482,3.1249177673822914,6.888028740992661,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,150,3.125,8.0,1.5007689650243795e-15,0.016049697055943706,3.1249048074727095,6.900803984966837,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,200,3.125,8.0,1.5007689650243795e-15,0.020648846023348832,3.1248846651500246,6.910426422747784,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,250,3.125,8.0,1.5007689650243795e-15,0.014725677854302618,3.124978047885231,6.917987871557031,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,300,3.125,8.0,1.5007689650243795e-15,0.02712862199121207,3.124963433816196,6.924114349426885,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,349,3.125,8.0,1.5007689650243795e-15,0.01601311393358472,3.124989998526855,6.928410274752579,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,0,3.125,3.0,1.5007689650243795e-15,0.017982724844107043,3.124969948624294,6.928558377620615,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,50,3.125,3.0,1.5007689650243795e-15,0.04324459986581381,3.1250003352332163,6.931941869927901,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,100,3.125,3.0,1.5007689650243795e-15,0.013674557064753769,3.12465005696583,6.933875252874627,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,150,3.125,3.0,1.5007689650243795e-15,0.019045827061577064,3.124923351579593,6.935566427311147,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,200,3.125,3.0,1.5007689650243795e-15,0.03859918847185395,3.1249331827060485,6.932062339235486,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,250,3.125,3.0,1.5007689650243795e-15,0.032393580025923525,3.125018233399053,6.933251940735104,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,300,3.125,3.0,1.5007689650243795e-15,0.03353176134137551,3.124942035425114,6.930074470903591,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,349,3.125,3.0,1.5007689650243795e-15,0.07457211630872577,3.1251171428464457,6.928411262158076,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,0,3.125,1.0,1.5007689650243795e-15,0.06284048347586986,3.1246939850351696,6.928295192576031,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,50,3.125,1.0,1.5007689650243795e-15,0.054864758369896835,3.124088735984342,6.922743511851629,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,100,3.125,1.0,1.5007689650243795e-15,0.010803025642763656,3.124918147451645,6.91488491246702,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,150,3.125,1.0,1.5007689650243795e-15,0.03903655783691122,3.1254522405776632,6.910921936382309,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,200,3.125,1.0,1.5007689650243795e-15,0.06047605242247638,3.124159143563077,6.903430323543991,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,250,3.125,1.0,1.5007689650243795e-15,0.01454750404209074,3.124825680249045,6.896277886359108,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,300,3.125,1.0,1.5007689650243795e-15,0.04389126616076455,3.1254361705857017,6.889312862565211,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,349,3.125,1.0,1.5007689650243795e-15,0.0822827223164121,3.122980372804645,6.879818167293007,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,0,3.125,0.3,1.5007689650243795e-15,0.07792926885698943,3.12349880431649,6.879568465827937,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,50,3.125,0.3,1.5007689650243795e-15,0.0382111227209675,3.12175639058776,6.866237702271048,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,100,3.125,0.3,1.5007689650243795e-15,0.05577773150809004,3.1246896228760104,6.866805838803734,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,150,3.125,0.3,1.5007689650243795e-15,0.015171993203866248,3.125221764514219,6.850679908478115,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,200,3.125,0.3,1.5007689650243795e-15,0.050726896244439164,3.120269874647434,6.840668703205204,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,250,3.125,0.3,1.5007689650243795e-15,0.09288111184208413,3.123025669823507,6.834804976564625,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,300,3.125,0.3,1.5007689650243795e-15,0.06028992146727183,3.124913774847496,6.819447931239116,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,349,3.125,0.3,1.5007689650243795e-15,0.013081738436988592,3.125037724979579,6.812212866193445,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,-2,0,3.125,0.0,1.5007689650243795e-15,,,,,susceptibility_probe,6,2.5250872692658297,6.819052050153105,,,,,,,,,,,,,,,,
0,-1.0,-2,25,3.125,0.0,1.5007689650243795e-15,,,,,susceptibility_probe,6,1.0916487552473053,6.662709415186182,,,,,,,,,,,,,,,,
0,-1.0,-2,50,3.125,0.0,1.5007689650243795e-15,,,,,susceptibility_probe,6,1.0224714054972306,6.668583023771515,,,,,,,,,,,,,,,,
0,-1.0,-2,75,3.125,0.0,1.5007689650243795e-15,,,,,susceptibility_probe,6,1.011607750453614,6.696046922128811,,,,,,,,,,,,,,,,
0,-1.0,-2,100,3.125,0.0,1.5007689650243795e-15,,,,,susceptibility_probe,6,1.0080826942522414,6.731510140833603,,,,,,,,,,,,,,,,
0,-1.0,-2,125,3.125,0.0,1.5007689650243795e-15,,,,,susceptibility_probe,6,1.0061688834116183,6.764251957396878,,,,,,,,,,,,,,,,
0,-1.0,-2,139,3.125,0.0,1.5007689650243795e-15,,,,,susceptibility_probe,6,1.0053734056107924,6.780937394263473,,,,,,,,,,,,,,,,
0,-1.0,-2,0,3.125,0.0,1.5007689650243795e-15,,,,,susceptibility_probe,10,2.3938296486025097,6.818576727723554,,,,,,,,,,,,,,,,
0,-1.0,-2,25,3.125,0.0,1.5007689650243795e-15,,,,,susceptibility_probe,10,1.0965028195777247,6.611345589868635,,,,,,,,,,,,,,,,
0,-1.0,-2,50,3.125,0.0,1.5007689650243795e-15,,,,,susceptibility_probe,10,1.033188421689521,6.615137122718695,,,,,,,,,,,,,,,,
0,-1.0,-2,75,3.125,0.0,1.5007689650243795e-15,,,,,susceptibility_probe,10,1.0192512055753977,6.675616173087789,,,,,,,,,,,,,,,,
0,-1.0,-2,100,3.125,0.0,1.5007689650243795e-15,,,,,susceptibility_probe,10,1.013240489434178,6.736132219543861,,,,,,,,,,,,,,,,
