trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,9.340175820654218e-16,True,1.8591985683594927e-11,2.860129595966523,True,64,63.999999990895276,9.104041964747012e-09,2.0795673909950962,5.061378389433214
0,1.0,2.5,9.340175820654218e-16,True,1.4247728931260634e-14,4.744729899652708,True,64,63.99999999999909,2.2737367544323206e-13,2.122240026166403,4.245534281522625
1,-1.0,2.5,1.0193594690517822e-15,True,3.414857601508414e-15,2.89932832182068,True,64,64.0,-6.821210263296962e-13,2.047177454758801,4.540157932983423
1,1.0,2.5,1.0193594690517822e-15,True,5.497777389199409e-13,3.34475216078729,True,64,63.999999999991815,7.503331289626658e-12,2.093791387811662,4.608450165382896
2,-1.0,2.5,1.0022455320965985e-15,True,2.2636402960653997e-11,2.628097457289982,True,64,63.999999942167165,5.783215328847291e-08,2.191140575960488,4.937748722183677
2,1.0,2.5,1.0022455320965985e-15,True,3.311850397977773e-15,2.110321393599792,True,64,63.99999999999909,2.2737367544323206e-13,2.0873587271666474,4.399421728154284
3,-1.0,2.5,8.95723520267409e-16,True,3.1848966929568123e-15,1.734336267540086,True,64,63.99999999999909,2.2737367544323206e-13,1.9730691779253904,4.475778347874711
3,1.0,2.5,8.95723520267409e-16,True,2.839194079286186e-15,2.6191555802281026,True,64,63.99999999999932,0.0,1.869907630768334,4.366466016416072
4,-1.0,2.5,9.07944456301159e-16,True,1.7564790136078606e-12,1.7158232305569028,True,64,63.99999999993395,6.536993168992922e-11,2.310944796507197,4.899513178090847
4,1.0,2.5,9.07944456301159e-16,True,2.2157847539148102e-11,2.2340762403848027,True,64,63.999999989474645,1.0524672688916326e-08,2.0430750181048745,4.465194541973131
