trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,2.807420549545694e-15,True,3.687444254318319e-15,2.5814690892617635,True,64,63.99999999997965,4.888534022029489e-12,2.0566526352512158,4.400580169360458
0,1.0,2.5,2.807420549545694e-15,True,3.90483526429848e-15,2.5200114977484915,True,64,63.99999999998124,3.296918293926865e-12,2.081174265821813,4.545349790527566
1,-1.0,2.5,4.507589368040695e-15,True,2.8827040726710335e-15,2.423485256442248,True,64,63.99999999997988,4.661160346586257e-12,1.9293650567297023,4.316696105277305
1,1.0,2.5,4.507589368040695e-15,True,5.3808616224490565e-12,3.422745863605925,True,70,69.9999999951417,-5.999999995157168,2.0897499995875153,5.114295847251426
2,-1.0,2.5,3.6884265459351225e-15,True,6.7744940419016894e-12,2.7110366984294454,True,64,63.999999986231046,1.3753492567047942e-08,2.046818715969868,4.264985643510541
2,1.0,2.5,3.6884265459351225e-15,True,3.053855711784128e-14,1.9213308706113457,True,64,63.99999999997988,4.661160346586257e-12,2.004892476173906,5.40417033785212
3,-1.0,2.5,1.8540331676796474e-15,True,2.674406067837422e-15,2.5160772085001577,True,64,63.999999999979764,4.774847184307873e-12,2.2495231299419136,4.454368771903685
3,1.0,2.5,1.8540331676796474e-15,True,2.754761437044153e-15,2.189517832664691,True,64,63.99999999998249,2.0463630789890885e-12,2.0560917692097456,4.856899074554941
4,-1.0,2.5,3.1914437269471783e-15,True,1.11552042033135e-12,2.443606059000516,True,64,63.999999999450324,5.342144504538737e-10,2.1911439733944573,4.475978094284345
4,1.0,2.5,3.1914437269471783e-15,True,3.801849099857229e-15,2.1833219762936262,True,64,63.99999999998067,3.865352482534945e-12,1.9869965775266987,4.730274185040779
