iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,11,1.4405958262628402,0.6117769355675358,3.663344183537235e-15,636,64,0.0018351116656945025,5.132881936055409,0.05
1,11,1.41559582626284,0.5911261840388651,3.0796189781532584e-15,636,64,0.0017750029451098967,5.130600948990741,0.03250000000000003
2,11,1.3993458262628402,0.5770399982336069,3.820029888626541e-14,636,64,0.0017126410674998774,5.1291664315901135,0.021124999999999984
3,11,1.3782208262628401,0.5578423256413706,2.987949004635114e-11,636,64,0.0016108969811822462,5.1273318875567915,0.02746250000000008
4,11,1.36448957626284,0.5448552715382436,2.1684326238556936e-14,636,64,0.0015335726804120702,5.126182002135709,0.01785062500000011
5,11,1.3466389512628398,0.5272883466278472,3.3986860550117887e-15,636,64,0.0014188178000878362,5.124726882631308,0.023205812500000155
6,11,1.3350360450128398,0.5154890342618434,1.4081468886324807e-14,636,64,0.0013323486464720544,5.123812635466387,0.015083778125000058
7,11,1.3199522668878396,0.49962926359473864,3.3553258612440723e-15,636,64,0.001200883238363552,5.122654394680124,0.01960891156250022
8,11,1.3003433553253394,0.4780935393604264,3.163971945588038e-15,636,64,0.000998758955393701,5.121181184422439,0.025491585031250288
9,11,1.2875975628097143,0.46362138690709864,2.888714383205761e-15,636,64,0.0008573081938004033,5.12032126696421,0.01656953027031267
10,11,1.2710280325394017,0.44411824890124063,3.0850178679191527e-15,636,64,0.0006509757460426731,5.119238699474381,0.021540389351406387
11,11,1.2602578378636986,0.431115745363372,8.03938545053224e-11,636,64,0.0005053422573884272,5.118632393986485,0.014001253078414122
12,11,1.2462565847852844,0.4137071704538516,3.79876620179504e-12,636,64,0.00030022452602793565,5.1179018430307215,0.0182016290019384
13,11,1.2371557702843152,0.40218152436942445,2.4077903701114646e-11,636,64,0.00015682929673777247,5.117511754076169,0.01183105885125999
14,11,1.2253247114330552,0.3868366828728165,1.7518965477722975e-11,636,64,3.881062319236581e-05,5.117058884335237,0.015380376506638017
15,11,1.2176345231797363,0.37673693749085807,3.597791468135677e-15,636,64,0.00017590256199314822,5.116836792204299,0.009997244729314726
16,11,1.2076372784504217,0.363355167343552,3.3144358838054917e-15,636,64,0.0003602504308084959,5.11659248563418,0.012996418148109012
17,11,1.1946408603023126,0.3455266531787773,2.834472755958826e-15,636,64,0.0006119780838939311,5.116365981879527,0.016895343592541745
18,11,1.1861931885060417,0.3338559627652053,2.907171134538442e-15,636,64,0.0007870813721476144,5.11633628268474,0.010981973335152207
19,11,1.1752112151708896,0.31839986273784027,1.7460956730828705e-11,636,64,0.0010242722942259172,5.116357317299929,0.014276565335697811
20,11,1.1680729325030406,0.3083477949344088,3.5002654772330278e-15,636,64,0.0011896193959505094,5.116479580551778,0.009279767468203548
21,11,1.158793165034837,0.2951006720699704,3.5336497742922385e-15,636,64,0.0014101188941765912,5.116672280081682,0.012063697708664512
22,11,1.1527613161805048,0.2865243951237308,3.1602189601134805e-11,636,64,0.0015613145170425252,5.1168935692308155,0.007841403510631962
23,11,1.1449199126698728,0.2752665508156998,3.279366876454791e-15,636,64,0.0017625081372133326,5.117195930455502,0.010193824563821608
24,11,1.139823000387962,0.2679970152535964,9.52260023889878e-12,636,64,0.0018992159627047452,5.117476332281676,0.006625985966484016
25,11,1.1331970144214778,0.25848357234066743,3.0696220956415904e-15,636,64,0.002081284189465154,5.117832322550755,0.00861378175642935
26,11,1.1288901235432631,0.2523447996896345,5.1189293061268096e-14,636,64,0.0022028255677237546,5.118141827792608,0.005598958141679078
27,11,1.123291165401584,0.24432911876746652,2.7246951818960086e-15,636,64,0.0023631002013343506,5.11852912897662,0.00727864558418283
28,11,1.1160125198174011,0.23386400787449943,4.417188268698614e-13,636,64,0.0025778588344799276,5.118960245390995,0.009462239259437765
29,11,1.1112814001876823,0.22712495577693168,3.324422116513105e-12,636,64,0.002722475832156562,5.1193652505150675,0.00615045551863449
30,11,1.1051309446690478,0.21834440075594594,2.5840910696416595e-15,636,64,0.0029104106401852087,5.119822623018177,0.00799559217422481
31,11,1.1011331485819356,0.2126653548930791,3.666158020539218e-15,636,64,0.0030368713439036456,5.12024029633399,0.005197134913246082
32,11,1.0959360136686895,0.2052630600827456,9.898529875357587e-12,636,64,0.003204119758478953,5.120724270109742,0.006756275387219834
33,11,1.0925578759750796,0.20045768436872088,5.559044698339293e-11,636,64,0.0033113264455345596,5.121158582682841,0.004391579001692936
34,11,1.0881662969733867,0.19418686531997562,3.1636213985476034e-15,636,64,0.003453458075231656,5.121683900975354,0.005709052702200701
35,11,1.082457244271186,0.18599212338144328,3.7657752935639255e-15,636,64,0.003657886893654719,5.12230655705175,0.007421768512861027
36,11,1.0787463600147555,0.18064209715962043,2.7964815608102755e-15,636,64,0.003780694512485236,5.122903702985201,0.004824149533359668
37,11,1.073922210481396,0.17363326254852376,2.9005271417870574e-15,636,64,0.0039486777079361735,5.123657367640793,0.006271394393367525
38,11,1.0676508160880285,0.16440817973794264,2.662463307169058e-15,636,64,0.004171391816182592,5.124620363786439,0.008152812711377666
39,11,1.0635744097323396,0.15832912265395746,3.9644293223353696e-15,636,64,0.004316631552824187,5.125512063712149,0.0052993282623954975
