trial,sign,stage,step,radius,shell_weight,obstruction,constraint_residual,distance_from_home,max_abs_amplitude,accepted,landing,sus_channel,sus_residual,sus_max_abs_amplitude,best_channel,best_amplitude,best_killability,best_death_distance,delete_susceptibility,susceptibility_channel,novelty_from_home,novelty_from_archive,tangent_dim,home_tangent_dim,genericity_tau,home_soft_nullity,candidate_soft_nullity,soft_nullity_gain,correction_norm,branch_score
0,-1.0,0,0,3.125,8.0,1.0643631558029652e-15,1.497132515669712,3.074701357867554,5.108570137518679,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,50,3.125,8.0,1.0643631558029652e-15,0.08646316642339953,3.1229517319648568,5.13482519804125,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,100,3.125,8.0,1.0643631558029652e-15,0.019575380510281425,3.1248027169399095,5.139400927730798,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,150,3.125,8.0,1.0643631558029652e-15,0.008710519465211307,3.124985017935809,5.142253060552876,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,200,3.125,8.0,1.0643631558029652e-15,0.004147904350083604,3.1249919826749504,5.143937137126589,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,250,3.125,8.0,1.0643631558029652e-15,0.009338025639389066,3.124972821480143,5.144548537111345,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,300,3.125,8.0,1.0643631558029652e-15,0.0030580992424571146,3.1250079090087195,5.144655741681541,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,349,3.125,8.0,1.0643631558029652e-15,0.004925071502485747,3.1250065746239977,5.1445159241103235,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,0,3.125,3.0,1.0643631558029652e-15,0.004581417886516596,3.1249991640691577,5.144508849996996,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,50,3.125,3.0,1.0643631558029652e-15,0.01089433709130443,3.125012719116346,5.14365640426895,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,100,3.125,3.0,1.0643631558029652e-15,0.021981076823873805,3.1249975018745464,5.142365680231287,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,150,3.125,3.0,1.0643631558029652e-15,0.031971220623051785,3.1249765140184813,5.140574475960791,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,200,3.125,3.0,1.0643631558029652e-15,0.056555654471181015,3.125156698478481,5.1394352291608305,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,250,3.125,3.0,1.0643631558029652e-15,0.013644239791459038,3.1250633465346063,5.1374936232845885,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,300,3.125,3.0,1.0643631558029652e-15,0.009804459897450036,3.125027174107449,5.133845412827767,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,349,3.125,3.0,1.0643631558029652e-15,0.033394827717859794,3.1248274001851715,5.132261052507301,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,0,3.125,1.0,1.0643631558029652e-15,0.02901387053279608,3.125149754850272,5.132001606004557,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,50,3.125,1.0,1.0643631558029652e-15,0.04175673974799734,3.1248910196707946,5.129486180231215,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,100,3.125,1.0,1.0643631558029652e-15,0.014126512397315293,3.1249598593070895,5.125424919063268,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,150,3.125,1.0,1.0643631558029652e-15,0.018619102322992968,3.124878622406992,5.119629016794959,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,200,3.125,1.0,1.0643631558029652e-15,0.050710667917658124,3.124720671614898,5.116885976123621,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,250,3.125,1.0,1.0643631558029652e-15,0.0224294992238964,3.124948401521777,5.111139209727488,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,300,3.125,1.0,1.0643631558029652e-15,0.026811995668820407,3.1248343865913353,5.107195847095099,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,349,3.125,1.0,1.0643631558029652e-15,0.059222937172260175,3.125104053611857,5.103526342134663,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,0,3.125,0.3,1.0643631558029652e-15,0.05937397209785272,3.124763764918388,5.103493406028688,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,50,3.125,0.3,1.0643631558029652e-15,0.015537695014933328,3.124963958344716,5.092862001820311,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,100,3.125,0.3,1.0643631558029652e-15,0.0528657407400809,3.1254423255125996,5.089101069512599,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,150,3.125,0.3,1.0643631558029652e-15,0.06913165004569481,3.124772118793421,5.08398245122542,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,200,3.125,0.3,1.0643631558029652e-15,0.022232820227733457,3.125103754832472,5.075024104370478,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,250,3.125,0.3,1.0643631558029652e-15,0.026546321254124282,3.125234207143654,5.066898027946925,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,300,3.125,0.3,1.0643631558029652e-15,0.04814410041578109,3.1256416211713582,5.060329370900692,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,349,3.125,0.3,1.0643631558029652e-15,0.050608638779785255,3.124524188485974,5.0516752114326895,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,-2,0,3.125,0.0,1.0643631558029652e-15,,,,,susceptibility_probe,15,2.189557613000166,5.028576612194383,,,,,,,,,,,,,,,,
0,-1.0,-2,25,3.125,0.0,1.0643631558029652e-15,,,,,susceptibility_probe,15,1.0443170078120985,4.847502366896612,,,,,,,,,,,,,,,,
0,-1.0,-2,50,3.125,0.0,1.0643631558029652e-15,,,,,susceptibility_probe,15,1.0065029885699852,4.799557527500389,,,,,,,,,,,,,,,,
0,-1.0,-2,75,3.125,0.0,1.0643631558029652e-15,,,,,susceptibility_probe,15,1.0015473063293951,4.799656579048606,,,,,,,,,,,,,,,,
0,-1.0,-2,100,3.125,0.0,1.0643631558029652e-15,,,,,susceptibility_probe,15,1.0007533445319763,4.803357695095184,,,,,,,,,,,,,,,,
0,-1.0,-2,125,3.125,0.0,1.0643631558029652e-15,,,,,susceptibility_probe,15,1.0004367456217753,4.806206862117946,,,,,,,,,,,,,,,,
0,-1.0,-2,139,3.125,0.0,1.0643631558029652e-15,,,,,susceptibility_probe,15,1.0003213277353078,4.80721787023895,,,,,,,,,,,,,,,,
0,-1.0,-2,0,3.125,0.0,1.0643631558029652e-15,,,,,susceptibility_probe,9,2.2753957696841844,5.029615449007687,,,,,,,,,,,,,,,,
0,-1.0,-2,25,3.125,0.0,1.0643631558029652e-15,,,,,susceptibility_probe,9,1.0569413253227093,4.8057185062583265,,,,,,,,,,,,,,,,
0,-1.0,-2,50,3.125,0.0,1.0643631558029652e-15,,,,,susceptibility_probe,9,1.0041203495359374,4.752869267778913,,,,,,,,,,,,,,,,
0,-1.0,-2,75,3.125,0.0,1.0643631558029652e-15,,,,,susceptibility_probe,9,1.0009088081212703,4.747427575861456,,,,,,,,,,,,,,,,
0,-1.0,-2,100,3.125,0.0,1.0643631558029652e-15,,,,,susceptibility_probe,9,1.0004859744630912,4.744683933981806,,,,,,,,,,,,,,,,
0,-1.0,-2,125,3.125,0.0,1.0643631558029652e-15,,,,,susceptibility_probe,9,1.0003624165643294,4.744245004681793,,,,,,,,,,,,,,,,
0,-1.0,-2,139,3.125,0.0,1.0643631558029652e-15,,,,,susceptibility_probe,9,1.000314206651546,4.744429480098602,,,,,,,,,,,,,,,,
