iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,3,1.2936208568671848,0.6598877507614269,4.78152882517424e-15,622,50,0.0651690696137344,5.276252626677799,0.05
1,3,1.2436208568671847,0.6193965815945462,4.06209726428421e-15,622,50,0.06504685029563509,5.278109905797778,0.05
2,3,1.1936208568671847,0.5661975944528664,3.934604435627978e-15,622,50,0.06502342463569755,5.282464775853996,0.05
3,3,1.1436208568671846,0.49436805005241363,2.712183923554473e-13,622,50,0.06546878253702207,5.295354074899636,0.05
4,3,1.0936208568671846,0.3921764528682507,6.925747918991493e-15,622,50,0.06985193986569349,5.310384213430585,0.05
5,3,1.0686208568671844,0.3218578578103115,1.928959106170909e-12,622,50,0.07183400815621654,5.285825513863274,0.03250000000000003
6,3,1.0523708568671846,0.26419510540040675,4.0074680709994015e-15,622,50,0.07323326715104718,5.248933653748112,0.021124999999999984
7,3,1.0418083568671845,0.2192645800644111,3.820171264819498e-15,622,50,0.07403265537270565,5.207888795133602,0.01373125000000004
8,3,1.0359041784335923,0.1907123697469276,1.5080143669104358e-13,622,50,0.07418504769966537,5.187606977396198,0.007675431963669932
9,3,1.03,0.15900962553029627,4.752826117563068e-12,622,50,0.07423086620467889,5.160571164111096,0.007675431963669932
