iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,10,1.561623853594851,0.7396630997381514,3.5067602419902016e-15,621,51,0.019879198241389787,4.3113348235125475,0.05
1,10,1.511623853594851,0.7238863830997727,1.4220497056570468e-11,621,51,0.02190863921890767,4.309920486521852,0.05
2,10,1.461623853594851,0.7052559306923448,3.992603493916972e-11,621,51,0.024379091213738116,4.308210639776361,0.05
3,10,1.4116238535948509,0.6830441398234958,3.376421047777297e-15,621,51,0.02744552802482023,4.306117823023762,0.05
4,10,1.3616238535948508,0.6562848975941183,3.784082728391114e-15,621,51,0.031365323914556195,4.303412833997796,0.05
5,10,1.3116238535948508,0.6236735921184878,4.754198371896414e-14,621,51,0.03653608012371916,4.299604645098332,0.05
6,10,1.2616238535948507,0.5834086187032392,1.1319492885682655e-11,621,51,0.043460759098654364,4.295382225953616,0.05
7,10,1.2116238535948507,0.5329592535955587,3.474540868912487e-15,621,51,0.05243615766745831,4.341209257332162,0.05
8,10,1.1616238535948507,0.46837787981149603,4.99270870021938e-15,621,51,0.062296922580220314,4.41546898897485,0.05
9,10,1.1366238535948505,0.4290420078949256,8.73481535243481e-12,621,51,0.0641574268271142,4.439444496042942,0.03250000000000003
10,10,1.1041238535948505,0.36852822816142866,3.850510218258874e-15,621,51,0.0656690443011248,4.4791706100623205,0.04224999999999997
11,10,1.0829988535948507,0.3216249822059481,3.331961167004531e-15,621,51,0.06486929025232042,4.487336036590967,0.027462499999999935
12,10,1.0555363535948508,0.2474338205855555,2.9883593473927587e-15,621,51,0.06170757414848328,4.4802046974906995,0.03570124999999993
13,10,1.03,0.15387866171309264,5.944717762548419e-15,621,51,0.05525359099840217,4.4449456845417235,0.03319725967330596
