stage,fraction,step,target_amplitude,tensor_residual,max_abs_amplitude
0,0.8,0,1.706538297842377,1.3246372712558407,4.581995867675451
0,0.8,50,1.706538297842377,0.06390287759732319,4.492811771956377
0,0.8,100,1.706538297842377,0.012898916208919815,4.510614853780134
0,0.8,150,1.706538297842377,0.006199968188613738,4.521106127348244
0,0.8,200,1.706538297842377,0.0035693763698688165,4.523237012201328
0,0.8,250,1.706538297842377,0.005924352993480512,4.522549563891213
0,0.8,300,1.706538297842377,0.02657044817503828,4.522137802575314
0,0.8,350,1.706538297842377,0.024037369737607787,4.519866989010566
0,0.8,400,1.706538297842377,0.05167071958926821,4.516583515863477
0,0.8,450,1.706538297842377,0.008946978447974058,4.512030072160307
0,0.8,500,1.706538297842377,0.014735828736825475,4.499936517430236
0,0.8,550,1.706538297842377,0.06487928372697814,4.498308753746294
0,0.8,600,1.706538297842377,0.014873050908665392,4.485307954190198
0,0.8,650,1.706538297842377,0.046995806620039,4.47337327157127
0,0.8,699,1.706538297842377,0.026270622921891366,4.469162589782663
1,0.6,0,1.2799037233817827,0.3409439851155797,4.469907268858143
1,0.6,50,1.2799037233817827,0.024667012276521655,4.487796248597692
1,0.6,100,1.2799037233817827,0.03517515528388385,4.47072088978273
1,0.6,150,1.2799037233817827,0.063255835706533,4.468457154358834
1,0.6,200,1.2799037233817827,0.011482971423987465,4.440015021070954
1,0.6,250,1.2799037233817827,0.0323218536521847,4.425088877400818
1,0.6,300,1.2799037233817827,0.007364107390049649,4.424572234401908
1,0.6,350,1.2799037233817827,0.018122380053782316,4.394749434128841
1,0.6,400,1.2799037233817827,0.04005085153149699,4.3849408359152795
1,0.6,450,1.2799037233817827,0.025008574480686885,4.383103545852149
1,0.6,500,1.2799037233817827,0.009847046459156633,4.364131307680437
1,0.6,550,1.2799037233817827,0.030310626397803905,4.3331466000356595
1,0.6,600,1.2799037233817827,0.09055240218907251,4.332805915208672
1,0.6,650,1.2799037233817827,0.006919357575113229,4.3196182958224885
1,0.6,699,1.2799037233817827,0.019069773690336404,4.303144556349866
2,0.4,0,0.8532691489211885,0.40485925074752444,4.303101171969955
2,0.4,50,0.8532691489211885,0.1750564579225992,4.2949319842186755
2,0.4,100,0.8532691489211885,0.16675523906679304,4.391583817469315
2,0.4,150,0.8532691489211885,0.1626835733923744,4.4280819944775365
2,0.4,200,0.8532691489211885,0.15368812820453204,4.427575903444711
2,0.4,250,0.8532691489211885,0.15919542327922634,4.43928222452532
2,0.4,300,0.8532691489211885,0.14765289180577879,4.424811612076384
2,0.4,350,0.8532691489211885,0.14832795630921436,4.417701509465854
2,0.4,400,0.8532691489211885,0.1644170421249598,4.412325619277823
2,0.4,450,0.8532691489211885,0.1670723004038936,4.408956332110527
2,0.4,500,0.8532691489211885,0.14857369946543922,4.397803051755393
2,0.4,550,0.8532691489211885,0.14815058870030479,4.381932469226735
2,0.4,600,0.8532691489211885,0.148551141344718,4.372553492324913
2,0.4,650,0.8532691489211885,0.15235596210959904,4.366193389204717
2,0.4,699,0.8532691489211885,0.15131523351271237,4.357698121337838
3,0.2,0,0.4266345744605943,0.574497951456727,4.358070538826755
3,0.2,50,0.4266345744605943,0.5739265008545653,4.345719517726132
3,0.2,100,0.4266345744605943,0.5734983577287979,4.331466791689233
3,0.2,150,0.4266345744605943,0.5740624863602489,4.325182543034945
3,0.2,200,0.4266345744605943,0.5776505562380123,4.326747294330735
3,0.2,250,0.4266345744605943,0.5735660676791801,4.308950902653864
3,0.2,300,0.4266345744605943,0.5739461444573722,4.290387895795399
3,0.2,350,0.4266345744605943,0.5738906700315867,4.281567403184145
3,0.2,400,0.4266345744605943,0.5743920084078805,4.284941205366999
3,0.2,450,0.4266345744605943,0.5740110160811882,4.277344347739913
3,0.2,500,0.4266345744605943,0.5742965260546701,4.262071515332229
3,0.2,550,0.4266345744605943,0.5743642521029629,4.249160797728049
3,0.2,600,0.4266345744605943,0.5758103792056998,4.2411641423440765
3,0.2,650,0.4266345744605943,0.578566505366576,4.23716208071319
3,0.2,699,0.4266345744605943,0.5746136692143785,4.22367360634534
4,0.0,0,0.0,1.0005827137895842,4.223598633474445
4,0.0,50,0.0,1.0012202243574315,4.2134951708748165
4,0.0,100,0.0,1.0119370930328253,4.207832854522093
4,0.0,150,0.0,1.0000587562014902,4.194881925090012
4,0.0,200,0.0,1.0006163801779189,4.171765467207231
4,0.0,250,0.0,1.000319022546089,4.1799945849187985
4,0.0,300,0.0,0.4241910384895903,4.114779503918145
4,0.0,350,0.0,0.17941124347612508,4.551095242673261
4,0.0,400,0.0,0.12012173838448457,4.782028897622766
4,0.0,450,0.0,0.07315938769133565,4.817643781280847
4,0.0,500,0.0,0.04464583065771183,4.809999337189614
4,0.0,550,0.0,0.08698875967738995,4.799519704679086
4,0.0,600,0.0,0.025195198191226578,4.809552931671614
4,0.0,650,0.0,0.024387910251384547,4.7992358119183285
4,0.0,700,0.0,0.046962184973273216,4.801527425613938
4,0.0,750,0.0,0.027295249361378976,4.805839536736204
4,0.0,800,0.0,0.025857215302908004,4.7840301187755685
4,0.0,850,0.0,0.06382744628424854,4.776777793951234
4,0.0,900,0.0,0.033957277836924926,4.756731083159491
4,0.0,950,0.0,0.04977852692858371,4.7532992286943285
4,0.0,1000,0.0,0.018198829430435357,4.750053372266903
4,0.0,1050,0.0,0.030242304462334498,4.713151808108115
4,0.0,1100,0.0,0.09452485544977698,4.716381181158122
4,0.0,1150,0.0,0.01333891737684555,4.69868592694197
4,0.0,1200,0.0,0.03737822378221761,4.676747886561039
4,0.0,1250,0.0,0.11759350317238564,4.677157291785674
4,0.0,1300,0.0,0.02021202344720423,4.665170444876886
4,0.0,1350,0.0,0.03545548963615798,4.645005642462796
4,0.0,1400,0.0,0.08128697053418542,4.64406370382196
4,0.0,1450,0.0,0.056279450559800284,4.6376953147420625
4,0.0,1500,0.0,0.06695176172692732,4.614738096221657
4,0.0,1550,0.0,0.06177842471959185,4.607497768460425
4,0.0,1600,0.0,0.01931464020331142,4.5925640406015225
4,0.0,1650,0.0,0.025322707404877205,4.576980715275061
4,0.0,1700,0.0,0.052601977001873516,4.559274082546932
4,0.0,1750,0.0,0.11403475539463834,4.560905122395241
4,0.0,1800,0.0,0.01060821164135709,4.539368264564748
4,0.0,1850,0.0,0.07393927063724898,4.528881914099213
4,0.0,1900,0.0,0.1175227354791621,4.524932590703515
4,0.0,1950,0.0,0.0400771082304075,4.514391257420583
4,0.0,2000,0.0,0.021800170578483876,4.494249898549197
4,0.0,2050,0.0,0.03323791123711424,4.483872750582284
4,0.0,2100,0.0,0.06987828231779218,4.469339885150979
4,0.0,2150,0.0,0.03549115590072572,4.468190042779195
4,0.0,2200,0.0,0.02257483241339595,4.452452966607032
4,0.0,2250,0.0,0.045209386510914544,4.4421274087981555
4,0.0,2300,0.0,0.12588903009372873,4.434020193245539
4,0.0,2350,0.0,0.016396267105998487,4.419540218283319
4,0.0,2400,0.0,0.042357070717189894,4.412378846813624
4,0.0,2450,0.0,0.06636582387079086,4.40453799313462
4,0.0,2499,0.0,0.1377139764578511,4.398858009317528
