trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,3.686550179185233e-13,True,3.9160319044800384e-15,4.036672696298356,True,64,64.000000003575,-3.3201104088220745e-09,2.1452255900631694,5.421331663748234
0,1.0,2.5,3.686550179185233e-13,True,3.2428063334062476e-15,2.922095887027726,True,64,64.00000000018917,6.571099220309407e-11,2.112650931315498,5.487087472788486
1,-1.0,2.5,3.234313029609113e-13,True,2.933372887109791e-15,3.273784718894666,True,64,64.00000000025489,0.0,2.092276096063066,5.532466170122943
1,1.0,2.5,3.234313029609113e-13,True,3.3401096493860373e-13,3.0950236927231423,True,64,64.00000000044099,-1.8610535335028544e-10,2.100311411325703,5.1769303337740755
2,-1.0,2.5,5.984050232883924e-13,True,8.517933795861787e-14,1.737387550895023,True,65,65.00000000278658,-1.0000000025316922,2.1585000815870905,5.7530550553127915
2,1.0,2.5,5.984050232883924e-13,True,3.280128923093015e-15,1.7752023657952518,True,64,64.00000000277396,-2.519072950235568e-09,2.052302287826732,5.43749079206378
3,-1.0,2.5,2.1416429874316212e-13,True,7.4107649936945e-15,2.985347760499798,True,64,64.0000000002367,1.8189894035458565e-11,2.074475075606826,5.572274352909122
3,1.0,2.5,2.1416429874316212e-13,True,3.2322399272974172e-15,2.469596479294465,True,64,64.00000000022465,3.0240698833949864e-11,2.1719563238041544,6.01788823319029
4,-1.0,2.5,2.568527799455994e-13,True,3.3319748955507045e-15,3.4181466949669392,True,64,64.00000000025034,4.547473508864641e-12,2.1198673113764896,5.087715218083555
4,1.0,2.5,2.568527799455994e-13,True,3.557297983828196e-15,4.373774076078606,True,64,64.00000000027353,-1.864464138634503e-11,2.1115490536433428,5.984999876590987
