trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,1.0932107634348488e-15,True,1.0205438530920118e-11,3.6887097840002303,True,48,47.99999998728367,1.271428118343465e-08,2.132372836752198,4.681428047475724
0,1.0,2.5,1.0932107634348488e-15,True,3.979237326082597e-15,3.5590479752171,True,48,47.99999999999841,-4.547473508864641e-13,2.632281870506146,5.164057829474035
1,-1.0,2.5,9.60730403818532e-16,True,3.078671549177929e-15,2.8128439566829413,True,48,47.999999999997044,9.094947017729282e-13,2.0599685946019255,5.088895287870504
1,1.0,2.5,9.60730403818532e-16,True,5.244915215728034e-13,3.640424878669916,True,49,48.99999999996851,-0.9999999999705551,2.3980304525611764,4.83331550810552
2,-1.0,2.5,9.862832783054713e-16,True,4.3044983756143685e-13,2.259901611680301,True,48,47.99999999998897,8.981260180007666e-12,2.336389015428319,4.475887013047295
2,1.0,2.5,9.862832783054713e-16,True,1.9592887307677037e-12,2.3397207892199545,True,48,47.999999999725674,2.722799763432704e-10,2.4316606218112944,4.828163418432646
3,-1.0,2.5,1.0415584680897842e-15,True,7.011776352809548e-11,2.9811006975142673,True,48,47.99999801105787,1.9889400846295757e-06,2.124122867659148,5.450420249585962
3,1.0,2.5,1.0415584680897842e-15,True,3.2636431395929286e-15,2.2642784888253082,True,48,47.9999999999975,4.547473508864641e-13,2.2129886786347526,4.8933681585676085
4,-1.0,2.5,1.102745581648004e-15,True,3.487387484186078e-15,2.8350360377588713,True,48,48.00000000000887,-1.0913936421275139e-11,2.3132565833928767,4.741907309239231
4,1.0,2.5,1.102745581648004e-15,True,3.693895754281631e-13,5.18526743224503,True,48,47.9999999999834,1.4551915228366852e-11,2.773699737971803,4.51077380494279
