iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,3,1.429801285375441,0.6681515407207338,3.7633938577281475e-15,621,51,0.07447135062979382,4.5114376204457365,0.05
1,3,1.379801285375441,0.6346292687928857,2.4640788124176918e-12,621,51,0.07461027582619444,4.509613303780712,0.05
2,3,1.3298012853754408,0.5960759154491208,4.204595536455842e-13,621,51,0.07476278632865067,4.507853876042946,0.05
3,3,1.2798012853754408,0.5516285375603918,6.627542035170358e-14,621,51,0.07492018970303707,4.506100526073186,0.05
4,3,1.2298012853754408,0.5000697311500554,3.411533681849237e-13,621,51,0.07508421094784405,4.50417926442459,0.05
5,3,1.1798012853754407,0.43947124328339193,2.0768424268556997e-13,621,51,0.07528989052646813,4.501470936823833,0.05
6,3,1.1298012853754407,0.3663737652460571,1.3674802825330865e-12,621,51,0.07569375227434792,4.496586305690308,0.05
7,3,1.0798012853754406,0.2730461321744643,1.2916845929028932e-11,621,51,0.07695661206298515,4.485699380371198,0.05
8,3,1.0549006426877203,0.21345455541653532,7.355902387877093e-14,621,51,0.07838891208568242,4.480967693336653,0.03237083549403639
9,3,1.03,0.13417852668665026,3.767384833740404e-15,621,51,0.08208800009287978,4.473167499992252,0.03237083549403639
