stage,fraction,step,target_amplitude,tensor_residual,max_abs_amplitude
0,0.8,0,1.1735932458278067,1.198322143204045,4.380580268226428
0,0.8,50,1.1735932458278067,0.05877635891631038,4.33271636517253
0,0.8,100,1.1735932458278067,0.008606108095915095,4.340253358761248
0,0.8,150,1.1735932458278067,0.004163950555283923,4.3437455604244
0,0.8,200,1.1735932458278067,0.002269059632743254,4.3457196066369566
0,0.8,250,1.1735932458278067,0.009118358223320286,4.345842489268197
0,0.8,300,1.1735932458278067,0.015383320866290606,4.345950216500847
0,0.8,350,1.1735932458278067,0.010175261140313417,4.345574154762315
0,0.8,400,1.1735932458278067,0.010025787499462119,4.344459575399205
0,0.8,450,1.1735932458278067,0.013533643261529043,4.343412815965492
0,0.8,500,1.1735932458278067,0.020646903277022025,4.341191757589772
0,0.8,550,1.1735932458278067,0.014268164712008317,4.339642548552454
0,0.8,600,1.1735932458278067,0.02398266232920282,4.336969500460938
0,0.8,650,1.1735932458278067,0.016623929103624136,4.334279691375008
0,0.8,699,1.1735932458278067,0.03193951864867133,4.3317179679408095
1,0.6,0,0.8801949343708549,0.25446766421488887,4.33155484652617
1,0.6,50,0.8801949343708549,0.12280766819951315,4.327315992174516
1,0.6,100,0.8801949343708549,0.12736509138436747,4.322524067715645
1,0.6,150,0.8801949343708549,0.12093891105048851,4.319386346722274
1,0.6,200,0.8801949343708549,0.12051472857815117,4.31027666618307
1,0.6,250,0.8801949343708549,0.12373890697553495,4.295974672971657
1,0.6,300,0.8801949343708549,0.11995134222257568,4.295941447048084
1,0.6,350,0.8801949343708549,0.13876336255452226,4.286079414224485
1,0.6,400,0.8801949343708549,0.1200823266508122,4.27779507297168
1,0.6,450,0.8801949343708549,0.1220286762043708,4.2672884467996575
1,0.6,500,0.8801949343708549,0.1415640062224202,4.2605800574811
1,0.6,550,0.8801949343708549,0.12006754688717322,4.253403349507068
1,0.6,600,0.8801949343708549,0.12207298515426893,4.233566786802451
1,0.6,650,0.8801949343708549,0.12038112938076817,4.233418954258154
1,0.6,699,0.8801949343708549,0.120996023146449,4.212655020052158
2,0.4,0,0.5867966229139033,0.4134529213226708,4.212453826026425
2,0.4,50,0.5867966229139033,0.41500368268721993,4.207956405164058
2,0.4,100,0.5867966229139033,0.41476428097217793,4.200080509358538
2,0.4,150,0.5867966229139033,0.4152459548582508,4.19709577566674
2,0.4,200,0.5867966229139033,0.41412587044805105,4.179500803258215
2,0.4,250,0.5867966229139033,0.41456277267714914,4.164742883557783
2,0.4,300,0.5867966229139033,0.42006934500129217,4.158772382084361
2,0.4,350,0.5867966229139033,0.41338490825731894,4.151408903186557
2,0.4,400,0.5867966229139033,0.4141247987544382,4.132884906890868
2,0.4,450,0.5867966229139033,0.4134844707073864,4.1294249111132
2,0.4,500,0.5867966229139033,0.4134936158173356,4.11364840137046
2,0.4,550,0.5867966229139033,0.4137290562179515,4.101084694478485
2,0.4,600,0.5867966229139033,0.4155668085274742,4.101804443774104
2,0.4,650,0.5867966229139033,0.41335082008278207,4.082580200814392
2,0.4,699,0.5867966229139033,0.4152231237877903,4.06388607218995
3,0.2,0,0.29339831145695167,0.7079128213204636,4.063926306836266
3,0.2,50,0.29339831145695167,0.7072027631161937,4.06432846751454
3,0.2,100,0.29339831145695167,0.7066606861935248,4.052802523752938
3,0.2,150,0.29339831145695167,0.7072465304919582,4.029606913327727
3,0.2,200,0.29339831145695167,0.7066616037252947,4.0286765245331475
3,0.2,250,0.29339831145695167,0.7068293190610607,4.018154944818408
3,0.2,300,0.29339831145695167,0.7082083052122243,4.013135940888238
3,0.2,350,0.29339831145695167,0.7066831830206188,4.004999081461615
3,0.2,400,0.29339831145695167,0.7070737540394051,3.973671005343504
3,0.2,450,0.29339831145695167,0.7066192066119514,3.9744789601932426
3,0.2,500,0.29339831145695167,0.7069812555093486,3.960505737422004
3,0.2,550,0.29339831145695167,0.7099726631151907,3.959778268945713
3,0.2,600,0.29339831145695167,0.7069714151418595,3.94728396684445
3,0.2,650,0.29339831145695167,0.7066559050516062,3.9392591550687275
3,0.2,699,0.29339831145695167,0.706833968359568,3.920602683591452
4,0.0,0,0.0,1.000135067682863,3.920393686875628
4,0.0,50,0.0,1.0008931503180634,3.905331787836433
4,0.0,100,0.0,1.0005549177788633,3.9063937383570617
4,0.0,150,0.0,0.5044725211092566,3.957872426127655
4,0.0,200,0.0,0.07793236090595712,4.3529302291444845
4,0.0,250,0.0,0.03025268785970735,4.372501954449621
4,0.0,300,0.0,0.012390294922077931,4.369156437670737
4,0.0,350,0.0,0.017667112712377166,4.349831298388291
4,0.0,400,0.0,0.005993014951867113,4.353677268887098
