trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,1.1873832775649033e-12,True,5.004037203726954e-14,2.2504657611257266,True,35,35.000000000562295,-4.845333023695275e-10,2.0299150949548923,3.881763944795224
0,1.0,2.5,1.1873832775649033e-12,True,2.278963680357642e-11,3.0480396225722193,True,35,35.00000000011096,-3.319655661471188e-11,2.351093665830236,4.43947318987772
1,-1.0,2.5,7.768976149504175e-13,True,1.4920724998720614e-11,1.752272555410178,True,35,35.00000000009584,-1.807620719773695e-11,2.7611206153893124,4.011694340659427
1,1.0,2.5,7.768976149504175e-13,True,3.735130069222351e-15,1.5487207673581398,True,35,35.00000000036755,-2.8978774935239926e-10,2.271481767326576,3.667494084664731
2,-1.0,2.5,9.632033051517615e-13,True,3.687127190722591e-15,2.584215462138222,True,35,35.000000000114596,-3.6834535421803594e-11,2.6407334738021775,4.089897777700886
2,1.0,2.5,9.632033051517615e-13,True,3.499561587548986e-15,2.0318928862529395,True,35,35.00000000012733,-4.956746124662459e-11,2.6094611314156433,3.657165259886142
3,-1.0,2.5,8.822598682773804e-13,True,1.1097608383672665e-12,3.7257808701123416,True,35,35.00000003116486,-3.1087097340787295e-08,2.2409958872541527,3.659124522913045
3,1.0,2.5,8.822598682773804e-13,True,3.6994315590876484e-15,2.5491674507136173,True,35,35.00000000011062,-3.285549610154703e-11,2.6582224245006643,4.085207379518375
4,-1.0,2.5,4.609456211215556e-13,True,5.102843535157155e-11,4.660983964429739,True,35,35.00000000018008,-1.0231815394945443e-10,2.782707727842559,3.7950735548741523
4,1.0,2.5,4.609456211215556e-13,True,2.892756651587746e-13,1.9534857548519164,True,35,35.00000000011619,-3.842615114990622e-11,3.0164523408773176,4.404532204674738
