iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,13,1.447296774524642,0.6228173221105433,3.0714921614979176e-15,609,35,0.05553391240149442,3.46457418053209,0.05
1,13,1.3972967745246418,0.5954436763009566,1.594167496395536e-11,609,35,0.06712317039998436,3.4655845396596434,0.05
2,13,1.3472967745246418,0.5607543832565237,8.597189602718491e-11,609,35,0.08081263709310041,3.46703530307438,0.05
3,13,1.2972967745246418,0.5161748835350896,3.1415379940631962e-15,609,35,0.09629895967747655,3.469176767395753,0.05
4,13,1.2472967745246417,0.4580483092469854,3.4838377678289126e-15,609,35,0.1120297091048524,3.472360434935512,0.05
5,13,1.1972967745246417,0.3814194413308602,4.775537597456243e-15,609,35,0.11410633621214976,3.477106905789217,0.05
6,13,1.1472967745246416,0.2832109808525965,2.0772629166344996e-12,609,35,0.11359535172187052,3.5006132758548993,0.05
7,13,1.0972967745246416,0.18317240563445777,3.974194646987132e-11,609,35,0.11218174874160744,3.548797189701546,0.05
8,13,1.0472967745246415,0.09777733080870847,6.24421746370152e-12,609,35,0.10897025300010983,3.6202644600551017,0.05
9,13,1.03,0.07023462851753616,2.923738273851752e-11,609,35,0.10764988842604364,3.6543809930091506,0.022485806882033967
