iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,13,1.447296774524642,0.622817322110544,3.068840206006184e-15,609,35,0.05553391240149448,3.46457418053209,0.05
1,13,1.3972967745246418,0.5954436773371211,1.5724391682095896e-11,609,35,0.06712317133932212,3.465584540068409,0.05
2,13,1.3472967745246418,0.5607543843191956,8.572054558144256e-11,609,35,0.0808126378338122,3.467035303233112,0.05
3,13,1.2972967745246418,0.5161748854454782,3.27548449498976e-15,609,35,0.09629896073032833,3.469176767523976,0.05
4,13,1.2472967745246417,0.4580483116625725,3.1816038057373743e-15,609,35,0.11202970983350163,3.4723604349495085,0.05
5,13,1.1972967745246417,0.38141942979980703,8.51498586832095e-15,609,35,0.11410633767729296,3.477106893150367,0.05
6,13,1.1472967745246416,0.2832109748370007,2.0534995083226077e-12,609,35,0.113595353116814,3.500613258656582,0.05
7,13,1.0972967745246416,0.18317239626699333,3.9827053998562494e-11,609,35,0.11218175016820513,3.548797161270207,0.05
8,13,1.0472967745246415,0.09777733549033196,6.23019630967778e-12,609,35,0.10897025352178918,3.6202644294107835,0.05
9,13,1.03,0.07023463567593441,2.928290731820394e-11,609,35,0.10764988657473049,3.6543809904818674,0.022485806882033967
