trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,1.6106001472905625e-15,True,9.650676788082441e-11,1.9355150946904927,True,35,34.99999993068673,6.93112269800622e-08,2.4416882117979393,4.577453260824774
0,1.0,2.5,1.6106001472905625e-15,True,3.722078214341025e-15,1.8637490560389474,True,35,34.999999999999886,-1.9326762412674725e-12,2.145954733988495,4.281510921965716
1,-1.0,2.5,1.4922404793346774e-15,True,4.344659871072772e-15,2.2474393127794046,True,35,34.999999999999886,-1.9326762412674725e-12,2.7776380631859516,4.341484512732759
1,1.0,2.5,1.4922404793346774e-15,True,3.570068534379176e-15,3.0077305849671925,True,35,34.99999999999943,-1.4779288903810084e-12,2.448100658929874,3.893351683868575
2,-1.0,2.5,1.6781760900412356e-15,True,4.892166839656349e-14,1.614314869564132,True,35,35.000000000000455,-2.5011104298755527e-12,2.8098278022626597,4.093236410597822
2,1.0,2.5,1.6781760900412356e-15,True,1.4125148617632628e-12,3.7135585747899515,True,36,35.99999999998249,-0.9999999999845386,2.852746120406144,4.117746572507692
3,-1.0,2.5,1.5281862845701915e-15,True,6.9895536262902425e-12,2.093052088636047,True,36,35.9999999987765,-0.9999999987785486,2.6128599388882927,4.243701865898097
3,1.0,2.5,1.5281862845701915e-15,True,3.210452256647912e-15,2.050152559751222,True,35,34.99999999999943,-1.4779288903810084e-12,2.4073156737017887,3.932244778816644
4,-1.0,2.5,1.6429965976562078e-15,True,3.0942555919198515e-15,2.993310124454921,True,35,34.99999999999943,-1.4779288903810084e-12,2.2953479934582646,4.3907876899311225
4,1.0,2.5,1.6429965976562078e-15,True,4.531442543231396e-15,3.21877157204509,True,35,35.000000000007276,-9.322320693172514e-12,2.3709680168020726,4.341454206347564
